SCHOOL,% PASSED
ANDRES SORIANO COLLEGE,33.33%
ANGELES UNIVERSITY FOUNDATION,67.86%
ANGELICUM COLLEGE,33.33%
ANNUNCIATION COLLEGE,22.22%
"ANTONIO R. PACHECO COLLEGE, INC",13.04%
APAYAO STATE COLLEGE- CONNER,20.90%
APAYAO STATE COLLEGE-LUNA CAMPUS,36.84%
AQUINAS UNIVERSITY,40.00%
ARAULLO UNIVERSITY,32.67%
ARC OF THE COVENANT MONTESSORI CHAMBER OF LEARNING CENTER,40.00%
ARELLANO UNIVERSITY-MALABON,27.27%
ARELLANO UNIVERSITY-MANILA,43.75%
ARELLANO UNIVERSITY-PASAY,45.71%
ARELLANO UNIVERSITY-PASIG,33.33%
"ARRIESGADO COLLEGE FOUNDATION, INC.",70.00%
ASBURRY COLLEGE,46.15%
ASIA BAPTIST BIBLE COLLEGE,50.00%
"ASIA COLLEGE OF ADVANCE STUDIES IN ARTS, SCIENCES & TECH.",24.19%
ASIA PACIFIC COLLEGE,100.00%
ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,100.00%
ASIA SCHOOL OF ARTS & SCIENCES,33.33%
ASIACAREER COLLEGE FOUNDATION,0.00%
ASIAN COLLEGE FOUNDATION- BUTUAN CITY,0.00%
ASIAN COLLEGE OF SCIENCE & TECHNOLOGY-BALIUAG,0.00%
ASIAN COLLEGE OF SCIENCE & TECHNOLOGY-CDO,0.00%
ASIAN COLLEGE OF SCIENCE & TECHNOLOGY-DUMAGUETE,50.00%
ASIAN COLLEGE OF SCIENCE & TECHNOLOGY-QC,80.00%
ASIAN COLLEGE OF TECHNOLOGY,33.33%
ASIAN DEVELOPMENT FOUNDATION COLLEGE,33.33%
ASIAN INSTITUTE OF COMPUTER STUDIES-CALOOCAN,100.00%
ASIAN INSTITUTE OF MARITIME STUDIES,33.33%
ASIAN INSTITUTE OF TECHNOLOGY AND EDUCATION,25.00%
ASIAN SEMINARY OF CHRISTIAN MINISTRIES,75.00%
ASSUMPTION COLLEGE OF DAVAO,40.00%
ASSUMPTION COLLEGE OF NABUNTURAN,41.30%
ASSUMPTION COLLEGE-MAKATI,93.33%
ATENEO DE DAVAO UNIVERSITY,82.14%
ATENEO DE MANILA UNIVERSITY- Q.C.,100.00%
ATENEO DE NAGA UNIVERSITY,78.23%
ATENEO DE ZAMBOANGA,100.00%
AURORA PIONEERS MEMORIAL COLLEGE,100.00%
AURORA STATE COLLEGE OF TECHNOLOGY,62.79%
BAAO COMMUNITY COLLEGE,33.87%
BACOLOD CITY COLLEGE,77.78%
BAGO CITY COLLEGE,38.97%
BAGUIO ARTS THEOLOGICAL COLLEGE,50.00%
BAGUIO CENTRAL UNIVERSITY,35.62%
"BAI MALGEN MAMA COLLEGE, INC",0.00%
BALABAGAN TRADE SCHOOL,0.00%
BALETE COMMUNITY COLLEGE,0.00%
BALICUATRO COLLEGE OF ARTS & TRADES,2.56%
BALITE INSTITUTE OF TECHNOLOGY,42.86%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),32.56%
"BALUD MUNICIPAL COLLEGE- BALUD, MASBATE",33.33%
BANTAYAN SOUTHERN INSTITUTE,0.00%
BAPTIST BIBLE SEMINARY & INSTITUTE,85.71%
BAPTIST THEOLOGICAL COLLEGE- BANILAD,37.04%
BAPTIST VOICE BIBLE COLLEGE,50.00%
BASILAN STATE COLLEGE,0.00%
BATAAN HEROES MEMORIAL COLLEGE,7.69%
BATAAN NATIONAL AGRICULTURAL SCHOOL,0.00%
BATAAN PENINSULA STATE UNIVERSITY-BALANGA (for.BATAAN P.S),50.32%
BATAAN POLYTECHNIC STATE COLLEGE-ORANI,0.00%
BATAAN STATE COLLEGE,42.86%
"BATAD POLYTECHNIC COLLEGE- BATAD, ILOILO",14.29%
BATAN INTEGRATED COLLEGE OF TECH.(FOR.BATAN COMM.COLL),88.89%
BATANES POLYTECHNIC COLLEGE,13.33%
BATANGAS EASTERN ACADEMY,58.33%
BATANGAS STATE UNIVERSITY (for. JPLPC)-MALVAR,36.00%
BATANGAS STATE UNIVERSITY- ARASOF-NASUGBU,36.27%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),44.55%
BATO INSTITUTE OF SCIENCE & TECHNOLOGY,66.67%
BATUAN COLLEGES INC.,54.55%
BAYAWAN COLLEGE,23.08%
BENGUET STATE UNIVERSITY- BOKOD,30.00%
BENGUET STATE UNIVERSITY- BUGUIAS-LOO,24.14%
BENGUET STATE UNIVERSITY-LA TRINIDAD,64.60%
BERNARDO COLLEGE,25.00%
BETHEL BIBLE COLLEGE,100.00%
BETI COLLEGE OF TECHNOLOGY,0.00%
BICOL COLLEGE,21.92%
BICOL INSTITUTE OF SCIENCE & TECHNOLOGY,100.00%
"BICOL MERCHANT MARINE COLLEGE, INC.",50.00%
BICOL UNIVERSITY IND'L TECH.(BUCIT)-LEGAZPI,19.02%
BICOL UNIVERSITY-DARAGA,45.45%
BICOL UNIVERSITY-GUBAT,28.21%
BICOL UNIVERSITY-GUINOBATAN,21.88%
BICOL UNIVERSITY-LEGAZPI,52.13%
BICOL UNIVERSITY-POLANGUI,56.31%
BICOL UNIVERSITY-TABACO,66.36%
BILIRAN NATIONAL AGRICULTURAL COLLEGE,14.63%
BINALBAGAN CATHOLIC COLLEGE,31.58%
"BLANCIA CARREON COLLEGE FOUNDATION, INC.",7.69%
BLESSED CHRIST CHILD MONTESSORI FOUNDATION,100.00%
"BLESSED MOTHER COLLEGE, INC",100.00%
BLESSED TRINITY COLLEGE,75.00%
BOHOL INSTITUTE OF TECHNOLOGY-JAGNA,0.00%
BOHOL INSTITUTE OF TECHNOLOGY-TAGBILARAN CITY,23.53%
BOHOL INSTITUTE OF TECHNOLOGY-TALIBON,40.00%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- BILAR,75.56%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CALAPE,58.82%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CANDIJAY,60.61%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CLARIN,47.06%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- TAGBILARAN,82.89%
BOHOL NORTHERN STAR COLLEGE,57.14%
BOHOL NORTHWESTERN COLLEGE,0.00%
BOHOL SCHOOL OF FISHERIES,16.67%
BOHOL WISDOM COLLEGE,80.00%
BROKENSHIRE COLLEGE,60.00%
"BROKENSHIRE COLLEGE- SOCSKSARGEN, INC",75.00%
BUBONG MARZOK MEMORIAL COLLEGE FOUNDATION,16.67%
BUCAS GRANDE FOUNDATION COLLEGE,27.27%
BUKIDNON MIDLAND COLLEGE,0.00%
BUKIDNON STATE COLLEGE (EXTERNAL STUDIES) TANDAG,0.00%
BUKIDNON STATE COLLEGE- MALAYBALAY,24.35%
BULACAN NATIONAL AGRICULTURAL STATE COLLEGE,30.59%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,39.04%
BULACAN STATE UNIVERSITY- BUSTOS,31.25%
BURAUEN POLYTECHNIC COLLEGE,14.29%
BURIAS COLLEGE,0.00%
BUTUAN CITY COLLEGES,50.00%
BUTUAN DOCTORS COLLEGE (BUTUAN DR. HSP. SCH. OF NRSNG.),100.00%
CABALUM WESTERN COLLEGE,25.00%
CABANATUAN CITY COLLEGES,0.00%
CABARRUS CATHOLIC COLLEGE,41.67%
CAGAYAN DE ORO COLLEGE,43.75%
CAGAYAN STATE UNIVERSITY- APARRI,44.12%
CAGAYAN STATE UNIVERSITY- CARITAN,41.20%
CAGAYAN STATE UNIVERSITY- GONZAGA,42.00%
CAGAYAN STATE UNIVERSITY- LAL-LO,58.70%
CAGAYAN STATE UNIVERSITY- LASAM,100.00%
CAGAYAN STATE UNIVERSITY- PIAT,35.71%
CAGAYAN STATE UNIVERSITY- SANCHEZ MIRA,68.35%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,20.81%
CAGAYAN VALLEY COLLEGES OF TUGUEGARAO,12.50%
"CAGAYAN VALLEY COMPUTER & INFORMATION TECHNOLOGY COLLEGE,INC",50.00%
CAINTA CATHOLIC COLLEGE,53.85%
CALABANGA COMMUNITY COLLEGE,65.00%
CALABANGA POLYTECHNIC COLLEGE,51.61%
CALAUAG CENTRAL COLLEGE,12.90%
"CALAYAN EDUCATIONAL FOUNDATION INC.(for.
MED.CTR.LUCENA)",85.71%
CALI PARAMEDICAL COLLEGE FOUNDATION,0.00%
CAMARINES NORTE COLLEGE,25.00%
"CAMARINES NORTE SCHOOL OF LAWS, ARTS & SCIENCES",100.00%
CAMARINES NORTE STATE COLLEGE-DAET,32.18%
CAMARINES NORTE STATE COLLEGE-LABO,23.08%
CAMARINES NORTE STATE COLLEGE-MERCEDES,0.00%
CAMARINES NORTE STATE COLLEGE-PANGANIBAN,14.29%
CAMARINES SUR INSTITUTE OF FISHERIES & MARINE SCIENCES,0.00%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,71.79%
CAMARINES SUR POLYTECHNIC COLLEGES(BICAT)-NAGA,33.33%
CAMARINES SUR STATE AGRICULTURAL COLLEGE- PASACAO,37.93%
CAMIGUIN POLYTECHNIC STATE COLLEGE,34.29%
CAMILING COLLEGES,27.78%
CANOSSA COLLEGE,66.67%
"CAP COLLEGE FOUNDATION, INC",25.00%
CAPALONGA COLLEGE,0.00%
CAPITOL MEDICAL CENTER COLLEGES,100.00%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),40.35%
CAPIZ STATE UNIVERSITY - PONTEVEDRA CAMPUS,46.34%
CAPIZ STATE UNIVERSITY - SAPI- AN,0.00%
CAPIZ STATE UNIVERSITY - SIGMA,0.00%
CAPIZ STATE UNIVERSITY - TAPAZ,33.33%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,22.22%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DAYAO CAMPUS,16.67%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DUMARAO,7.69%
CAPIZ STATE UNIVERSITY (PANAY SPC)-MAMBUSAO,30.00%
CARAGA INSTITUTE OF TECHNOLOGY,0.00%
CARAGA STATE UNIVERSITY- BUTUAN CITY,64.08%
"CARAGA STATE UNIVERSITY- CABADBARAN, AGUSAN DEL NORTE",22.06%
CARAMOAN COMMUNITY COLLEGE,16.67%
CARIGARA SCHOOL OF FISHERIES,0.00%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-BACOLOD,50.00%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-ESCALANTE,0.00%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-TALISAY,52.63%
CARLOS HILADO STATE COLLEGE OF FISHERIES-BINALBAGAN,26.83%
"CARTHEL SCIENCE EDUCATIONAL FOUNDATION,INC. (for.OLRA)",50.00%
CASA DEL NIÑO COLLEGE,50.00%
CASICIACO RECOLETOS SEMINARY,100.00%
CATAINGAN MUNICIPAL COLLEGE,18.82%
CATANDUANES COLLEGE,7.69%
CATANDUANES INSTITUTE OF TECHNOLOGY FOUNDATION,100.00%
CATANDUANES STATE COLLEGE- MASBATE,0.00%
CATANDUANES STATE UNIVERSITY - VIRAC,36.43%
CATANDUANES STATE UNIVERSITY-PANGANIBAN,6.35%
CAVITE STATE UNIVERSITY (CAVITE C.A.T)-ROSARIO,15.58%
CAVITE STATE UNIVERSITY (CAVITE COLL. OF FISHERIES)- NAIC,29.31%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),35.98%
CAVITE STATE UNIVERSITY- CARMONA,79.41%
CAVITE STATE UNIVERSITY- CAVITE CITY,80.95%
CAVITE STATE UNIVERSITY-IMUS,0.00%
CAVITE WEST POINT COLLEGE,35.29%
CBD INSTITUTE OF LEARNING,50.00%
CDH ALLIED MEDICAL COLLEGES (FOR.CALAMBA DOCTORS),100.00%
CEBU CITY MEDICAL CENTER (CC GEN HOSP),100.00%
CEBU DOCTORS UNIVERSITY,83.33%
CEBU INSTITUTE OF TECHNOLOGY,55.00%
CEBU MARY IMMACULATE COLLEGE,84.62%
CEBU NORMAL UNIVERSITY (CEBU STATE COLLEGE),68.50%
CEBU ROOSEVELT MEMORIAL COLLEGES,29.79%
CEBU SACRED HEART COLLEGE,100.00%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY SYSTEM(for.CSAT),18.75%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY- OSMENA,0.00%
CEBU TECHNICAL SCHOOL,100.00%
CEBU TECHNOLOGICAL UNIVERSITY-ARGAO (for.CSCST),77.42%
CEBU TECHNOLOGICAL UNIVERSITY-BARILI (for.CSCST),47.37%
CEBU TECHNOLOGICAL UNIVERSITY-CARMEN (for.CSCST),18.52%
CEBU TECHNOLOGICAL UNIVERSITY-DAANBATAYAN (for.CSCST),11.67%
CEBU TECHNOLOGICAL UNIVERSITY-DANAO (for.CSCST),59.46%
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),46.71%
CEBU TECHNOLOGICAL UNIVERSITY-MOALBOAL (for.CSCST),26.15%
CEBU TECHNOLOGICAL UNIVERSITY-SAN FRANCISCO (for.CSCST),55.56%
CEBU TECHNOLOGICAL UNIVERSITY-TUBURAN (for.CSCST),40.54%
CEGUERRA INSTITUTE OF SCIENCE & TECHNOLOGY,36.36%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)-PILI,43.09%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)- SIPOCOT,47.92%
CENTRAL COLLEGES OF THE PHILIPPINES,41.67%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,14.29%
CENTRAL INSTITUTE OF TECHNOLOGY-PANIQUI,25.81%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY- OLONGAPO,50.00%
CENTRAL LUZON COLLEGE OF SCIENCE & TECHNOLOGY-SAN FERNANDO,0.00%
CENTRAL LUZON DOCTOR'S HOSPITAL EDUCATIONAL INSTITUTION,75.00%
CENTRAL LUZON STATE UNIVERSITY,32.51%
CENTRAL MAGUINDANAO INSTITUTE,0.00%
CENTRAL MINDANAO ACADEMY OF ARTS FOUNDATION,0.00%
CENTRAL MINDANAO COLLEGES,16.28%
CENTRAL MINDANAO COMPUTER SCHOOL-M''LANG,100.00%
CENTRAL MINDANAO UNIVERSITY,71.23%
CENTRAL NEGROS COLLEGE,17.39%
CENTRAL PHILIPPINE ADVENTIST COLLEGE,60.00%
CENTRAL PHILIPPINE UNIVERSITY,62.75%
CENTRAL VISAYAS STATE C.A.F.T.- BAYAWAN,0.00%
CENTRO ESCOLAR UNIVERSITY- MAKATI,100.00%
CENTRO ESCOLAR UNIVERSITY- MALOLOS,52.63%
CENTRO ESCOLAR UNIVERSITY- MANILA,49.41%
CHILD JESUS COLLEGES,0.00%
CHRIST THE KING COLLEGE OF MARANDING,66.67%
CHRIST THE KING COLLEGE- GINGOOG CITY,60.00%
CHRIST THE KING MISSION SEMINARY,77.78%
CHRIST THE KING OF CALBAYOG,41.12%
CHRISTIAN COLLEGES OF SOUTHEAST ASIA,83.33%
CITY COLLEGE OF CALAMBA,82.98%
"CITY COLLEGE OF SAN FERNANDO-SAN FERNANDO, PAMPANGA",87.10%
CITY COLLEGE OF TAGAYTAY,30.61%
CITY OF MALABON UNIVERSITY (for.MALABON COM. COLL.),41.48%
CLARENDON COLLEGE,76.92%
CLARET COLLEGE OF ISABELA,66.67%
COLEGIO DE CALUMPIT(for.CALUMPIT INSTITUTE),0.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),60.71%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),33.33%
COLEGIO DE LA IMMACULADA CONCEPCION-CEBU,0.00%
COLEGIO DE LA PURISIMA CONCEPCION,16.44%
COLEGIO DE LAS NAVAS,0.00%
COLEGIO DE LOS BANOS,62.50%
COLEGIO DE SAN ANTONIO,100.00%
COLEGIO DE SAN ANTONIO DE PADUA,50.00%
COLEGIO DE SAN FRANCISCO JAVIER,29.41%
COLEGIO DE SAN GABRIEL ARCANGEL,40.00%
COLEGIO DE SAN JOSE,38.89%
COLEGIO DE SAN JUAN DE LETRAN-ABUCAY,100.00%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,56.25%
COLEGIO DE SAN JUAN DE LETRAN-INTRAMUROS,70.00%
COLEGIO DE SAN LORENZO,25.00%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",28.57%
COLEGIO DE SAN PASCUAL BAYLON,27.27%
COLEGIO DE SAN SEBASTIAN- MINDORO,7.69%
COLEGIO DE STA. CATALINA DE ALEJANDRIA,0.00%
COLEGIO DE STA. EUGENIA,0.00%
COLEGIO DE STA. MONICA OF POLANGUI,100.00%
COLEGIO DE STA. RITA,42.11%
"COLEGIO DE STA. TERESA DE AVILA FOUNDATION,INC",50.00%
COLEGIO DE STO. NIÑO DE CABUYAO,25.00%
COLEGIO DE STO. NIÑO DE JASAAN,50.00%
COLEGIO DEL SAGRADO CORAZON DE JESUS,50.00%
COLEGIO DELA MILAGROSA,0.00%
COLEGIO SAN AGUSTIN-BACOLOD CITY,50.00%
COLEGIO SAN JOSE DE ALAMINOS,0.00%
COLLEGE FOR RESEARCH & TECHNOLOGY,100.00%
COLLEGE OF MAASIN,100.00%
COLLEGE OF MARY IMMACULATE,33.33%
COLLEGE OF SAINT LAWRENCE,18.18%
COLLEGE OF ST. CATHERINE,50.00%
COLLEGE OF TECHNOLOGICAL SCIENCES-CEBU,0.00%
COLLEGE OF THE HOLY SPIRIT OF MANILA,100.00%
COLLEGE OF THE HOLY SPIRIT OF TARLAC,71.43%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,42.19%
COLLEGE OF THE MOST HOLY TRINITY,0.00%
COLUMBAN COLLEGE-OLONGAPO CITY,47.50%
COLUMBAN COLLEGE-ZAMBALES,28.57%
"COMMUNITY COLLEGE OF MANITO - MANITO , ALBAY",48.15%
COMPUTER ARTS & TECHNOLOGY SCHOOL-OLD ALBAY,60.00%
COMPUTER COLLEGE OF THE VISAYAS,0.00%
COMPUTER COMMUNICATION DEVELOPMENT INST.-LEGAZPI,0.00%
"COMPUTER COMMUNICATION DEVELOPMENT INST- GOA,CAMARINES SUR",0.00%
COMPUTER COMMUNICATION DEVELOPMENT INSTITUTE-IRIGA,75.00%
COMPUTER COMMUNICATION DEVELOPMENT INSTITUTE-NAGA,33.33%
CONCEPCION COLLEGE OF FISHERIES,50.00%
CONCEPCION HOLY CROSS COLLEGE,28.57%
CONCEPCION POLYTECHNIC COLLEGE-CONCEPCION,21.05%
CONCORDIA COLLEGE,0.00%
CONGRESS COLLEGE,0.00%
CONSOLATRIX COLLEGE OF TOLEDO CITY,50.00%
"CONVENTION BAPTIST BIBLE COLLEGE-BACOLOD CITY, NEGROS OCC.",100.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),51.04%
CORDILLERA CAREER DEVELOPMENT COLLEGE,37.04%
"CORDOVA PUBLIC COLLEGE - CORDOVA, CEBU",86.67%
CORE GATEWAY COLLEGE (for.THE COLL.OF THE REP),36.59%
COTABATO CITY STATE POLYTECHNIC COLLEGE,11.36%
COTABATO FOUNDATION COLLEGE OF SCIENCE & TECHNOLOGY,19.68%
COTABATO MEDICAL FOUNDATION COLLEGE,50.00%
CRISTAL e-COLLEGE-PANGLAO CAMPUS,25.00%
CS COLLEGES OF TABUK,0.00%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),50.00%
DALUBHASAAN NG LUNGSOD NG SAN PABLO,57.45%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,10.53%
DANSALAN POLYTECHNIC COLLEGE,0.00%
DARAGA COMMUNITY COLLEGE,36.96%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,100.00%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,33.33%
DATU MALA MUSLIM MINDANAO ISLAMIC COLLEGE FOUNDATION INC,0.00%
DAVAO BIBLE SEMINARY,0.00%
DAVAO CENTRAL COLLEGE,89.66%
DAVAO DEL NORTE STATE COLLEGE,70.59%
"DAVAO DOCTORS COLLEGE, INC.",41.18%
DAVAO MEDICAL SCHOOL FOUNDATION,100.00%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,82.18%
"DAVAO VISION COLLEGES, INC- CATALUNAN,DAVAO CITY",50.00%
DAVAO WINCHESTER COLLEGES,50.00%
"DE LA SALLE JOHN BOSCO COLLEGE-BISLIG,SURIGAO CITY",33.33%
DE LA SALLE UNIVERSITY- COLLEGE OF SAINT BENILDE,60.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,56.78%
DE LA SALLE UNIVERSITY- HEALTH SCIENCES INSTITUTE,80.00%
DE LA SALLE UNIVERSITY-LIPA,90.91%
DE LA SALLE UNIVERSITY-MANILA,100.00%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",30.77%
DE LA VIDA COLLEGE,9.38%
"DE LOS SANTOS-STI COLLEGE,INC-(DELOS SANTOS S.N.)",66.67%
DE LOS SANTOS-STI COLLEGE- QUEZON AVENUE,50.00%
DE OCAMPO MEMORIAL COLLEGE,46.15%
DE PAUL COLLEGE,20.00%
DEE HWA LIONG COLLEGE FOUNDATION,100.00%
DEL SUR GOOD SHEPHERD COLLEGE,100.00%
DEVELOPMENT FOR ADVANCED TECHNOLOGY ACHIEVEMENT (DATA) COLL.,100.00%
DEVERA INSTITUTE OF TECHNOLOGY,0.00%
DIAZ COLLEGE,28.00%
DIPOLOG CITY INSTITUTE OF TECHNOLOGY,33.33%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",16.67%
DIPOLOG SCHOOL OF FISHERIES,0.00%
DIVINA PASTORA COLLEGE,6.67%
"DIVINE MERCY COLLEGE FOUNDATION, INC",23.81%
DIVINE WORD COLLEGE OF BANGUED,42.86%
DIVINE WORD COLLEGE OF CALAPAN,35.48%
DIVINE WORD COLLEGE OF LAOAG,25.00%
DIVINE WORD COLLEGE OF LEGAZPI,34.74%
DIVINE WORD COLLEGE OF SAN JOSE,24.36%
DIVINE WORD COLLEGE OF URDANETA,66.67%
DIVINE WORD COLLEGE OF VIGAN,22.58%
DIVINE WORD SEMINARY,100.00%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
DMMA COLLEGE OF SOUTHERN PHILIPPINES (for.DAVAO MERCHANT MA),0.00%
"DMMC INSTITUTE OF HEALTH SCIENCES, INC",100.00%
DOMINICAN COLLEGE OF ILOILO,60.00%
DOMINICAN COLLEGE OF STA. ROSA,0.00%
DOMINICAN COLLEGE OF TARLAC,58.33%
DON BOSCO COLLEGE SEMINARY- LAGUNA,54.84%
DON BOSCO TECHNICAL COLLEGE-MANDALUYONG,100.00%
"DON BOSCO TECHNOLOGY CENTER- PUNTA PRINCESA,CEBU",66.67%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,30.65%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,16.67%
