SCHOOL,% PASSED
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,100.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,76.67%
NAZARENUS COLLEGE FOUNDATION,60.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,100.00%
NEW ENGLAND COLLEGE,0.00%
NEW ERA UNIVERSITY,100.00%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),15.00%
NORTH DAVAO COLLEGE-TAGUM FOUNDATION,17.65%
"NORTH VALLEY COLLEGE FOUNDATION, INC.",16.67%
NORTHEASTERN COLLEGE,38.10%
NORTHERN CHRISTIAN COLLEGE,67.31%
NORTHERN LUZON ADVENTIST COLLEGE,18.18%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,64.86%
NORTHWESTERN UNIVERSITY,73.17%
NORZAGARAY COLLEGE,0.00%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",96.77%
NOTRE DAME OF JOLO COLLEGE,26.13%
NOTRE DAME OF KIDAPAWAN COLLEGE,37.50%
NOTRE DAME OF MARBEL UNIVERSITY,66.67%
NOTRE DAME OF MIDSAYAP COLLEGE,73.91%
NOTRE DAME OF TACURONG COLLEGE,66.67%
NOTRE DAME UNIVERSITY,80.95%
NOVAGEN COLLEGE OF QUEZON CITY,33.33%
NUEVA ECIJA COLLEGES,29.73%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),69.05%
OLIVAREZ COLLEGE-PARAÑAQUE,36.36%
OLIVAREZ COLLEGE-TAGAYTAY CITY,40.00%
OUR LADY OF FATIMA UNIVERSITY-ANTIPOLO CITY,65.15%
OUR LADY OF FATIMA UNIVERSITY-QC,46.36%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,52.55%
OUR LADY OF GUADALUPE COLLEGES,30.00%
OUR LADY OF LOURDES COLLEGE FOUNDATION,50.00%
OUR LADY OF MERCY COLLEGE- BORONGAN,42.86%
"OUR LADY OF THE PILLAR COLLEGE - CAUAYAN, INC.",73.68%
"PALAWAN POLYTECHNIC COLLEGE, INC.",58.82%
PALAWAN STATE UNIVERSITY-P. PRINCESA,89.58%
PAMANTASAN NG CABUYAO,42.11%
PAMANTASAN NG LUNGSOD NG MARIKINA,74.00%
PAMANTASAN NG LUNGSOD NG MAYNILA,97.83%
PAMANTASAN NG LUNGSOD NG PASAY,76.92%
PAMANTASAN NG LUNGSOD NG PASIG,100.00%
PANGASINAN STATE UNIVERSITY- BAYAMBANG,68.97%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),22.92%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,0.00%
PCU-MARY JOHNSTON COLLEGE OF NURSING,100.00%
PERPETUAL HELP COLLEGE OF MANILA,51.85%
PERPETUAL HELP COLLEGE OF PANGASINAN,8.33%
"PHILIPPINE ADVENT COLLEGE, INC.",55.00%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,36.84%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,20.00%
"PHILIPPINE REHAB.INSTITUTE
FOUNDATION, INC.- GUAGUA,PAMP.",12.50%
"PHILIPPINE REHAB.INSTITUTE FOUNDATION, INC.-QUEZON CITY",33.33%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,43.75%
PILAR COLLEGE,78.85%
PIMSAT COLLEGES,22.22%
PINES CITY COLLEGE (PCEC),33.80%
"PLT COLLEGE, INC",37.50%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,34.21%
POLYTECHNIC COLLEGE OF LA UNION,45.45%
PRESIDENT RAMON MAGSAYSAY STATE UNIV.- FOR RMTU- IBA,40.00%
REMEDIOS T. ROMUALDEZ MEDICAL FOUNDATION,97.92%
RIVERSIDE COLLEGE,49.06%
RIZAL TECHNOLOGICAL UNIVERSITY,50.00%
ROOSEVELT COLLEGE-CAINTA,25.00%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",100.00%
SAFFRULLAH M. DIPATUAN FOUNDATION ACADEMY-MARAWI CITY,10.53%
"SAINT ANNE COLLEGE LUCENA, INC.",29.03%
SAINT ANTHONY COLLEGE OF ROXAS CITY,78.38%
SAINT ANTHONY COLLEGE- CALAPAN,16.67%
SAINT ANTHONY'S COLLEGE- ANTIQUE,90.48%
SAINT BENEDICT COLLEGE- COTABATO CITY,16.67%
SAINT DOMINIC SAVIO COLLEGE,45.45%
SAINT FERDINAND COLLEGE- ILAGAN,23.81%
SAINT FRANCIS OF ASSISI COLLEGE,25.00%
SAINT GABRIEL COLLEGE-KALIBO,35.42%
SAINT JOHN COLLEGE-CALAMBA,50.00%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,25.00%
SAINT JOSEPH'S COLLEGE OF QUEZON CITY,57.14%
SAINT JUDE COLLEGE-MANILA,46.51%
SAINT LOUIS UNIVERSITY,100.00%
SAINT MARY'S COLLEGE OF SAN JUAN,14.29%
SAINT MARY'S COLLEGE-TAGUM,0.00%
SAINT MARY'S UNIVERSITY,90.91%
SAINT MICHAEL'S COLLEGE OF LAGUNA,83.33%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,42.86%
"SAINT PAUL COLLEGE
FOUNDATION, INC (CEBU-ST PAUL COLL)",58.33%
SAINT PAUL COLLEGE- BANTAY(ST.PAUL-VIGAN),50.00%
SAINT PAUL UNIVERSITY- DUMAGUETE,100.00%
SAINT PAUL UNIVERSITY-ILOILO,100.00%
SAINT PAUL UNIVERSITY-MANILA,100.00%
SAINT PAUL UNIVERSITY- SURIGAO,64.00%
SAINT RITA COLLEGE OF NURSING & MIDWIFERY,0.00%
SAINT TONIS COLLEGE,65.00%
SAINTS JOHN AND PAUL COLLEGES-CALAMBA,56.25%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,12.50%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),86.67%
SAN BEDA COLLEGE,95.00%
SAN ISIDRO COLLEGE,65.22%
"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC",85.71%
SAN LORENZO RUIZ COLLEGE OF ORMOC,72.22%
SAN PABLO COLLEGES,23.53%
SAN PEDRO COLLEGE-DAVAO CITY,98.44%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",16.67%
SIENA COLLEGE OF TAYTAY,83.33%
SILLIMAN UNIVERSITY,100.00%
SMD FOUNDATION ACADEMY,10.34%
SOUTHEAST ASIAN COLLEGE (UDMC),27.08%
SOUTHERN BICOL COLLEGES,9.09%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),98.11%
"SOUTHERN PHILIPPINES
COLLEGE OF SCIENCES & HEALTH EDUCATION",14.29%
SOUTHVILLE INTERNATIONAL SCHOOL AND COLLEGES,66.67%
SOUTHWAY COLLEGE OF TECHNOLOGY,0.00%
SOUTHWESTERN MINDANAO ISLAMIC INSTITUTE,5.80%
SOUTHWESTERN UNIVERSITY,57.76%
"ST. ALEXIUS COLLEGE (for.DOCTORS CHSF,INC)",38.24%
"ST. AUGUSTINE COLLEGE-LAS PIÑAS CITY, INC.-LAS PINAS",0.00%
ST. BERNADETTE OF LOURDES COLLEGE,100.00%
ST. DOMINIC COLLEGE OF ASIA (for. ST. DOMINIC C.A.S),76.67%
ST. JOSEPH COLLEGE-CAVITE CITY,40.00%
"ST. JUDE COLLEGE-DASMARIÑAS, CAVITE, INC.",41.67%
ST. MARY'S COLLEGE OF BALIUAG,33.33%
ST. SCHOLASTICA'S COLLEGE- TACLOBAN,73.33%
ST. THERESE-MTC COLLEGES-LA FIESTA,0.00%
STI COLLEGE - ALABANG,0.00%
STI COLLEGE - BACOLOD CITY,0.00%
"STI COLLEGE - CALAMBA, LAGUNA",50.00%
STI COLLEGE - CAVITE,50.00%
STI COLLEGE - FAIRVIEW,33.33%
"STI COLLEGE - GLOBAL CITY, TAGUIG",0.00%
STI COLLEGE - LAS PIÑAS,100.00%
STI COLLEGE - LUCENA CITY,0.00%
STI COLLEGE - RECTO,33.33%
"STI COLLEGE - STA CRUZ, LAGUNA",80.00%
STI COLLEGE - STA. MARIA,0.00%
STI COLLEGE - ZAMBOANGA CITY,11.11%
"STI COLLEGE CEBU, INC",0.00%
STI COLLEGE OF MINDANAO- CAGAYAN DE ORO CITY,8.33%
STI COLLEGE OF MINDANAO- DAVAO CITY,30.00%
"STI COLLEGE SAN PABLO, INC",100.00%
STI e-COLLEGE SOUTHWOODS- CARMONA,0.00%
SULTAN KUDARAT STATE UNIVERSITY-TACURONG,65.38%
SULTAN KUDARAT EDUCATIONAL INSTITUTION,16.67%
SULU STATE COLLEGE,0.00%
SURIGAO EDUCATION CENTER,30.88%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES
CITY(SPCCF)",42.31%
TABACO COLLEGE,0.00%
"TAGUM DOCTORS COLLEGE, INC",51.85%
TANCHULING COLLEGE,23.08%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),76.92%
"TECARO COLLEGE FOUNDATION, INC.",22.22%
"THE FAMILY CLINIC, INC.",35.48%
THE GOOD SAMARITAN COLLEGES-CABANATUAN CITY,19.35%
"THE MANILA TIMES COLLEGE OF
SUBIC,INC(FOR GEORGE DEWEY MED)",0.00%
"THE MARIAM SCHOOL OF NURSING, INC.",0.00%
"TOMAS CLAUDIO
COLLEGES,INC.(FOR TOMAS CLAUDIO MEM. COL,INC)",41.67%
TOMAS DEL ROSARIO ACADEMY,50.00%
TRACE COLLEGE-LOS BAÑOS,77.78%
TRINITAS COLLEGE-MEYCAUAYAN,0.00%
TRINITY UNIVERSITY OF ASIA (TRINITY-QC),100.00%
UNCIANO COLLEGES & GENERAL HOSPITAL-MANILA,38.89%
UNCIANO COLLEGES & MEDICAL CENTER-ANTIPOLO,27.27%
UNION CHRISTIAN COLLEGE,37.21%
UNITED SCHOOL OF SCIENCE & TECHNOLOGY,0.00%
UNIVERSAL COLLEGES OF PARAÑAQUE,94.12%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),65.28%
UNIVERSIDAD DE SANTA ISABEL (COL DE STA ISABEL),63.64%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),68.66%
UNIVERSITY OF BAGUIO,50.00%
UNIVERSITY OF BATANGAS,50.00%
UNIVERSITY OF BOHOL,20.69%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),60.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,66.67%
UNIVERSITY OF CEBU-BANILAD,38.71%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,94.44%
UNIVERSITY OF ILOILO,44.00%
UNIVERSITY OF LA SALETTE- SANTIAGO,24.24%
UNIVERSITY OF LUZON (LUZON COLL.),55.56%
UNIVERSITY OF MAKATI,28.57%
UNIVERSITY OF MINDANAO- DAVAO CITY,88.89%
UNIVERSITY OF MINDANAO- DIGOS COLLEGE,25.00%
UNIVERSITY OF MINDANAO- TAGUM,23.08%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,35.29%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,85.37%
UNIVERSITY OF NUEVA CACERES,53.85%
UNIVERSITY OF PANGASINAN,52.17%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,34.78%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,65.12%
