SCHOOL,% PASSED
CENTRO ESCOLAR UNIVERSITY- MANILA,82.76%
CHINESE GENERAL HOSPITAL COLLEGES,100.00%
CHRIST THE KING COLLEGE- GINGOOG CITY,0.00%
CHRIST THE KING OF CALBAYOG,21.43%
CITY COLLEGE OF TAGAYTAY,0.00%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),31.43%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),15.00%
COLEGIO DE SAN ANTONIO DE PADUA,30.00%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,0.00%
COLEGIO DE SAN LORENZO,0.00%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",12.96%
"COLEGIO DE SANTA MONICA, INC",0.00%
"COLEGIO DE STA. LOURDES OF LEYTE FOUNDATION, INC",0.00%
COLEGIO SAN AGUSTIN-BACOLOD CITY,35.00%
COLLEGE OF MAASIN,50.00%
COLLEGE OF ST. JOHN-ROXAS,44.44%
COLLEGE OF TECHNOLOGICAL SCIENCES-CEBU,50.00%
COLLEGE OF THE HOLY SPIRIT OF TARLAC,0.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,48.39%
COLUMBAN COLLEGE-OLONGAPO CITY,27.27%
CONCORDIA COLLEGE,0.00%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),0.00%
CORDILLERA CAREER DEVELOPMENT COLLEGE,0.00%
COTABATO CITY CENTRAL COLLEGE,0.00%
COTABATO MEDICAL FOUNDATION COLLEGE,14.29%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),0.00%
"DAVAO DOCTORS COLLEGE, INC.",32.79%
DAVAO MEDICAL SCHOOL FOUNDATION,11.11%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
DE LA SALLE UNIVERSITY- HEALTH SCIENCES INSTITUTE,97.73%
DE LA SALLE UNIVERSITY-LIPA,33.33%
"DE LOS SANTOS-STI COLLEGE,INC-(DELOS SANTOS S.N.)",8.33%
DE LOS SANTOS-STI COLLEGE- QUEZON AVENUE,0.00%
DE OCAMPO MEMORIAL COLLEGE,20.00%
DEE HWA LIONG COLLEGE FOUNDATION,22.22%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",12.90%
"DIVINE MERCY COLLEGE FOUNDATION, INC",0.00%
DIVINE WORD COLLEGE OF BANGUED,23.81%
DIVINE WORD COLLEGE OF LAOAG,31.25%
DIVINE WORD COLLEGE OF LEGAZPI,34.48%
DIVINE WORD COLLEGE OF SAN JOSE,66.67%
DMMA COLLEGE OF SOUTHERN PHILIPPINES (for.DAVAO MERCHANT MA),5.26%
"DMMC INSTITUTE OF HEALTH SCIENCES, INC",33.33%
"DOMINICAN COLLEGE-SAN JUAN, MM",0.00%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- AGOO,50.00%
DR. CARLOS S. LANTING COLLEGE-Q. C.,32.10%
"DR. DOMINGO B. TAMONDONG MEM. SCH., INC. SCH. OF MIDWIFERY",20.00%
DR. GLORIA D. LACSON COLLEGES,12.50%
DR. P. OCAMPO COLLEGES,6.12%
"DR. YANGA'S COLLEGES, INC",28.00%
EASTER COLLEGE INC,40.00%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,50.00%
EASTERN VISAYAS CENTRAL COLLEGE,0.00%
"EASTWOODS PROFESSIONAL COLLEGE OF SCI & TECH- BALANGA,BATAAN",33.33%
ECUMENICAL CHRISTIAN COLLEGE,16.67%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,30.00%
EMILIO AGUINALDO COLLEGE- MANILA,19.44%
ESCUELA DE NUESTRA SEÑORA DE LA SALETTE,5.88%
FAR EASTERN UNIVERSITY- MANILA,65.00%
FAR EASTERN UNIVERSITY- NICANOR REYES MEDICAL FOUNDATION,82.35%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),41.18%
FELIPE R. VERALLO MEMORIAL FOUNDATION,25.00%
FELLOWSHIP BAPTIST COLLEGE,17.65%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,40.00%
FILAMER CHRISTIAN COLLEGE,18.42%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,12.50%
FIRST CITY PROVIDENTIAL COLLEGE (for.FRANCISCO H.C.),50.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,17.86%
FOUNDATION UNIVERSITY,76.19%
GALANG MEDICAL CENTER,0.00%
GENERAL SANTOS DOCTORS' MEDICAL SCHOOL FOUNDATION,52.63%
GLOBAL CITY INNOVATIVE COLLEGE,25.00%
GOLDEN GATE COLLEGES,27.27%
GOLDEN WEST COLLEGES,5.56%
GORDON COLLEGE (for.OLONGAPO CITY COLL.),66.67%
GUAGUA NATIONAL COLLEGES,0.00%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",3.33%
HOLY ANGEL UNIVERSITY,75.00%
HOLY CHILD COLLEGE OF BUTUAN,26.09%
HOLY CHILD SCHOOL OF DAVAO,9.52%
HOLY INFANT COLLEGE,14.29%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),60.81%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,33.33%
"ICCT COLLEGES FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",40.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,50.00%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",42.86%
ILOILO DOCTORS' COLLEGE,15.38%
IMMACULATE CONCEPTION COLLEGE-ALBAY,2.17%
ISABELA STATE UNIVERSITY- ECHAGUE,25.00%
ISABELA STATE UNIVERSITY- ILAGAN,12.50%
ISABELO B. CALINGASAN MEMORIAL INSTITUTE,0.00%
"J. P. SIOSON COLLEGES, INC.",42.86%
JAMIATU MARAWI AL-ISLAMIA FOUNDATION,5.88%
JOHN PAUL II COLLEGE,14.29%
"JOSE C. FELICIANO COLLEGE FOUNDATION, INC (for. JCF SST)",16.67%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,20.00%
JOSE RIZAL UNIVERSITY (for.JRC),51.28%
JOSEFINA H. CERILLES STATE COLLEGE-PAGADIAN,25.00%
"KESTER GRANT COLLEGE PHILIPPINES, INC",0.00%
L. F. GONZALES COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
LA CONSOLACION COLLEGE- CALOOCAN,0.00%
LA CONSOLACION COLLEGE-DAET,20.00%
LA CONSOLACION COLLEGE- MANILA,14.29%
LA CONSOLACION UNIVERSITY PHILIPPINES(for. U.REGINA CARMELI),18.18%
LA FINN'S SCHOLASTICA (FOR LUCNAS),34.78%
LA FORTUNA COLLEGE,20.00%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),0.00%
LADY OF LOURDES HOSPITAL & COLLEGES OF CAYBIGA,0.00%
LAGUNA COLLEGE,44.44%
LAGUNA NORTHWESTERN COLLEGE,66.67%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),0.00%
LANAO ISLAMIC PARAMEDICAL COLLEGE -MARAWI CITY,0.00%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,2.94%
LARMEN DE GUIA MEMORIAL COLLEGE,0.00%
LAS PIÑAS COLLEGE,20.00%
LICEO DE CAGAYAN UNIVERSITY,20.41%
LIPA CITY COLLEGES,15.56%
LORMA COLLEGE,34.55%
LOURDES COLLEGE,0.00%
"LPU-ST. CABRINI COLLEGE OF ALLIED MEDICINE, INC.(LYCEUM- ST C",20.00%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",41.67%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,30.77%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,0.00%
LYCEUM OF APARRI,18.18%
LYCEUM OF ILIGAN FOUNDATION,18.18%
LYCEUM OF NORTHERN LUZON,4.17%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",37.93%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,66.67%
LYCEUM OF THE PHILIPPINES- LAGUNA (for.LYCEUM INST.OF TECH),0.00%
M. V. GALLEGO FOUNDATION COLLEGES,25.00%
MABINI COLLEGE-DAET,25.49%
MAHARDIKA INSTITUTE OF TECHNOLOGY,16.67%
MAKATI MEDICAL CENTER (for. RTRMS),85.19%
MANILA ADVENTIST COLLEGE(FOR MLA ADV. MCSMA),60.00%
MANILA CENTRAL UNIVERSITY- CALOOCAN CITY,50.00%
"MANILA TYTANA COLLEGES, INC (for. MANILA DOCTORS COLL)",69.23%
MANUEL S. ENVERGA UNIV. FOUNDATION-CANDELARIA,25.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,44.44%
MAPANDI MEMORIAL COLLEGE,10.77%
MARIAM SCHOOL OF NURSING,10.00%
MARIANO MARCOS STATE UNIVERSITY-BATAC,100.00%
"MARIE-BERNARDE COLLEGE, INC (for.ST BERNADETTE C.H.S)",33.33%
MARINDUQUE STATE COLLEGE- BOAC,28.57%
MARTINEZ MEMORIAL COLLEGE,25.00%
MARY CHILES COLLEGE (for.GEN. HOSP. SCH. OF NRSNG. & MID.),22.22%
MARY JOHNSTON COLLEGE,100.00%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
MARYHILL COLLEGE,100.00%
MASBATE COLLEGES,7.69%
MATER DEI COLLEGE-BOHOL,25.00%
MATI DOCTORS COLLEGE,27.27%
MEDICAL COLLEGE OF NORTHERN PHILIPPINES,24.00%
MEDINA COLLEGE-IPIL,11.72%
MEDINA COLLEGE-OZAMIS CITY,11.32%
MEDINA COLLEGE-PAGADIAN (for.ST.JOHN GEN. HOSP.& COLL.),8.80%
"METROPOLITAN MEDICAL CENTER OF COLLEGE OF ARTS, SCIE & TECH",42.86%
MINA DE ORO INSTITUTE OF SCIENCE & TECHNOLOGY,100.00%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",14.81%
"MINDANAO INSTITUTE OF HEALTHCARE PROFESSIONALS,INC",14.71%
MINDANAO MEDICAL FOUNDATION COLLEGE,12.05%
MINDANAO SANITARIUM & HOSPITAL COLLEGE OF MEDICAL ARTS FNDTN,58.82%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,66.67%
MINDANAO STATE UNIVERSITY- MARAWI CITY,50.00%
MISAMIS UNIVERSITY-OZAMIS CITY,14.04%
MOUNT CARMEL COLLEGE- BULACAN,25.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,21.74%
MOUNTAIN VIEW COLLEGE,54.55%
NAGA COLLEGE FOUNDATION,31.11%
NATIONAL COLLEGE OF BUSINESS & ARTS-RIZAL,100.00%
NATIONAL UNIVERSITY-BAGUIO CITY,26.32%
NATIONAL UNIVERSITY-MANILA,68.42%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,0.00%
NAZARENUS COLLEGE FOUNDATION,33.33%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,50.00%
NEW ENGLAND COLLEGE,0.00%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),23.08%
NORTH DAVAO COLLEGE-TAGUM FOUNDATION,12.50%
"NORTH VALLEY COLLEGE FOUNDATION, INC.",12.50%
NORTHEASTERN COLLEGE,16.00%
NORTHERN CHRISTIAN COLLEGE,52.38%
NORTHERN LUZON ADVENTIST COLLEGE,41.18%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,20.00%
NORTHWESTERN UNIVERSITY,28.21%
NORZAGARAY COLLEGE,22.22%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",33.33%
NOTRE DAME OF JOLO COLLEGE,41.77%
NOTRE DAME OF KIDAPAWAN COLLEGE,23.08%
NOTRE DAME OF MARBEL UNIVERSITY,66.67%
NOTRE DAME OF MIDSAYAP COLLEGE,14.29%
NOTRE DAME OF TACURONG COLLEGE,14.29%
NOTRE DAME UNIVERSITY,40.43%
NOVAGEN COLLEGE OF QUEZON CITY,25.00%
NUEVA ECIJA COLLEGES,20.45%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),52.08%
OLIVAREZ COLLEGE-PARAÑAQUE,39.29%
OLIVAREZ COLLEGE-TAGAYTAY CITY,10.00%
OUR LADY OF FATIMA UNIVERSITY-ANTIPOLO CITY,46.77%
OUR LADY OF FATIMA UNIVERSITY-QC,40.98%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,37.88%
OUR LADY OF GUADALUPE COLLEGES,76.19%
OUR LADY OF LOURDES COLLEGE FOUNDATION,26.09%
OUR LADY OF MERCY COLLEGE- BORONGAN,15.38%
OUR LADY OF THE PILLAR COLLEGE-CAUAYAN SAN MIGUEL BRANCH,100.00%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",21.43%
"PALAWAN POLYTECHNIC COLLEGE, INC.",25.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,50.00%
PAMANTASAN NG CABUYAO,33.33%
PAMANTASAN NG LUNGSOD NG MARIKINA,62.50%
PAMANTASAN NG LUNGSOD NG MAYNILA,25.00%
PAMANTASAN NG LUNGSOD NG PASAY,42.86%
PAMANTASAN NG LUNGSOD NG PASIG,89.66%
PANGASINAN STATE UNIVERSITY- BAYAMBANG,0.00%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),11.86%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,0.00%
PCU-MARY JOHNSTON COLLEGE OF NURSING,100.00%
PERPETUAL HELP COLLEGE OF MANILA,27.87%
PERPETUAL HELP COLLEGE OF PANGASINAN,11.11%
"PHILIPPINE ADVENT COLLEGE, INC.",0.00%
PHILIPPINE CHRISTIAN UNIVERSITY-MANILA,0.00%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,12.99%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,5.88%
"PHILIPPINE REHAB.INSTITUTE FOUNDATION, INC.- GUAGUA,PAMP.",50.00%
"PHILIPPINE REHAB.INSTITUTE FOUNDATION, INC.-QUEZON CITY",13.33%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,35.71%
PILAR COLLEGE,32.00%
PIMSAT COLLEGES,9.09%
PINES CITY COLLEGE (PCEC),24.14%
"PLT COLLEGE, INC",34.38%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,8.00%
POLYTECHNIC COLLEGE OF LA UNION,20.00%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,21.43%
REPUBLIC CENTRAL COLLEGES,0.00%
RIVERSIDE COLLEGE,51.40%
RIZAL TECHNOLOGICAL UNIVERSITY,20.00%
ROOSEVELT COLLEGE-CAINTA,0.00%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",100.00%
"SAINT ANNE COLLEGE LUCENA, INC.",23.53%
SAINT ANTHONY COLLEGE OF ROXAS CITY,61.54%
SAINT ANTHONY COLLEGE- CALAPAN,36.36%
SAINT ANTHONY'S COLLEGE- ANTIQUE,33.33%
SAINT BENEDICT COLLEGE- COTABATO CITY,0.00%
SAINT DOMINIC SAVIO COLLEGE,12.50%
SAINT FERDINAND COLLEGE- ILAGAN,15.38%
SAINT FRANCIS OF ASSISI COLLEGE,20.00%
SAINT GABRIEL COLLEGE-KALIBO,15.56%
SAINT JOHN COLLEGE-CALAMBA,0.00%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,18.18%
SAINT JUDE COLLEGE-MANILA,50.00%
SAINT LOUIS UNIVERSITY,100.00%
SAINT MARY'S COLLEGE OF SAN JUAN,25.00%
SAINT MARY'S COLLEGE-Q.C.,0.00%
SAINT MARY'S COLLEGE-TAGUM,56.67%
SAINT MARY'S UNIVERSITY,80.00%
SAINT MICHAEL'S COLLEGE OF LAGUNA,81.82%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,33.33%
"SAINT PAUL COLLEGE FOUNDATION, INC (CEBU-ST PAUL COLL)",52.94%
SAINT PAUL COLLEGE- BANTAY(ST.PAUL-VIGAN),33.33%
SAINT PAUL UNIVERSITY-ILOILO,100.00%
SAINT PAUL UNIVERSITY-QUEZON CITY,0.00%
SAINT PAUL UNIVERSITY-SURIGAO,7.69%
SAINT PAUL UNIVERSITY- TUGUEGARAO,97.73%
SAINT RITA COLLEGE OF NURSING & MIDWIFERY,25.00%
SAINT THERESE-MTC COLLEGE- ILOILO CITY,0.00%
SAINT TONIS COLLEGE,40.00%
SAINTS JOHN AND PAUL COLLEGES-CALAMBA,25.00%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,45.45%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),100.00%
SAN BEDA COLLEGE,0.00%
"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC",77.78%
SAN LORENZO RUIZ COLLEGE OF ORMOC,30.00%
SAN PABLO COLLEGES,11.76%
SAN PEDRO COLLEGE-DAVAO CITY,50.00%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",40.00%
SIENA COLLEGE OF TAYTAY,75.00%
SILLIMAN UNIVERSITY,100.00%
SMD FOUNDATION ACADEMY,13.64%
SOUTHEAST ASIAN COLLEGE (UDMC),23.44%
SOUTHERN BICOL COLLEGES,0.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),66.67%
SOUTHERN PHILIPPINES COLLEGE OF SCIENCES & HEALTH EDUCATION,13.33%
SOUTHVILLE INTERNATIONAL SCHOOL AND COLLEGES,100.00%
SOUTHWAY COLLEGE OF TECHNOLOGY,0.00%
SOUTHWESTERN MINDANAO ISLAMIC INSTITUTE,2.33%
SOUTHWESTERN UNIVERSITY,31.82%
"ST. ALEXIUS COLLEGE (for.DOCTORS CHSF,INC)",27.27%
"ST. AUGUSTINE COLLEGE-LAS PIÑAS CITY, INC.-LAS PINAS",33.33%
ST. BERNADETTE OF LOURDES COLLEGE,100.00%
ST. DOMINIC COLLEGE OF ASIA (for. ST. DOMINIC C.A.S),26.67%
ST. JAMES COLLEGE OF QUEZON CITY,0.00%
ST. JOSEPH COLLEGE-CAVITE CITY,66.67%
"ST. JUDE COLLEGE-DASMARIÑAS, CAVITE, INC.",50.00%
ST. MARY'S COLLEGE OF BALIUAG,25.00%
ST. SCHOLASTICA'S COLLEGE- TACLOBAN,12.50%
ST. THERESE-MTC COLLEGES-LA FIESTA,9.09%
STI COLLEGE - CUBAO,0.00%
"STI COLLEGE - GLOBAL CITY, TAGUIG",25.00%
STI COLLEGE - LUCENA CITY,0.00%
STI COLLEGE - MAKATI CITY,100.00%
STI COLLEGE - RECTO,25.00%
STI COLLEGE - ZAMBOANGA CITY,0.00%
STI COLLEGE OF MINDANAO- CAGAYAN DE ORO CITY,17.65%
STI COLLEGE OF MINDANAO- DAVAO CITY,37.50%
STI e-COLLEGE SOUTHWOODS- CARMONA,0.00%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,28.57%
SULTAN KUDARAT EDUCATIONAL INSTITUTION,8.51%
SULU STATE COLLEGE,33.33%
SURIGAO EDUCATION CENTER,20.69%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES CITY(SPCCF)",27.27%
TABACO COLLEGE,20.00%
"TAGUM DOCTORS COLLEGE, INC",0.00%
TANCHULING COLLEGE,37.50%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),40.00%
"TECARO COLLEGE FOUNDATION, INC.",0.00%
"THE FAMILY CLINIC, INC.",18.52%
THE GOOD SAMARITAN COLLEGES-CABANATUAN CITY,7.14%
"THE MARIAM SCHOOL OF NURSING, INC.",0.00%
"TOMAS CLAUDIO COLLEGES,INC.(FOR TOMAS CLAUDIO MEM. COL,INC)",0.00%
TOMAS DEL ROSARIO ACADEMY,0.00%
TRACE COLLEGE-LOS BAÑOS,0.00%
TRINITAS COLLEGE-MEYCAUAYAN,0.00%
TRINITY UNIVERSITY OF ASIA (TRINITY-QC),100.00%
UNCIANO COLLEGES & GENERAL HOSPITAL-MANILA,13.04%
UNCIANO COLLEGES & MEDICAL CENTER-ANTIPOLO,20.00%
UNION CHRISTIAN COLLEGE,34.48%
UNITED SCHOOL OF SCIENCE & TECHNOLOGY,0.00%
UNIVERSAL COLLEGES OF PARAÑAQUE,28.57%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),37.50%
UNIVERSIDAD DE SANTA ISABEL (COL DE STA ISABEL),86.67%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),29.73%
UNIVERSITY OF BAGUIO,30.61%
UNIVERSITY OF BATANGAS,19.23%
UNIVERSITY OF BOHOL,39.34%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),20.00%
UNIVERSITY OF CEBU,100.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,52.94%
UNIVERSITY OF CEBU-BANILAD,56.30%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,33.33%
UNIVERSITY OF ILOILO,33.33%
UNIVERSITY OF LA SALETTE- SANTIAGO,25.58%
UNIVERSITY OF LUZON (LUZON COLL.),8.70%
UNIVERSITY OF MAKATI,53.85%
UNIVERSITY OF MINDANAO- DAVAO CITY,11.11%
UNIVERSITY OF MINDANAO-DIGOS COLLEGE,16.67%
UNIVERSITY OF MINDANAO- TAGUM,17.65%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,16.67%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,11.76%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,30.95%
UNIVERSITY OF NUEVA CACERES,66.67%
UNIVERSITY OF PANGASINAN,83.58%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,16.67%
UNIVERSITY OF PERPETUAL HELP RIZAL-MOLINO,14.29%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,32.14%
UNIVERSITY OF PERPETUAL HELP SYSTEM-GMA,29.63%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,25.58%
UNIVERSITY OF PERPETUAL HELP-CAUAYAN CITY,16.67%
UNIVERSITY OF RIZAL SYSTEM- TAYTAY,50.00%
UNIVERSITY OF SAINT ANTHONY,22.73%
UNIVERSITY OF SAINT LA SALLE,90.48%
UNIVERSITY OF SAN AGUSTIN,64.71%
