SCHOOL,% PASSED
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,8.33%
COLEGIO DE SAN JUAN DE LETRAN- INTRAMUROS,23.53%
COLEGIO SAN AGUSTIN- BACOLOD CITY,37.50%
COLLEGE OF MARY IMMACULATE,40.00%
COLLEGE OF SAINT LAWRENCE,0.00%
COLLEGE OF ST. JOHN- ROXAS,50.00%
"COLLEGE OF THE IMMACULATE CONCEPTION-
CABANATUAN",33.33%
COLUMBAN COLLEGE- OLONGAPO CITY,39.13%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),0.00%
"CORDILLERA CAREER DEVELOPMENT
COLLEGE",19.23%
COTABATO CITY STATE POLYTECHNIC COLLEGE,0.00%
"DANIEL B. PENA
MEMORIAL COLLEGE FOUNDATION",0.00%
DE LA SALLE UNIVERSITY-LIPA,60.00%
DE LA SALLE UNIVERSITY-MANILA,96.36%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",5.26%
DEE HWA LIONG COLLEGE FOUNDATION,11.11%
"DEVELOPMENT FOR ADVANCED TECHNOLOGY
ACHIEVEMENT (DATA) COLL.",33.33%
DIVINE WORD COLLEGE OF BANGUED,10.00%
DIVINE WORD COLLEGE OF CALAPAN,50.00%
DIVINE WORD COLLEGE OF LAOAG,19.23%
DIVINE WORD COLLEGE OF LEGAZPI,22.00%
DIVINE WORD COLLEGE OF SAN JOSE,17.65%
DIVINE WORD UNIVERSITY-TACLOBAN,0.00%
DR. FILEMON C. AGUILAR MEMORIAL COLLEGE,54.55%
DR. GLORIA D. LACSON COLLEGES,3.85%
"DR. YANGA'S COLLEGES, INC",40.00%
E. L. JOSON MEMORIAL COLLEGE,11.11%
EAST CENTRAL COLLEGE,0.00%
EASTERN LUZON COLLEGES-BAMBANG,0.00%
EASTERN LUZON COLLEGES-LA TRINIDAD,0.00%
"EASTERN SAMAR STATE
UNIVERSITY - BORONGAN",18.18%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,23.08%
EMILIO AGUINALDO COLLEGE-DASMARIÑAS,0.00%
EMILIO AGUINALDO COLLEGE-MANILA,8.33%
FAR EASTERN UNIVERSITY-MANILA,33.93%
"FATHER SATURNINO
URIOS UNIVERSITY (URIOS COLL)",42.86%
FATIMA COLLEGE OF CAMIGUIN,0.00%
"FERNANDEZ COLLEGE
OF ARTS & TECHNOLOGY",0.00%
FEU-FERN COLLEGE- QUEZON CITY,33.33%
FILAMER CHRISTIAN COLLEGE,28.57%
"FIRST ASIA INSTITUTE
OF TECHNOLOGY & HUMANITIES",25.00%
FOUNDATION UNIVERSITY,16.67%
GARCIA COLLEGE OF TECHNOLOGY,18.33%
"GENSANTOS FOUNDATION COLLEGE,
INC.",18.75%
GOLDEN WEST COLLEGES,0.00%
"GORDON COLLEGE
(for.OLONGAPO CITY COLL.)",23.08%
GREAT PLEBEIAN COLLEGE,0.00%
GUAGUA NATIONAL COLLEGES,11.11%
HOLY ANGEL UNIVERSITY,42.42%
HOLY CROSS OF DAVAO COLLEGE,20.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD- TAGBILARAN),56.52%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,10.53%
"ICCT COLLEGES FOUNDATION,INC(INST.
OF CREATIVE COMP TECH INC)",14.29%
IMMACULATE CONCEPTION COLLEGE- BALAYAN,0.00%
IMUS INSTITUTE,25.00%
"INTERWORLD COLLEGES FOUNDATION-PANIQUI
(ICT)",0.00%
ISABELA STATE UNIVERSITY-ECHAGUE,66.67%
JAMIATUL PHILIPPINE AL-ISLAMIC,0.00%
JOSE MARIA COLLEGE,0.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY- DAPITAN,0.00%
"JOSE RIZAL UNIVERSITY
(for.JRC)",29.41%
KALINGA APAYAO STATE COLLEGE (KALINGA COMM. COLL.),0.00%
KINGFISHER SCHOOL OF BUSINESS AND FINANCE,100.00%
KOLEHIYO NG SUBIC,25.00%
LA CARLOTA CITY COMMUNITY COLLEGE,0.00%
LA CONSOLACION COLLEGE-DAET,0.00%
LA CONSOLACION COLLEGE-MANILA,15.79%
LA CONSOLACION COLLEGE-TANAUAN,0.00%
LA CONSOLACION UNIVERSITY PHILIPPINES(for. U.REGINA CARMELI),25.00%
LA SALLE COLLEGE- ANTIPOLO(LA SALLE SCHOOL),0.00%
"LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-
LA SALLE)",68.18%
LAGUNA COLLEGE,29.17%
LAGUNA COLLEGE OF BUSINESS & ARTS,14.29%
"LAGUNA NORTHWESTERN
COLLEGE",0.00%
"LAGUNA SANTIAGO
EDUCATIONAL FOUNDATION, INC.",0.00%
LEON GUINTO MEMORIAL COLLEGE,50.00%
LEWIS COLLEGE,0.00%
LEYTE COLLEGES,50.00%
LICEO DE CAGAYAN UNIVERSITY,35.71%
LIMAY POLYTECHNIC COLLEGE,0.00%
LIPA CITY COLLEGES,23.81%
LOURDES COLLEGE,66.67%
LYCEUM NORTHWESTERN- DAGUPAN CITY,14.29%
"LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-
URDANETA",0.00%
LYCEUM OF APARRI,33.33%
LYCEUM OF NORTHERN LUZON,0.00%
"LYCEUM OF THE PHILIPPINES
UNIVERSITY- BATANGAS,INC",55.56%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,51.85%
"LYCEUM OF THE PHILIPPINES-LAGUNA (for.LYCEUM INST.OF
TECH)",0.00%
"LYCEUM SUBIC BAY, INC.",0.00%
"M. V. GALLEGO FOUNDATION
COLLEGES",16.67%
MABINI COLLEGE-DAET,20.00%
MANILA CENTRAL UNIVERSITY-CALOOCAN CITY,0.00%
MANUEL L. QUEZON UNIVERSITY,6.90%
MANUEL S. ENVERGA UNIV. FOUNDATION- CANDELARIA,25.00%
"MANUEL S. ENVERGA
UNIV. FOUNDATION- LUCENA CITY",18.18%
MAPUA INSTITUTE OF TECHNOLOGY-MAKATI,35.71%
"MARIANO MARCOS
STATE UNIVERSITY- BATAC",18.75%
"MARY THE QUEEN COLLEGE, INC",41.67%
MASBATE COLLEGES,25.00%
"MASTERS TECHNOLOGICAL INSTITUTE OF
MINDANAO",14.29%
MATER DEI COLLEGE- BOHOL,27.27%
"METRO TAGAYTAY COLLEGE OF BUSINESS
& ARTS",0.00%
MEYCAUAYAN COLLEGE,25.00%
"MINDANAO STATE UNIVERSITY-GEN.
SANTOS CITY",33.33%
"MINDANAO STATE UNIVERSITY-ILIGAN INSTITUTE OF
TECHNOLOGY",60.00%
"MINDANAO STATE
UNIVERSITY-MARAWI CITY",27.27%
"MIRIAM COLLEGE (for.MARYKNOLL
COLL.FDTN,INC)",19.05%
MISAMIS UNIVERSITY- OROQUIETA UNIT,0.00%
MISAMIS UNIVERSITY- OZAMIS CITY,50.00%
MONDRIAAN AURA COLLEGE,0.00%
MOUNT CARMEL COLLEGE-ESCALANTE,0.00%
"MOUNTAIN PROV.
STATE POLYTECHNIC COLLEGE-BONTOC",20.59%
MOUNTAIN VIEW COLLEGE,44.44%
"NATIONAL COLLEGE OF
BUSINESS & ARTS- CUBAO",0.00%
NATIONAL COLLEGE OF BUSINESS & ARTS- FAIRVIEW,14.93%
"NATIONAL COLLEGE OF BUSINESS & ARTS-
MANILA",0.00%
NATIONAL COLLEGE OF BUSINESS & ARTS-RIZAL,20.00%
"NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-
DASMARINAS",10.00%
"NEGROS ORIENTAL
STATE UNIVERSITY (CVPC)-DUMAGUETE",30.00%
NEW ERA UNIVERSITY,46.67%
"NORTH CENTRAL
MINDANAO COLLEGES (CMTI)",0.00%
"NORTH LUZON PHILIPPINES STATE COLLEGE-CANDON
(for.UNP)",0.00%
NORTHEASTERN COLLEGE,27.27%
NORTHERN LUZON ADVENTIST COLLEGE,25.00%
NORTHWESTERN UNIVERSITY,50.00%
"NOTRE DAME OF DADIANGAS
UNIVERSITY, INC",31.82%
NOTRE DAME OF JOLO COLLEGE,50.00%
NOTRE DAME OF KIDAPAWAN COLLEGE,22.22%
NOTRE DAME OF MARBEL UNIVERSITY,66.67%
NOTRE DAME OF MIDSAYAP COLLEGE,66.67%
NOTRE DAME OF TACURONG COLLEGE,0.00%
NOTRE DAME UNIVERSITY,81.82%
OCCIDENTAL MINDORO STATE COLLEGE,33.33%
OLIVAREZ COLLEGE- PARAÑAQUE,0.00%
OSMENA COLLEGE- MASBATE,33.33%
OUR LADY OF THE PILLAR'S COLLEGE,29.17%
"PALAWAN STATE
UNIVERSITY-P. PRINCESA",62.50%
PAMANTASAN NG BAYAN NG SAN MATEO,0.00%
PAMANTASAN NG CABUYAO,25.00%
PAMANTASAN NG LUNGSOD NG MAYNILA,24.39%
"PAMANTASAN NG LUNGSOD NG
MUNTINLUPA (MPC)",37.50%
PAMANTASAN NG LUNGSOD NG PASAY,0.00%
PAMANTASAN NG LUNGSOD NG PASIG,33.33%
"PANPACIFIC UNIVERSITY NORTH PHILIPPINES
(PANG.CST)",0.00%
PARTIDO STATE UNIVERSITY-(GOA)GAO,6.67%
PASIG CATHOLIC COLLEGE,25.00%
"PASS COLLEGE (PHIL. ACCOUNTANCY &
SCIENCE SCH.)",22.22%
PATRIA SABLE CORPUS COLLEGE,16.67%
PHILIPPINE CHRISTIAN UNIVERSITY- DASMARINAS,10.00%
PHILIPPINE CHRISTIAN UNIVERSITY-MANILA,25.00%
"PHILIPPINE COLLEGE OF NORTHWESTERN
LUZON",0.00%
"PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-
CALASIAO",0.00%
"PHILIPPINE SCHOOL OF BUSINESS ADMINISTRATION-
MANILA",15.38%
"PHILIPPINE SCHOOL OF BUSINESS
ADMINISTRATION- QUEZON CITY",12.35%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,33.33%
PHILIPPINE WOMEN'S UNIVERSITY-QUEZON CITY,0.00%
PILGRIM CHRISTIAN COLLEGE,8.57%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-BATAAN,0.00%
"POLYTECHNIC
UNIVERSITY OF THE PHILIPPINES-LOPEZ",4.00%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES-MAIN-STA. MESA",28.75%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES- MARAGONDON",18.18%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-RAGAY,25.00%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA,
BULACAN",33.33%
"POLYTECHNIC UNIVERSITY OF THE
PHILIPPINES-STA. ROSA",18.75%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO. TOMAS,25.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-TAGUIG,0.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,30.00%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,0.00%
"RC-AL KHWARIZMI INTERNATIONAL
COLLEGE",20.00%
"REGINA MONDI COLLEGE, INC",0.00%
REPUBLIC CENTRAL COLLEGES,0.00%
RIZAL COLLEGE OF TAAL,0.00%
RIZAL TECHNOLOGICAL UNIVERSITY,21.05%
ROGATIONIST COLLEGE,12.50%
ROMBLON STATE COLLEGE-ODIONGAN,33.33%
ROOSEVELT COLLEGE- MARIKINA,0.00%
"SACRED HEART
COLLEGE OF LUCENA CITY, INC.",0.00%
SAINT ANTHONY'S COLLEGE-ANTIQUE,12.50%
SAINT COLUMBAN COLLEGE-PAGADIAN CITY,25.00%
SAINT COLUMBAN'S COLLEGE-LINGAYEN,0.00%
SAINT FERDINAND COLLEGE-ILAGAN,14.29%
SAINT FRANCIS XAVIER COLLEGE,50.00%
SAINT JOHN COLLEGE- CALAMBA,0.00%
"SAINT JOSEPH INSTITUTE OF
TECHNOLOGY",0.00%
SAINT JOSEPH'S COLLEGE-MAASIN,9.68%
SAINT LOUIS COLLEGE OF SAN FERNANDO,18.75%
SAINT LOUIS UNIVERSITY,34.86%
"SAINT LOUISE DE
MARILLAC COLLEGE OF SORSOGON",8.33%
SAINT MARY'S COLLEGE OF CATBALOGAN (SACRED HEART COLL.),15.38%
SAINT MARY'S COLLEGE OF MEYCAUAYAN,0.00%
SAINT MARY'S COLLEGE-TAGUM,0.00%
SAINT MARY'S UNIVERSITY,32.26%
SAINT MICHAEL'S COLLEGE OF LAGUNA,0.00%
SAINT PAUL BUSINESS SCHOOL OF TACLOBAN,48.48%
"SAINT PAUL COLLEGE- BANTAY(ST.PAUL-
VIGAN)",0.00%
SAINT PAUL UNIVERSITY-ILOILO,0.00%
SAINT PAUL UNIVERSITY-MANILA,16.67%
SAINT PAUL UNIVERSITY-QUEZON CITY,0.00%
SAINT PAUL UNIVERSITY-SURIGAO,7.69%
"SAINT PAUL UNIVERSITY-
TUGUEGARAO",18.18%
SAINT PAUL'S BUSINESS SCHOOL-PALO,31.76%
SAINT PETER'S COLLEGE OF ORMOC,0.00%
SAINT SCHOLASTICA'S COLLEGE,0.00%
SAINT THERESA COLLEGE-TANDAG,12.50%
SAINT THERESA'S COLLEGE-CEBU,100.00%
SAINT VINCENT COLLEGE-DIPOLOG CITY,14.71%
SAN BEDA COLLEGE,51.16%
"SAN BEDA COLLEGE OF
ALABANG,INC.(ST.BENE DICT COLL)",38.89%
SAN CARLOS COLLEGE,0.00%
SAN ISIDRO COLLEGE,0.00%
SAN PABLO COLLEGES,25.00%
SAN PEDRO COLLEGE OF BUSINESS ADMINISTRATION,16.67%
"SAN SEBASTIAN COLLEGE-
RECOLETOS,CAVITE",50.00%
"SAN SEBASTIAN COLLEGE- RECOLETOS,MANILA",33.33%
SANTA ISABEL COLLEGE,11.11%
SANTA ROSA COLLEGE OF BUSINESS & COMPUTER,0.00%
"SANTO ROSARIO SAPANG PALAY
COLLEGE",0.00%
SILLIMAN UNIVERSITY,33.33%
"SORSOGON STATE COLLEGE-BULAN
CAMPUS",50.00%
SOUTHERN BAPTIST COLLEGE,0.00%
SOUTHERN CAPITAL COLLEGE,0.00%
SOUTHERN CITY COLLEGES,0.00%
SOUTHERN DE ORO PHILIPPINE COLLEGE,0.00%
SOUTHERN LUZON COLLEGE,0.00%
"SOUTHERN LUZON STATE UNIVERSITY-
LUCBAN (SLPC)",43.48%
SOUTHERN PHILIPPINES INSTITUTE OF SCIENCE & TECHNOLOGY,0.00%
SOUTHWESTERN UNIVERSITY,33.33%
STELLA MARIS COLLEGE-OROQUIETA CITY,66.67%
"SULTAN KUDARAT POLYTECHNIC STATE
COLLEGE-TACURONG",25.00%
SURIGAO EDUCATION CENTER,0.00%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-
ANGELES CITY(SPCCF)",16.67%
TANAUAN INSTITUTE,0.00%
"TARLAC STATE UNIVERSITY  (TARLAC
COLLEGE OF TECH.)",58.82%
TAYABAS WESTERN ACADEMY,0.00%
"TECHNOLOGICAL INSTITUTE OF THE
PHILIPPINES-MANILA",18.75%
"TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON
CITY",50.00%
THE FISHER VALLEY COLLEGE,0.00%
TOMAS CLAUDIO MEMORIAL COLLEGE,13.33%
TOMAS DEL ROSARIO ACADEMY,11.11%
TRINITY UNIVERSITY OF ASIA (TRINITY-QC),20.00%
UNION CHRISTIAN COLLEGE,28.57%
UNION COLLEGE,0.00%
"UNIVERSIDAD DE MANILA (CITY COLL. OF
MANILA)",33.33%
"UNIVERSIDAD DE SANTA
ISABEL (COL DE STA ISABEL)",25.00%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),12.50%
UNIVERSIDAD DE ZAMBOANGA-IPIL,0.00%
UNIVERSITY OF BAGUIO,58.33%
UNIVERSITY OF BATANGAS,25.00%
UNIVERSITY OF BOHOL,12.20%
"UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF
TUG.)",0.00%
"UNIVERSITY OF
CALOOCAN CITY(for. CALOOCAN CITY P.C.)",31.25%
UNIVERSITY OF CEBU,66.67%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,25.00%
UNIVERSITY OF CEBU- BANILAD,40.00%
"UNIVERSITY OF EASTERN PHILIPPINES-
CATARMAN",34.38%
UNIVERSITY OF ILOILO,0.00%
UNIVERSITY OF LA SALETTE-SANTIAGO,20.00%
UNIVERSITY OF LUZON (LUZON COLL.),17.36%
UNIVERSITY OF MAKATI,45.65%
UNIVERSITY OF MANILA,16.67%
UNIVERSITY OF MINDANAO-DAVAO CITY,38.60%
UNIVERSITY OF MINDANAO-TAGUM,28.21%
"UNIVERSITY OF NEGROS OCCIDENTAL-
RECOLETOS",41.67%
"UNIVERSITY OF
NORTHEASTERN PHILIPPINES",33.33%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,100.00%
UNIVERSITY OF NUEVA CACERES,17.65%
UNIVERSITY OF PANGASINAN,20.93%
"UNIVERSITY OF PERPETUAL HELP
RIZAL-CALAMBA CAMPUS",0.00%
UNIVERSITY OF PERPETUAL HELP RIZAL-MOLINO,33.33%
"UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS
PINAS",36.36%
"UNIVERSITY OF PERPETUAL HELP
SYSTEM-GMA",0.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,20.00%
"UNIVERSITY OF PERPETUAL HELP-
CAUAYAN CITY",0.00%
UNIVERSITY OF RIZAL SYSTEM-BINANGONAN,13.04%
UNIVERSITY OF SAINT ANTHONY,18.18%
UNIVERSITY OF SAINT LA SALLE,0.00%
UNIVERSITY OF SAINT LOUIS-TUGUEGARAO,23.08%
UNIVERSITY OF SAN AGUSTIN,41.67%
UNIVERSITY OF SAN CARLOS,68.83%
UNIVERSITY OF SAN JOSE-RECOLETOS,63.29%
UNIVERSITY OF SANTO TOMAS,50.00%
"UNIVERSITY OF
SOUTHERN MINDANAO- KABACAN",50.00%
UNIVERSITY OF SOUTHERN PHILIPPINES,30.77%
UNIVERSITY OF THE ASSUMPTION,23.81%
"UNIVERSITY OF THE CORDILLERAS
(for.BAGUIO C.F.)",45.00%
UNIVERSITY OF THE EAST-CALOOCAN,32.00%
UNIVERSITY OF THE EAST-MANILA,22.37%
"UNIVERSITY OF THE IMMACULATE
CONCEPTION-DAVAO",33.33%
UNIVERSITY OF THE PHILIPPINES-DILIMAN,100.00%
"UNIVERSITY OF THE PHILIPPINES-VISAYAS-
ILOILO CITY",63.64%
UNIVERSITY OF THE PHILIPPINES-VISAYAS- TACLOBAN CITY,50.00%
UNIVERSITY OF THE VISAYAS-CEBU CITY,18.18%
URDANETA CITY UNIVERSITY (CCU),28.57%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
"WESLEYAN UNIVERSITY- PHILIPPINES-
CABANATUAN CITY",48.00%
WEST NEGROS COLLEGE,11.76%
WESTERN INSTITUTE OF TECHNOLOGY,12.50%
WESTERN LEYTE COLLEGE-ORMOC,25.00%
WESTERN MINDANAO STATE U-ZAMBOANGA CITY,16.67%
"WESTMEAD INTERNATIONAL
SCHOOL",0.00%
"WORLD CITI COLLEGES- ANTIPOLO, INC.",0.00%
XAVIER UNIVERSITY,50.00%
ZAMBOANGA DEL SUR MARITIME INSTITUTE OF TECHNOLOGY,0.00%
