SCHOOL,% PASSED
NATIONAL POLYTECHNIC COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
NATIONAL UNIVERSITY-MANILA,23.53%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,45.45%
NEGROS STATE COLLEGE OF AGRICULTURE (OCC. AGR'L COLL),0.00%
NEW ERA UNIVERSITY,29.31%
NORTHEASTERN COLLEGE,37.50%
NORTHEASTERN MINDANAO COLL.,0.00%
NORTHWESTERN UNIVERSITY,17.24%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",57.14%
NOTRE DAME OF JOLO COLLEGE,10.00%
NOTRE DAME OF KIDAPAWAN COLLEGE,8.00%
NOTRE DAME OF MARBEL UNIVERSITY,89.47%
NOTRE DAME OF MIDSAYAP COLLEGE,40.00%
NOTRE DAME OF TACURONG COLLEGE,18.75%
NOTRE DAME UNIVERSITY,84.21%
OCCIDENTAL MINDORO STATE COLLEGE,0.00%
OLIVAREZ COLLEGE-PARAÑAQUE,0.00%
OLIVAREZ COLLEGE-TAGAYTAY CITY,100.00%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",5.67%
OUR LADY OF THE PILLAR COLLEGE-CAUAYAN SAN MIGUEL BRANCH,0.00%
"OUR LADY OF THE PILLAR'S COLLEGE-SN FERMIN, CAUAYAN",42.42%
PALAWAN STATE UNIVERSITY-P. PRINCESA,34.78%
PAMANTASAN NG CABUYAO,43.24%
PAMANTASAN NG LUNGSOD NG MARIKINA,5.13%
PAMANTASAN NG LUNGSOD NG MAYNILA,26.09%
PAMANTASAN NG LUNGSOD NG MUNTINLUPA (MPC),40.00%
PAMANTASAN NG LUNGSOD NG PASAY,0.00%
PAMANTASAN NG LUNGSOD NG PASIG,12.82%
PAMANTASAN NG LUNGSOD NG VALENZUELA,40.63%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),8.57%
PARTIDO COLLEGE,0.00%
PARTIDO STATE UNIVERSITY- (GOA)GAO,44.44%
PASIG CATHOLIC COLLEGE,16.67%
PASS COLLEGE (PHIL. ACCOUNTANCY & SCIENCE SCH.),23.81%
PATRIA SABLE CORPUS COLLEGE,44.44%
PERPETUAL HELP COLLEGE OF MANILA,0.00%
"PHILIPPINE CAMBRIDGE SCH.OF LAW,ARTS,SCIENCES,BUS ECO & TECH",0.00%
PHILIPPINE CHRISTIAN UNIVERSITY-DASMARINAS,11.76%
PHILIPPINE CHRISTIAN UNIVERSITY-MANILA,12.12%
PHILIPPINE COLLEGE OF NORTHWESTERN LUZON,0.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,10.00%
PHILIPPINE COLLEGE OF TECHNOLOGY,0.00%
PHILIPPINE SCHOOL OF BUSINESS ADMINISTRATION- MANILA,28.11%
PHILIPPINE SCHOOL OF BUSINESS ADMINISTRATION- QUEZON CITY,12.73%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,0.00%
PILGRIM CHRISTIAN COLLEGE,3.08%
PIMSAT COLLEGES,0.00%
"PLT COLLEGE, INC",0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES- QUEZON CAMPUS,100.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-BATAAN,24.32%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,29.63%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,59.18%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,19.44%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-RAGAY,50.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-SAN PEDRO,40.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-SN JUAN,22.22%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",40.74%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA. ROSA,80.77%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO. TOMAS,25.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-TAGUIG,44.44%
RAMON MAGSAYSAY MEMORIAL COLLEGES,18.75%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,33.33%
RC-AL KHWARIZMI INTERNATIONAL COLLEGE,8.33%
"REGINA MONDI COLLEGE, INC",0.00%
REPUBLIC CENTRAL COLLEGES,22.22%
RIZAL COLLEGE OF TAAL,5.26%
RIZAL TECHNOLOGICAL UNIVERSITY,36.84%
ROGATIONIST COLLEGE,20.00%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,55.56%
"SACRED HEART COLLEGE OF LUCENA CITY, INC.",55.00%
"SAINT ANNE COLLEGE LUCENA, INC.",0.00%
SAINT ANTHONY'S COLLEGE- ANTIQUE,23.08%
SAINT COLUMBAN COLLEGE- PAGADIAN CITY,26.09%
SAINT DOMINIC SAVIO COLLEGE,0.00%
SAINT FERDINAND COLLEGE- ILAGAN,5.00%
SAINT FRANCIS OF ASSISI COLLEGE,0.00%
SAINT FRANCIS XAVIER COLLEGE,7.69%
SAINT JOHN COLLEGE-CALAMBA,0.00%
SAINT JOSEPH COLLEGE- ZAMBOANGA DEL NORTE,5.88%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,0.00%
SAINT JOSEPH'S COLLEGE- MAASIN,7.41%
"SAINT LOUIS ANNE COLLEGES OF SAN PEDRO, LAGUNA, INC",0.00%
SAINT LOUIS COLLEGE OF SAN FERNANDO,44.83%
SAINT LOUIS UNIVERSITY,45.04%
SAINT LOUISE DE MARILLAC COLLEGE OF SORSOGON,18.18%
SAINT MARY'S COLLEGE OF CATBALOGAN (SACRED HEART COLL.),2.44%
SAINT MARY'S COLLEGE OF MEYCAUAYAN,0.00%
SAINT MARY'S COLLEGE-TAGUM,29.41%
SAINT MARY'S UNIVERSITY,59.34%
"SAINT MICHAEL COLLEGE  OF GUAGUA, INC.",0.00%
SAINT MICHAEL'S COLLEGE OF LAGUNA,0.00%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,7.69%
SAINT PAUL COLLEGE- BANTAY(ST.PAUL-VIGAN),20.00%
SAINT PAUL SCHOOL OF PROFESSIONAL STUDIES - PALO,21.88%
SAINT PAUL UNIVERSITY- DUMAGUETE,63.64%
SAINT PAUL UNIVERSITY-ILOILO,20.00%
SAINT PAUL UNIVERSITY-MANILA,28.57%
SAINT PAUL UNIVERSITY-QUEZON CITY,22.22%
SAINT PAUL UNIVERSITY-SURIGAO,16.67%
SAINT PAUL UNIVERSITY- TUGUEGARAO,22.58%
SAINT PETER'S COLLEGE OF ORMOC,11.11%
SAINT PETER'S COLLEGE-ILIGAN CITY,0.00%
SAINT SCHOLASTICA'S COLLEGE,45.00%
SAINT THERESA COLLEGE- TANDAG,50.00%
SAINT THERESA'S COLLEGE-CEBU,25.00%
SAINT VINCENT COLLEGE- DIPOLOG CITY,31.11%
SAN BEDA COLLEGE,47.90%
"SAN BEDA COLLEGE OF ALABANG,INC.(ST.BENEDICT COLL)",40.00%
SAN CARLOS COLLEGE,5.00%
SAN ISIDRO COLLEGE,0.00%
SAN MATEO MUNICIPAL COLL(FOR PAMANTASAN NG SN MATEO),0.00%
SAN PABLO COLLEGES,34.78%
SAN PEDRO COLLEGE OF BUSINESS ADMINISTRATION,16.84%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CANLUBANG",10.00%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",30.77%
"SAN SEBASTIAN COLLEGE- RECOLETOS,MANILA",22.22%
SANTA ISABEL COLLEGE,22.22%
SANTO ROSARIO SAPANG PALAY COLLEGE,0.00%
SILLIMAN UNIVERSITY,82.22%
SORSOGON STATE COLLEGE- BULAN CAMPUS,45.45%
SORSOGON STATE COLLEGE- SORSOGON,25.00%
SOUTHEASTERN COLLEGE-PASAY,0.00%
SOUTHERN BAPTIST COLLEGE,0.00%
SOUTHERN CHRISTIAN COLLEGE,85.71%
SOUTHERN LUZON COLLEGE,0.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),19.05%
SOUTHERN MINDANAO COLLEGES,0.00%
SOUTHLAND COLLEGE,0.00%
SOUTHVILLE INTERNATIONAL SCHOOL AND COLLEGES,100.00%
SOUTHWESTERN UNIVERSITY,0.00%
"ST. BENILDE CENTER FOR GLOBAL COMPETENCE, INC",0.00%
ST. DOMINIC COLLEGE OF ASIA (for. ST. DOMINIC C.A.S),37.50%
ST. JOSEPH'S COLLEGE- BORONGAN,0.00%
"ST. ROSE COLLEGE EDUCATIONAL FOUNDATION, INC",100.00%
ST. VINCENT COLLEGE OF SCIENCE & TECH - LEGANES ILOILO,35.00%
"ST. VINCENT DE FERRER- COLLEGE OF CAMARIN,INC.- CALOOCAN CITY",6.38%
STELLA MARIS COLLEGE- OROQUIETA CITY,0.00%
STI COLLEGE - BALAGTAS,0.00%
STI COLLEGE - GEN. SANTOS CITY,50.00%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,37.50%
SUMULONG COLLEGE OF ARTS AND SCIENCES,0.00%
SURIGAO EDUCATION CENTER,20.00%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES CITY(SPCCF)",41.30%
TANAUAN INSTITUTE,0.00%
TARLAC CHRISTIAN COLLEGE,10.71%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),60.26%
TAYABAS WESTERN ACADEMY,0.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,60.87%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,48.72%
THE FISHER VALLEY COLLEGE,0.00%
"TOMAS CLAUDIO COLLEGES,INC.(FOR TOMAS CLAUDIO MEM. COL,INC)",7.89%
TOMAS DEL ROSARIO ACADEMY,30.00%
TRESTON INTERNATIONAL COLLEGE - TAGUIG,50.00%
TRINITY UNIVERSITY OF ASIA (TRINITY-QC),22.22%
UNION CHRISTIAN COLLEGE,31.82%
UNION COLLEGE,0.00%
UNIVERSAL COLLEGES OF PARAÑAQUE,50.00%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),4.65%
UNIVERSIDAD DE SANTA ISABEL (COL DE STA ISABEL),0.00%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),8.51%
UNIVERSIDAD DE ZAMBOANGA- IPIL,0.00%
UNIVERSITY OF BAGUIO,56.52%
UNIVERSITY OF BATANGAS,43.14%
UNIVERSITY OF BATANGAS - LIPA,27.59%
UNIVERSITY OF BOHOL,18.87%
UNIVERSITY OF CALOOCAN CITY(for. CALOOCAN CITY P.C.),46.00%
UNIVERSITY OF CEBU,28.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,30.00%
UNIVERSITY OF CEBU-BANILAD,53.33%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,12.82%
UNIVERSITY OF ILOILO,37.50%
UNIVERSITY OF LA SALETTE- SANTIAGO,31.43%
UNIVERSITY OF LUZON (LUZON COLL.),22.98%
UNIVERSITY OF MAKATI,41.67%
UNIVERSITY OF MANILA,13.33%
UNIVERSITY OF MINDANAO- DAVAO CITY,55.77%
UNIVERSITY OF MINDANAO- TAGUM,48.57%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,79.31%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,83.87%
UNIVERSITY OF NUEVA CACERES,64.00%
UNIVERSITY OF PANGASINAN,35.71%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,9.09%
UNIVERSITY OF PERPETUAL HELP RIZAL-MOLINO,12.50%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,13.04%
UNIVERSITY OF PERPETUAL HELP SYSTEM-GMA,11.76%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,5.80%
UNIVERSITY OF PERPETUAL HELP-CAUAYAN CITY,54.55%
UNIVERSITY OF RIZAL SYSTEM- BINANGONAN,12.77%
UNIVERSITY OF SAINT ANTHONY,28.13%
UNIVERSITY OF SAINT LA SALLE,100.00%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,61.05%
UNIVERSITY OF SAN AGUSTIN,38.89%
