SCHOOL,% PASSED
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,58.70%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,66.67%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA. ROSA,63.16%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STO. TOMAS,20.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-TAGUIG,100.00%
RIZAL TECHNOLOGICAL UNIVERSITY,32.81%
ROGATIONIST COLLEGE,0.00%
SAINT FRANCIS OF ASSISI COLLEGE,0.00%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,25.00%
SAINT LOUIS UNIVERSITY,23.23%
SAINT MARY'S UNIVERSITY,33.33%
SAINT PAUL UNIVERSITY-SURIGAO,25.00%
SAINT PAUL UNIVERSITY- TUGUEGARAO,50.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,25.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),71.43%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",0.00%
SIENA COLLEGE OF TAYTAY,0.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),51.72%
SOUTHERN MINDANAO COLLEGES,0.00%
SURIGAO EDUCATION CENTER,0.00%
SURIGAO STATE COLLEGE OF TECHNOLOGY,37.50%
"SYSTEMS PLUS COLLEGE FOUNDATION,INC-ANGELES CITY(SPCCF)",100.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),20.69%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,36.36%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,40.91%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,38.46%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,24.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,54.55%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),30.00%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),0.00%
UNIVERSITY OF ANTIQUE-SIBALOM,27.27%
UNIVERSITY OF BAGUIO,31.58%
UNIVERSITY OF BATANGAS,42.86%
UNIVERSITY OF BOHOL,0.00%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,8.33%
UNIVERSITY OF CEBU-BANILAD,0.00%
UNIVERSITY OF LA SALETTE- SANTIAGO,9.09%
UNIVERSITY OF LUZON (LUZON COLL.),0.00%
UNIVERSITY OF MINDANAO- COTABATO COLLEGE,0.00%
UNIVERSITY OF MINDANAO- DAVAO CITY,45.45%
UNIVERSITY OF MINDANAO- TAGUM,37.50%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,18.18%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NUEVA CACERES,0.00%
UNIVERSITY OF PANGASINAN,18.75%
UNIVERSITY OF PERPETUAL HELP RIZAL-MOLINO,33.33%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,20.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,0.00%
UNIVERSITY OF RIZAL SYSTEM- MORONG,0.00%
UNIVERSITY OF SAINT LA SALLE,63.41%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,34.38%
UNIVERSITY OF SAN AGUSTIN,15.38%
UNIVERSITY OF SAN CARLOS,32.81%
UNIVERSITY OF SAN JOSE- RECOLETOS,18.18%
UNIVERSITY OF SANTO TOMAS,58.00%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,58.33%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,46.15%
UNIVERSITY OF THE ASSUMPTION,0.00%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),38.89%
UNIVERSITY OF THE EAST- CALOOCAN,19.51%
UNIVERSITY OF THE EAST-MANILA,46.34%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,37.50%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,33.33%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
WESLEYAN UNIVERSITY- PHILIPPINES-CABANATUAN CITY,38.46%
WEST NEGROS COLLEGE,0.00%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,36.36%
WESTERN VISAYAS COLLEGE OF SCIENCE & TECHNOLOGY-LA PAZ,20.00%
XAVIER UNIVERSITY,42.86%
,
