Time Date,School,Course,Passing rate
30122013,Saint John Colleges,Bachelor of Science in Elementary Education,40
31122013,Saint John Colleges,Bachelor of Science in Elementary Education,28.57
30122014,Saint John Colleges,Bachelor of Science in Elementary Education,20
31122014,Saint John Colleges,Bachelor of Science in Elementary Education,6.25
30122015,Saint John Colleges,Bachelor of Science in Elementary Education,30.77
31122015,Saint John Colleges,Bachelor of Science in Elementary Education,23.08
30122016,Saint John Colleges,Bachelor of Science in Elementary Education,28.57
31122016,Saint John Colleges,Bachelor of Science in Elementary Education,36.36
30122017,Saint John Colleges,Bachelor of Science in Elementary Education,21.43
31122017,Saint John Colleges,Bachelor of Science in Elementary Education,16
30122018,Saint John Colleges,Bachelor of Science in Elementary Education,28.57
31122018,Saint John Colleges,Bachelor of Science in Elementary Education,20
30122019,Saint John Colleges,Bachelor of Science in Elementary Education,11.76
31122019,Saint John Colleges,Bachelor of Science in Elementary Education,29.17
31122022,Saint John Colleges,Bachelor of Science in Elementary Education,100
