Time Date,School,Course,Passing Rate
31122010,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,38.98
30122011,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,29.09
31122011,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,30.95
30122012,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,17.14
31122012,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,34.78
30122013,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,36
31122013,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,20
30122014,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,31.82
31122014,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,50
30122015,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,54.55
31122015,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,37.5
29122016,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,58.33
30122016,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,71.43
31122016,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,27.27
30122017,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,25
31122017,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,69.23
30122018,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,20
31122018,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,36.36
30122019,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,30
31122019,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,56.25
30122021,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,75
31122021,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,56.25
31122022,University of Perpetual Help System Dalta,Bachelor of Science in Nursing,83.33
