SCHOOL,% PASSED
RAMON MAGSAYSAY MEMORIAL COLLEGE-MARBEL,100.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,40.78%
REGENCY POLYTECHNIC COLLEGE,36.07%
REPUBLICAN COLLEGE,23.17%
RIZAL COLLEGE OF TAAL,15.52%
RIZAL MEMORIAL COLLEGE,9.40%
RIZWOODS COLLEGES - CEBU CITY,0.00%
ROMBLON STATE UNIV- (FOR ROMBLON C.F.F)-SAN ANDRES,100.00%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,67.07%
SACRED HEART SCHOOL- MISAMIS OCCIDENTAL,18.60%
"SAINT ANNE COLLEGE LUCENA, INC.",39.39%
SAINT ANTHONY'S COLLEGE- ANTIQUE,59.09%
SAINT BENEDICT COLLEGE- COTABATO CITY,5.56%
SAINT DOMINIC SAVIO COLLEGE,25.00%
SAINT FERDINAND COLLEGE- CABAGAN,5.97%
SAINT FERDINAND COLLEGE- ILAGAN,34.48%
SAINT FRANCIS XAVIER COLLEGE,27.27%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,28.57%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,43.33%
SAINT JOSEPH'S COLLEGE- MAASIN,26.47%
SAINT JUDE THADDEUS INSTITUTE OF TECHNOLOGY,23.75%
SAINT LOUIS COLLEGE OF BULANAO,57.89%
SAINT LOUIS COLLEGE OF SAN FERNANDO,76.92%
SAINT MARY'S COLLEGE-TAGUM,57.69%
SAINT MARY'S UNIVERSITY,82.14%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,82.61%
"SAINT PAUL COLLEGE FOUNDATION, INC (CEBU-ST PAUL COLL)",0.00%
SAINT PAUL UNIVERSITY-SURIGAO,64.29%
SAINT RITA'S COLLEGE- BALINGASAG,46.67%
SAINT THERESE-MTC COLLEGE- ILOILO CITY,0.00%
SAINT VINCENT COLLEGE- DIPOLOG CITY,20.00%
SAL FOUNDATION COLLEGE,23.08%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,10.53%
SALAZAR INSTITUTE OF TECHNOLOGY-MADRIDEJOS,9.52%
SAMAR COLLEGE,21.31%
SAMSON COLLEGE OF SCIENCE AND TECHNOLOGY - QC,38.89%
SAMSON TECHNICAL SCHOOL,100.00%
SAN NICOLAS COLLEGE,0.00%
"SAN SEBASTIAN COLLEGE- RECOLETOS,CAVITE",62.50%
SANTA CATALINA COLLEGE,0.00%
SANTA VERONICA COLLEGE,16.67%
SANTIAGO CITY COLLEGES,0.00%
SHARIFF KABUNSUAN COLLEGE,0.00%
SIARGAO ISLAND INSTITUTE OF TECHNOLOGY,16.67%
SIBUGAY TECHNICAL INSTITUTE,51.28%
SIQUIJOR STATE COLLEGE,53.49%
SOLIS INSTITUTE OF TECHNOLOGY,11.59%
SORSOGON COLLEGE OF CRIMINOLOGY,19.83%
SOUTH ILOCANDIA COLLEGE OF ARTS & TECHNOLOGY,50.00%
SOUTHERN CAPITAL COLLEGE,23.08%
SOUTHERN CITY COLLEGES,13.64%
SOUTHERN DE ORO PHILIPPINE COLLEGE,50.85%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,90.00%
SOUTHERN MINDANAO COLLEGES,14.95%
SOUTHERN MINDANAO INSTITUTE OF TECHNOLOGY,14.29%
"SOUTHERN PHILIPPINE ACADEMY COLLEGE, INC",16.67%
SOUTHERN PHILIPPINES COLLEGE OF SCIENCES & HEALTH EDUCATION,0.00%
SOUTHERN TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES,40.74%
SOUTHWAY COLLEGE OF TECHNOLOGY,54.17%
SOUTHWESTERN MINDANAO ISLAMIC INSTITUTE,1.89%
SOUTHWESTERN UNIVERSITY,22.22%
"SPA COLLEGE, INC.",0.00%
ST. BOSCO COLLEGE OF NORTHERN LUZON,20.00%
ST. JOSEPH COLLEGE- OLONGAPO CITY,51.35%
"ST. ROSE COLLEGE EDUCATIONAL FOUNDATION, INC",87.50%
ST. THERESE - MTC COLLEGES - MAGDALO,30.43%
ST. THERESE COLLEGE FOUNDATION,41.18%
ST. THOMAS MORE SCHOOL OF LAW & BUSINESS - TAGUM CITY,92.86%
STO NIÑO COLLEGE OF ORMOC,27.91%
"SUBIC BAY COLLEGE, INC",20.00%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,32.21%
SULTAN KUDARAT EDUCATIONAL INSTITUTION,0.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,0.00%
SULTAN KUDARAT STATE UNIVERSITY-KALAMANSIG,0.00%
SUMULONG COLLEGE OF ARTS AND SCIENCES,57.89%
SUNRISE CHRISTIAN COLLEGE FOUNDATION OF THE PHILIPPINES,0.00%
TABACO COLLEGE,27.78%
TAGOLOAN COMMUNITY COLLEGE,67.27%
TAGUIG CITY UNIVERSITY,55.31%
TAN TING BING MEMORIAL COLLEGES FOUNDATION,11.76%
TANAUAN INSTITUTE,16.67%
TANGUB CITY COLLEGES,46.15%
TEODORO M. LUANSING COLLEGE OF ROSARIO,7.32%
TOMAS CLAUDIO MEMORIAL COLLEGE,18.00%
UNION COLLEGE,36.36%
UNITED SCHOOL OF SCIENCE & TECHNOLOGY,34.15%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),82.52%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),7.41%
UNIVERSIDAD DE ZAMBOANGA- IPIL,23.68%
UNIVERSITY OF ANTIQUE-SIBALOM,20.00%
UNIVERSITY OF BAGUIO,76.14%
UNIVERSITY OF BATANGAS - LIPA,64.71%
UNIVERSITY OF BOHOL,30.69%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),20.00%
UNIVERSITY OF CALOOCAN CITY(for. CALOOCAN CITY P.C.),31.78%
UNIVERSITY OF CEBU,32.26%
