SCHOOL,% PASSED
DAVAO WINCHESTER COLLEGES,37.50%
"DE LA SALLE MED. & HEALTH
SCIENCES INST.(FOR.DLSU- DASMA HS",100.00%
DE LA SALLE UNIVERSITY- DASMARIÑAS,43.48%
DEL SUR GOOD SHEPHERD COLLEGE,50.00%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",22.22%
"DIVINE MERCY COLLEGE FOUNDATION, INC",33.33%
DIVINE WORD COLLEGE OF CALAPAN,70.00%
DIVINE WORD COLLEGE OF VIGAN,33.33%
DON CARLOS POLYTECHNIC COLLEGE,66.67%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,28.57%
DR. AURELIO MENDOZA MEMORIAL COLLEGES,30.00%
"DR. GLORIA D. LACSON FOUND.
COLLEGES OF CABANATUAN CITY,INC",0.00%
"DR. GLORIA D. LACSON FOUNDATION COLLEGES, INC.",36.84%
DR. P. OCAMPO COLLEGES,12.50%
DUMAGUETE CATHEDRAL COLLEGE,20.00%
EASTER COLLEGE INC,100.00%
EASTERN SAMAR INSTITUTE OF TECHNOLOGY,0.00%
"EASTERN SAMAR STATE
UNIVERSITY-MAYDOLONG(for. MAYDOLONG NA)",28.57%
EASTERN VISAYAS CENTRAL COLLEGE,14.44%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,100.00%
EDUCATIONAL SYSTEM TECHNOLOGICAL INSTITUTE,33.33%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,52.17%
EMILIO AGUINALDO COLLEGE- MANILA,66.67%
"ERHARD SCIENCE COLLEGE- BULACAN,INC. - SN RAFAEL",0.00%
ERHARD SYSTEMS TECHNOLOGICAL INSTITUTE,28.26%
ESCUELA DE NUESTRA SEÑORA DE LA SALETTE,0.00%
"EULOGIO (AMANG) RODRIGUEZ
INSTITUTE OF SCIENCE & TECHNOLOGY",39.25%
"EXACT COLLEGES OF ASIA, INC.- ARAYAT",33.33%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),40.00%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,28.00%
FILAMER CHRISTIAN COLLEGE,80.00%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,33.33%
FLORENCIO L. VARGAS COLLEGE- ABULUG,29.63%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,31.32%
FOUNDATION UNIVERSITY,44.00%
"FRANCISCAN COLLEGE OF THE
IMMACULATE CONCEPTION- BAYBAY",13.64%
FULLBRIGHT COLLEGE,21.43%
"GANI L. ABPI COLLEGES, INC.",0.00%
GINGOOG CITY JUNIOR COLLEGE,40.00%
GOLDEN WEST COLLEGES,63.64%
GOV. ALFONSO D. TAN MEMORIAL COLLEGE,41.25%
"GRANBY COLLEGE OF SCIENCE AND TECHNOLOGY-NAIC, CAVITE",0.00%
"GUARDIANS BONA FIDE FOR HOPE FOUNDATION, INC.-BIÑAN",0.00%
GUIMARAS STATE COLLEGE (GUIMARAS POLY. COLL.),36.36%
H. G. BAQUIRAN COLLEGE,28.57%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",14.29%
HEADSTART COLLEGE OF COTABATO,26.44%
HERCOR COLLEGE,14.57%
HMIJ-FOUNDATION PHILIPPINE ISLAMIC COLLEGE,31.25%
HOLY ANGEL UNIVERSITY,56.25%
HOLY CHILD COLLEGE OF BUTUAN,35.48%
"HOLY CROSS COLLEGE OF SASA, INC.",0.00%
HOLY CROSS COLLEGE-STA. ROSA,0.00%
HOLY CROSS OF DAVAO COLLEGE,54.17%
HOLY INFANT JESUS COLLEGE,0.00%
HOLY NAME UNIVERSITY (for.DIVINE WORD-TAGBILARAN),55.56%
HOLY SPIRIT FOUNDATION OF LEYTE,20.69%
HOLY TRINITY COLLEGE OF GENERAL SANTOS CITY,42.86%
HOLY TRINITY COLLEGE OF PUERTO PRINCESA,66.67%
"ICCT COLLEGES
FOUNDATION,INC(INST.OF CREATIVE COMP TECH INC)",47.07%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-LAMUT,70.00%
IFUGAO STATE UNIVERSITY (for. IFUGAO SCAF)-POTIA,44.44%
ILIGAN CAPITOL COLLEGE,43.16%
"ILIGAN MEDICAL CENTER COLLEGE, INC.",46.81%
I-LINK COLLEGE OF SCIENCE & TECHNOLOGY-MIDSAYAP N. COT.,38.30%
"ILLANA BAY INTEGRATED
COMPUTER COLLEGE, INC.- MAGUINDANAO",50.00%
ILOILO DOCTORS' COLLEGE,44.00%
INNOVATIVE COLLEGE OF SCIENCE & TECHNOLOGY,32.43%
INSTITUTE OF BUSINESS SCIENCE & MEDICAL ARTS,25.00%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC,14.29%
INTERNATIONAL SCHOOL OF ASIA & THE PACIFIC-TABUK BRANCH,35.71%
INTERWORLD COLLEGE OF SCIENCE & TECHNOLOGY,27.50%
INTERWORLD COLLEGES FOUNDATION-TARLAC CITY (ICT),0.00%
IRANUN FOUNDATION COLLEGE INC. - LANAO DEL SUR,0.00%
IRENE B. ANTONIO TECHNOLOGICAL COLLEGE,41.67%
ISABELA COLLEGE OF ARTS & TECHNOLOGY,28.95%
ISABELA COLLEGES (for.ISABELA C.F),43.75%
"ISABELA STATE UNIVERSITY-
ANGADANAN (for.A AGRO-IND COL.)",41.67%
ISABELA STATE UNIVERSITY- CABAGAN,20.73%
ISABELA STATE UNIVERSITY- CAUAYAN (for.C.POLY.COLL.),53.62%
ISABELA STATE UNIVERSITY- ECHAGUE,75.00%
ISABELA STATE UNIVERSITY- JONES CAMPUS,55.56%
ISABELA STATE UNIVERSITY- ROXAS,42.86%
JAMIATUL PHILIPPINE AL-ISLAMIA,38.24%
JOHN PAUL COLLEGE,20.00%
JOHN PAUL II COLLEGE,20.00%
"JOSE C. FELICIANO COLLEGE FOUNDATION, INC (for. JCF SST)",100.00%
JOSE RIZAL MEMORIAL STATE COLLEGE-RIZAL,0.00%
JOSE RIZAL MEMORIAL STATE UNIV.- SIBUCU CAMPUS,0.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,23.08%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DIPOLOG,29.33%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-KATIPUNAN CAMPUS,25.93%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-SIOCON CAMPUS,60.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-TAMPILISAN CAMPUS,30.00%
JOSE RIZAL UNIVERSITY (for.JRC),43.75%
JOSEFINA H. CERILLES STATE COLLEGE-GUIPOS,15.00%
JOSEFINA H. CERILLES STATE COLLEGE-DIMATALING,0.00%
JOSEFINA H. CERILLES STATE COLLEGE-DUMINGAG,26.37%
JOSEFINA H. CERILLES STATE COLLEGE-MAHAYAG,100.00%
JOSEFINA H. CERILLES STATE COLLEGE-MAIN-MATI(JHCPC),0.00%
JOSEFINA H. CERILLES STATE COLLEGE-R.MAGSAYSAY,20.00%
JOSEFINA H. CERILLES STATE COLLEGE-TAMBULIG,12.50%
KALINGA COLLEGES OF SCIENCE AND TECHNOLOGY,25.22%
KALINGA STATE UNIVERSITY(FOR KALINGA APAYAO STATE COLL),66.67%
KHADIJAH MOHAMMAD ISLAMIC ACADEMY - MARAWI CITY,35.29%
"KING'S COLL. OF THE
PHILIPPINES-BAMBANG INC.(ELC, INC)",100.00%
"KING'S COLLEGE OF THE
PHILIPPINES INC.- BENGUET (for E.L.C.)",100.00%
"KOLEHIYO NG LUNGSOD NG
LIPA(FOR LIPA CITY PUBLIC COLL.)",100.00%
KOLEHIYO NG PANTUKAN - COMPOSTELA VALLEY,85.71%
"KURIOS CHRISTIAN COLLEGE
FOUNDATION- MAGALLANES,CAVITE",66.67%
LA CARLOTA CITY COMMUNITY COLLEGE,14.69%
LA CONCEPCION COLLEGE- BULACAN,41.67%
LA CONSOLACION COLLEGE- ISABELA,0.00%
LA FINN'S SCHOLASTICA (FOR LUCNAS),0.00%
"LA PATRIA COLLEGE INC.(FOR
PATRIA SABLE CORPUS COLLEGE INC.)",48.65%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),33.33%
LACSON COLLEGE,32.26%
LAGUNA STATE POLYTECHNIC UNIVERSITY-LOS BAÑOS,45.83%
LAGUNA STATE POLYTECHNIC UNIVERSITY-SINILOAN,21.74%
LAGUNA STATE POLYTECHNIC UNIV-SN PABLO(LSPC),100.00%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),57.14%
"LAKE LANAO COLLEGE, INC.",10.61%
"LANAO CENTRAL COLLEGE,INC.- MARAWI CITY LANAO DEL SUR",20.59%
LANAO SCHOOL OF SCIENCE & TECHNOLOGY,37.50%
LAPAK AGRICULTURAL COLLEGE- SIASI,0.00%
LEMERY COLLEGES,100.00%
LEYTE COLLEGES,20.00%
LEYTE NORMAL UNIVERSITY,100.00%
LICEO DE CAGAYAN UNIVERSITY,59.38%
LICEO DE SAN JACINTO,33.33%
LIPA CITY COLLEGES,87.27%
"LUNA GOCO COLLEGES, INC (for.LUNA GOCO MCCI)",44.44%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,0.00%
LYCEUM NORTHWESTERN-F.T. DUQUE COLLEGE-URDANETA,0.00%
LYCEUM OF ALABANG (for. NCST),40.91%
LYCEUM OF APARRI,39.62%
LYCEUM OF NORTHERN LUZON,10.53%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",36.00%
LYCEUM OF TUAO,23.81%
"LYCEUM OF WESTERN LUZON- ZAMBALES,INC-BOTOLAN ZAMBALES",50.00%
"LYCEUM SUBIC BAY, INC.",36.36%
M. V. GALLEGO FOUNDATION COLLEGES,54.65%
"MADRIDEJOS COMMUNITY
COLLEGE-MADRIDEJOS, CEBU CITY",42.11%
MAHARDIKA INSTITUTE OF TECHNOLOGY,20.63%
MAILA ROSARIO COLLEGE - TUGUEGARAO CITY,12.96%
MALLIG PLAINS COLLEGES(for.W.ISABELA PC),20.83%
MANDAUE CITY COLLEGE- MANDAUE CITY,50.00%
MANUEL L. QUEZON UNIVERSITY,40.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,34.83%
MARBEL SCHOOL OF SCIENCE AND TECHNOLOGY - (FOR.MSFT),41.86%
"MARVELOUS COLLEGE OF
TECHNOLOGY,INC-KORONADAL, SOUTH COT.",42.86%
MARY THE QUEEN COLLEGE OF SCIENCE & TECHNOLOGY,38.46%
MASBATE COLLEGES,23.73%
MATER DEI COLLEGE-BOHOL,47.83%
MATI POLYTECHNIC INSTITUTE,42.86%
"MATIAS H. ANZAR MEMORIAL
COLLEGE OF MEDICINE,INC.(FOR S.U.)",100.00%
MATS COLLEGE OF TECHNOLOGY,40.91%
MEDINA COLLEGE-IPIL,21.43%
MEDINA COLLEGE-PAGADIAN (for.ST.JOHN GEN. HOSP.& COLL.),50.00%
METRO DAGUPAN COLLEGES,63.64%
METRO MANILA COLLEGE,48.36%
METROPOLITAN COLLEGE OF SCIENCE & TECHONOLOGY,66.67%
MEYCAUAYAN COLLEGE,33.33%
MINDANAO ARTS & TECHNOLOGICAL INSTITUTE,40.00%
"MINDANAO AUTONOMOUS COLLEGE, FOUNDATION INC.",5.41%
MINDANAO CAPITOL COLLEGE,0.00%
"MINDORO STATE COLL OF
AGRICULTURE & TECHNOLOGY- BONGABONG",26.32%
MINDORO STATE COLL OF AGRICULTURE & TECHNOLOGY- CALAPAN,35.29%
MISAMIS ORIENTAL INSTITUTE OF SCIENCE & TECHNOLOGY,33.33%
MISAMIS UNIVERSITY- OROQUIETA UNIT,52.94%
MISAMIS UNIVERSITY-OZAMIS CITY,28.79%
MOUNT CARMEL COLLEGE-BALER,33.33%
MOUNT MORIAH COLLEGE- CAMOTES,35.29%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,51.54%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,0.00%
NAGA COLLEGE FOUNDATION,38.00%
NATIONAL COLLEGE OF SCIENCE & TECHNOLOGY-DASMARINAS,35.96%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,22.22%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,23.58%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAIS CAMPUS,31.58%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-BAYAWAN,36.52%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,49.68%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-GUIHULNGAN,23.81%
NEGROS ORIENTAL STATE UNIVERSITY-MABINAY,21.74%
NEGROS ORIENTAL STATE UNIVERSITY-SIATON,33.72%
NEW ERA UNIVERSITY,46.15%
NEW NORTHERN MINDANAO COLLEGE,50.00%
NORTH CENTRAL MINDANAO COLLEGES (CMTI),26.79%
NORTH LUZON PHILIPPINES STATE COLLEGE- CANDON,28.57%
NORTHEASTERN COLLEGE,43.48%
NORTHEASTERN MINDANAO COLL.,43.48%
"NORTHERN ILOCANDIA COLL OF
SCIENCE & TECHNOLOGY(NICOSAT)",34.48%
NORTHERN ILOILO POLYTECHNIC COLLEGE-SARA,44.23%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-AJUY,13.85%
NORTHERN MINDANAO COLLEGE,43.75%
NORTHERN NEGROS STATE COLLEGE OF SCIENCE & TECHNOLOGY,57.02%
"NORTHERN PHILS. COLL. FOR
MARITIME & TECHNOLOGICAL STUDIES",55.56%
"NORTHERN PHILS. COLL. FOR
MARITIME, SCIENCE & TECH (NPMTI)",100.00%
NORTHERN SAMAR ACADEMY,0.00%
NORTHERN ZAMBALES COLLEGE (for.VDRC)-MASINLOC,53.23%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),23.85%
NORTHWEST SAMAR STATE U-SN JORGE CAMPUS(FOR.SSCAF),22.58%
NORTHWESTERN UNIVERSITY,31.37%
NORTHWESTERN VISAYAN COLLEGES,29.49%
NOTRE DAME OF JOLO COLLEGE,29.55%
NOTRE DAME OF MARBEL UNIVERSITY,0.00%
NOTRE DAME OF MIDSAYAP COLLEGE,59.38%
NOTRE DAME OF SALAMAN COLLEGE,20.00%
NOTRE DAME OF TACURONG COLLEGE,52.94%
"NUEVA ECIJA UNIVERSITY OF
SCIENCE & TECHNOLOGY- CABANATUAN)",51.79%
"NUEVO ZAMBOANGA COLLEGE, INC.- ZAMBOANGA CITY",38.46%
OCCIDENTAL MINDORO COMMUNITY COLLEGE,0.00%
OCCIDENTAL MINDORO STATE COLLEGE,28.95%
OLIVAREZ COLLEGE-PARAÑAQUE,42.86%
OLIVAREZ COLLEGE-TAGAYTAY CITY,88.89%
OSIAS COLLEGES,22.58%
OSMENA COLLEGE-MASBATE,29.09%
"OUR LADY OF FATIMA
UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",42.86%
OUR LADY OF FATIMA UNIVERSITY-QC,27.27%
OUR LADY OF FATIMA UNIVERSITY-VALENZUELA,38.78%
OUR LADY OF LOURDES COLLEGE,54.55%
OUR LADY OF LOURDES COLLEGE FOUNDATION,28.95%
OUR LADY OF LOURDES TECHNOLOGICAL COLLEGE,28.21%
OUR LADY OF MERCY COLLEGE- BORONGAN,17.46%
"OUR LADY OF THE PILLAR COLLEGE - CAUAYAN, INC.",71.43%
"OUR LADY OF THE PILLAR COLLEGE-SAN MANUEL, INC.",36.36%
OVILLA TECHNICAL COLLEGE,25.00%
"PAGADIAN CAPITOL COLLEGE, INC (FOR PAG. COLL OF CRIM)",25.16%
PALAWAN STATE UNIVERSITY- BROOKS POINT,100.00%
PALAWAN STATE UNIVERSITY- CORON,50.00%
PALAWAN STATE UNIVERSITY- CUYO,46.15%
PALAWAN STATE UNIVERSITY-P. PRINCESA,40.00%
PAMANTASAN NG LUNGSOD NG MARIKINA,60.00%
PAMANTASAN NG LUNGSOD NG MUNTINLUPA (MPC),43.26%
PANGASINAN MERCHANT MARINE ACADEMY,33.33%
PANGASINAN STATE UNIVERSITY- BINMALEY,58.06%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),33.33%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES-TAYUG CAMPUS INC.,30.00%
PARANG FOUNDATION COLLEGE,19.23%
PARTIDO COLLEGE,34.72%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),46.15%
PASSI CITY COLLEGE,18.18%
"PEDRO T. MENDIOLA SR
MEMORIAL TECHNICAL & POLYTECHNIC COLL.",0.00%
PERPETUAL HELP COLLEGE OF PANGASINAN,50.00%
PHILIPPINE COLLEGE FOUNDATION,33.33%
PHILIPPINE COLLEGE OF CRIMINOLOGY,29.04%
PHILIPPINE COLLEGE OF HEALTH & SCIENCES,32.20%
PHILIPPINE COLLEGE OF NORTHWESTERN LUZON,50.00%
"PHILIPPINE COLLEGE OF
SCIENCE & TECHNOLOGY- CALASIAO",33.01%
PHILIPPINE COMPUTER COLLEGE,29.73%
PHILIPPINE LAW ENFORCEMENT COLLEGE,17.65%
PHILIPPINE LAW SCHOOL- LACSON COLLEGE,60.00%
"PILI CAPITAL COLLEGE,INC(FOR PILI CAP.EDUC.C,INC)-CAMSUR",35.71%
PIMSAT COLLEGES,25.00%
"PIMSAT COLLEGES, INC- BACOOR CITY",66.67%
PINAMALAYAN MARITIME FOUND. & TECH COLL. INC.- PINAMALAYAN,16.67%
"PLT COLLEGE, INC",50.00%
"PLT COLLEGE., INC - GUINOBATAN, ALBAY",0.00%
POLYTECHNIC COLLEGE OF DAVAO DEL SUR,50.88%
POLYTECHNIC COLLEGE OF LA UNION,65.63%
PROFESSIONAL ACADEMY OF THE PHILIPPINES,26.47%
QUIRINO POLYTECHNIC COLLEGE,44.00%
QUIRINO STATE COLLEGE,69.57%
RAMON MAGSAYSAY MEMORIAL COLLEGE-MARBEL,61.90%
RAMON MAGSAYSAY MEMORIAL COLLEGES,39.56%
REGENCY POLYTECHNIC COLLEGE,30.95%
REPUBLICAN COLLEGE,26.92%
RIZAL COLLEGE OF TAAL,29.73%
RIZAL MEMORIAL COLLEGE,31.94%
RIZWOODS COLLEGES - CEBU CITY,47.37%
ROMBLON COLLEGE,0.00%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,35.71%
SACRED HEART SCHOOL- MISAMIS OCCIDENTAL,28.00%
"SAINT ANNE COLLEGE LUCENA, INC.",53.57%
SAINT ANTHONY'S COLLEGE- ANTIQUE,0.00%
SAINT BENEDICT COLLEGE- COTABATO CITY,41.03%
SAINT DOMINIC SAVIO COLLEGE,0.00%
SAINT FERDINAND COLLEGE- CABAGAN,17.07%
SAINT FERDINAND COLLEGE- ILAGAN,33.33%
SAINT FRANCIS XAVIER COLLEGE,66.67%
SAINT JOHN GENERAL HOSPITAL COLLEGE-BUUG,16.67%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,58.33%
SAINT JOSEPH'S COLLEGE- MAASIN,39.13%
SAINT JUDE THADDEUS INSTITUTE OF TECHNOLOGY,44.12%
SAINT LOUIS COLLEGE OF BULANAO,76.92%
SAINT LOUIS COLLEGE OF SAN FERNANDO,80.00%
"SAINT MARY'S COLLEGE OF
CATBALOGAN (SACRED HEART COLL.)",0.00%
SAINT MARY'S COLLEGE-TAGUM,57.14%
SAINT MARY'S UNIVERSITY,100.00%
"SAINT MICHAEL COLLEGE OF CARAGA, INC",66.67%
SAINT MICHAEL'S COLLEGE- ILIGAN CITY,71.43%
"SAINT PAUL COLLEGE
FOUNDATION, INC (CEBU-ST PAUL COLL)",100.00%
SAINT PAUL UNIVERSITY- SURIGAO,71.43%
SAINT PETER'S COLLEGE-ILIGAN CITY,45.45%
SAINT RITA'S COLLEGE- BALINGASAG,38.46%
SAINT THERESA COLLEGE- TANDAG,39.13%
SAINT THERESE-MTC COLLEGE- ILOILO CITY,20.00%
SAINT VINCENT COLLEGE- DIPOLOG CITY,26.47%
