SCHOOL,% PASSED
MINDANAO STATE UNIVERSITY- MARAWI CITY,50.67%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,50.00%
MISAMIS INSTITUTE OF TECHNOLOGY,0.00%
MISAMIS UNIVERSITY-OZAMIS CITY,47.06%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BONTOC,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,7.14%
NAGA COLLEGE FOUNDATION,0.00%
NATIONAL UNIVERSITY-MANILA,64.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST) BILIRAN,0.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,52.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,81.25%
NEW ERA UNIVERSITY,34.53%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,50.00%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),36.36%
NORTHWESTERN UNIVERSITY,37.50%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",41.38%
NOTRE DAME OF KIDAPAWAN COLLEGE,75.00%
NOTRE DAME OF MARBEL UNIVERSITY,57.14%
NOTRE DAME UNIVERSITY,50.00%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),45.97%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,41.67%
"OUR LADY OF FATIMA UNIVERSITY-PAMPANGA,INC(FOR EAST CC. INC)",25.37%
"PALAWAN POLYTECHNIC COLLEGE, INC.",25.00%
PALAWAN STATE UNIVERISITY- SAN RAFAEL,0.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,39.08%
PAMANTASAN NG LUNGSOD NG MAYNILA,96.00%
PAMANTASAN NG LUNGSOD NG VALENZUELA,61.36%
PANGASINAN STATE UNIVERSITY- URDANETA,60.56%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),15.79%
PARTIDO STATE UNIVERSITY- (GOA)GAO,57.14%
PHILIPPINE CENTRAL ISLANDS COLLEGE,28.57%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,0.00%
"PHILIPPINE ENGINEERING & AGRO-INDUSTRIAL COLLEGE, INC",32.39%
PHILIPPINE WOMEN'S UNIVERSITY-MANILA,0.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,55.93%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,64.79%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",30.91%
QUEZON MEMORIAL HOSPITAL SCHOOL OF NURSING,0.00%
QUIRINO POLYTECHNIC COLLEGE,72.73%
RAMON MAGSAYSAY MEMORIAL COLLEGES,24.00%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,60.78%
REPUBLIC CENTRAL COLLEGES,40.00%
RIZAL MEMORIAL COLLEGE,0.00%
RIZAL TECHNOLOGICAL UNIVERSITY,44.74%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,35.59%
ROOSEVELT COLLEGE-CAINTA,0.00%
ROXAS COLLEGE-ROXAS,100.00%
"SAINT ANNE COLLEGE LUCENA, INC.",0.00%
SAINT ANTHONY'S COLLEGE- ANTIQUE,55.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,17.05%
SAINT JOSEPH'S COLLEGE- MAASIN,51.28%
SAINT LOUIS COLLEGE OF SAN FERNANDO,51.68%
SAINT LOUIS UNIVERSITY,45.48%
SAINT MARY'S COLLEGE-TAGUM,24.40%
SAINT MARY'S UNIVERSITY,53.03%
SAINT PAUL UNIVERSITY-SURIGAO,30.00%
SAINT PAUL UNIVERSITY- TUGUEGARAO,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,19.78%
SALAZAR INSTITUTE OF TECHNOLOGY-CEBU CITY,50.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),60.00%
SILLIMAN UNIVERSITY,46.25%
SORSOGON STATE COLLEGE- SORSOGON,37.31%
SOUTH EAST ASIAN INSTITUTE OF TECHNOLOGY - TUPI,100.00%
SOUTHEAST ASIAN COLLEGE (UDMC),0.00%
SOUTHERN BICOL COLLEGES,0.00%
SOUTHERN CITY COLLEGES,11.86%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,44.12%
SOUTHERN LUZON STATE UNIVERSITY-ALABAT (SLPC),100.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),43.05%
SOUTHERN MINDANAO COLLEGES,19.05%
SOUTHWESTERN UNIVERSITY,0.00%
ST. MARY'S ANGELS COLLEGE OF PAMPANGA,17.65%
STI COLLEGE - BACOLOD CITY,66.67%
SULTAN KUDARAT  STATE UNIVERSITY-TACURONG,50.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,33.33%
SURIGAO DEL SUR STATE UNIVERSITY- MAIN CAMPUS,75.00%
SURIGAO EDUCATION CENTER,20.83%
SURIGAO STATE COLLEGE OF TECHNOLOGY,64.10%
TAGUIG CITY UNIVERSITY,33.33%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),47.74%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,36.81%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,39.84%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,70.83%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,46.34%
UNIVERSAL COLLEGES OF PARAÑAQUE,100.00%
UNIVERSIDAD DE MANILA (CITY COLL. OF MANILA),0.00%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),17.50%
UNIVERSITY OF ANTIQUE-SIBALOM,12.96%
UNIVERSITY OF BAGUIO,27.27%
UNIVERSITY OF BATANGAS,72.86%
UNIVERSITY OF BOHOL,12.90%
UNIVERSITY OF CEBU,42.57%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,0.00%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,50.00%
UNIVERSITY OF EASTERN PHILIPPINES-LAOANG CAMPUS,11.54%
UNIVERSITY OF ILOILO,11.76%
UNIVERSITY OF LA SALETTE- SANTIAGO,13.04%
UNIVERSITY OF LUZON (LUZON COLL.),24.73%
UNIVERSITY OF MAKATI,0.00%
UNIVERSITY OF MANILA,10.26%
UNIVERSITY OF MINDANAO- DAVAO CITY,61.70%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,66.67%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NORTHERN PHILIPPINES - CANDON,0.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,23.41%
UNIVERSITY OF NUEVA CACERES,50.67%
UNIVERSITY OF PANGASINAN,82.14%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,25.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,43.75%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,48.98%
UNIVERSITY OF RIZAL SYSTEM- ANTIPOLO,22.22%
UNIVERSITY OF RIZAL SYSTEM- MORONG,68.06%
UNIVERSITY OF RIZAL SYSTEM- PILILLA,100.00%
UNIVERSITY OF SAINT ANTHONY,13.79%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,54.93%
UNIVERSITY OF SAN AGUSTIN,39.71%
UNIVERSITY OF SAN CARLOS,62.24%
UNIVERSITY OF SAN JOSE- RECOLETOS,58.06%
UNIVERSITY OF SANTO TOMAS,81.04%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,23.68%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,45.74%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,76.60%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE ASSUMPTION,45.45%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),45.95%
UNIVERSITY OF THE EAST- CALOOCAN,39.17%
UNIVERSITY OF THE EAST-MANILA,63.21%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,39.62%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,92.11%
UNIVERSITY OF THE PHILIPPINES- LOS BAÑOS,98.63%
UNIVERSITY OF THE VISAYAS- CEBU CITY,40.00%
UNIVERSITY OF THE VISAYAS- MANDAUE CITY,100.00%
URDANETA CITY UNIVERSITY (CCU),44.44%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,10.00%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",66.67%
WEST NEGROS COLLEGE,28.57%
WESTERN INSTITUTE OF TECHNOLOGY,25.95%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,55.42%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,20.51%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,0.00%
WESTMEAD INTERNATIONAL SCHOOL,0.00%
XAVIER UNIVERSITY,69.51%
ZAMBOANGA CITY STATE POLYTECHNIC COLLEGE,50.00%
