SCHOOL,% PASSED
JOHN PAUL COLLEGE,0.00%
JOSE MARIA COLLEGE,25.00%
JOSE RIZAL MEMORIAL STATE UNIVERSITY-DAPITAN,50.00%
KALINGA APAYAO STATE COLLEGE (KALINGA COMM. COLL.),58.33%
LA SALLE UNIVERSITY (for.IMMA.CONCEPCION-LA SALLE),23.08%
LAGUNA COLLEGE,32.00%
LAGUNA STATE POLYTECHNIC COLLEGE-STA. CRUZ (LCAT),20.00%
LEYTE INSTITUTE OF TECHNOLOGY- ORMOC CAMPUS,25.71%
LICEO DE CAGAYAN UNIVERSITY,7.69%
LUZONIAN UNIVERSITY FOUNDATION- LUCENA CITY,100.00%
LYCEUM NORTHWESTERN-DAGUPAN CITY,11.11%
LYCEUM OF APARRI,10.00%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
MALAYAN COLLEGES LAGUNA,92.86%
MANUEL L. QUEZON UNIVERSITY,0.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,45.45%
MAPUA INSTITUTE OF TECHNOLOGY- MANILA,48.70%
MARIANO MARCOS STATE UNIVERSITY- BATAC,70.18%
MARINDUQUE STATE COLLEGE-BOAC,42.00%
MINDANAO POLYTECHNIC STATE COLLEGE (DMMMPSC),9.09%
MINDANAO STATE UNIVERSITY-GEN. SANTOS CITY,33.33%
MINDANAO STATE UNIVERSITY-ILIGAN INSTITUTE OF TECHNOLOGY,69.23%
MINDANAO STATE UNIVERSITY-MARAWI CITY,36.67%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,40.00%
MISAMIS INSTITUTE OF TECHNOLOGY,0.00%
MISAMIS UNIVERSITY-OZAMIS CITY,24.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,20.00%
NAGA COLLEGE FOUNDATION,30.00%
NATIONAL UNIVERSITY-MANILA,14.29%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,12.50%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,88.00%
NEW ERA UNIVERSITY,35.48%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,11.11%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),31.58%
NORTHWESTERN UNIVERSITY,33.33%
"NOTRE DAME OF DADIANGAS UNIVERSITY, INC",50.00%
NOTRE DAME OF KIDAPAWAN COLLEGE,38.46%
NOTRE DAME OF MARBEL UNIVERSITY,62.96%
NOTRE DAME UNIVERSITY,27.03%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-CABANATUAN),27.37%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-SAN ISIDRO),0.00%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,18.92%
PALAWAN STATE UNIVERSITY-P. PRINCESA,43.90%
PAMANTASAN NG LUNGSOD NG MAYNILA,92.00%
PAMANTASAN NG MONTALBAN- RODRIGUEZ(MONTALBAN),14.29%
PANGASINAN STATE UNIVERSITY- LINGAYEN,0.00%
PANGASINAN STATE UNIVERSITY- URDANETA,42.11%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),9.09%
PARTIDO STATE UNIVERSITY-(GOA)GAO,33.33%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),50.00%
PHILIPPINE CENTRAL ISLANDS COLLEGE,0.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY-CALASIAO,50.00%
"PHILIPPINE ENGINEERING & AGRO- INDUSTRIAL COLLEGE, INC",20.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,51.72%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,58.54%
"POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-STA MARIA, BULACAN",37.14%
QUIRINO POLYTECHNIC COLLEGE,40.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,17.39%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,60.00%
REPUBLIC CENTRAL COLLEGES,25.00%
RIZAL TECHNOLOGICAL UNIVERSITY,26.67%
ROMBLON STATE COLLEGE-ODIONGAN,16.36%
ROOSEVELT COLLEGE-CAINTA,50.00%
SAINT ANTHONY'S COLLEGE-ANTIQUE,33.33%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,37.93%
SAINT JOSEPH'S COLLEGE-MAASIN,62.50%
SAINT LOUIS COLLEGE OF SAN FERNANDO,62.26%
SAINT LOUIS UNIVERSITY,55.20%
SAINT MARY'S COLLEGE OF STA. ANA- PAMPANGA,0.00%
SAINT MARY'S COLLEGE-TAGUM,16.28%
SAINT MARY'S UNIVERSITY,51.06%
SAINT PAUL UNIVERSITY-SURIGAO,33.33%
SAINT PAUL UNIVERSITY-TUGUEGARAO,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,27.27%
SALAZAR INSTITUTE OF TECHNOLOGY- CEBU CITY,0.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),23.08%
SILLIMAN UNIVERSITY,40.00%
SORSOGON STATE COLLEGE- SORSOGON,23.26%
SOUTHERN CITY COLLEGES,0.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,11.11%
SOUTHERN LUZON STATE UNIVERSITY- LUCBAN (SLPC),27.66%
SOUTHERN MINDANAO COLLEGES,14.29%
SOUTHWESTERN UNIVERSITY,16.67%
ST. MARY'S ANGELS COLLEGE OF PAMPANGA,100.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-ISULAN,25.00%
SURIGAO DEL SUR POLYTECHNIC COLLEGE-TANDAG,0.00%
SURIGAO DEL SUR STATE UNIVERSITY- TAGO,100.00%
SURIGAO EDUCATION CENTER,14.29%
SURIGAO STATE COLLEGE OF TECHNOLOGY,31.25%
TARLAC STATE UNIVERSITY  (TARLAC COLLEGE OF TECH.),40.91%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,44.74%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,34.04%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,61.82%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,51.85%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),4.88%
UNIVERSITY OF ANTIQUE-SIBALOM,46.15%
UNIVERSITY OF BAGUIO,23.08%
UNIVERSITY OF BATANGAS,86.49%
UNIVERSITY OF BOHOL,8.33%
UNIVERSITY OF CEBU,43.18%
UNIVERSITY OF EASTERN PHILIPPINES- CATARMAN,21.43%
UNIVERSITY OF EASTERN PHILIPPINES- LAOANG CAMPUS,22.22%
UNIVERSITY OF ILOILO,25.00%
UNIVERSITY OF LA SALETTE-SANTIAGO,31.58%
UNIVERSITY OF LUZON (LUZON COLL.),30.00%
UNIVERSITY OF MANILA,33.33%
UNIVERSITY OF MINDANAO-DAVAO CITY,6.45%
UNIVERSITY OF NEGROS OCCIDENTAL- RECOLETOS,55.56%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,33.33%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,30.77%
UNIVERSITY OF NUEVA CACERES,14.71%
UNIVERSITY OF PANGASINAN,45.28%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,25.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,23.53%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,12.50%
UNIVERSITY OF RIZAL SYSTEM- MORONG,47.06%
UNIVERSITY OF SAINT ANTHONY,9.09%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,71.43%
UNIVERSITY OF SAN AGUSTIN,40.00%
UNIVERSITY OF SAN CARLOS,65.71%
UNIVERSITY OF SAN JOSE-RECOLETOS,76.47%
UNIVERSITY OF SANTO TOMAS,87.74%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,36.36%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,61.54%
UNIVERSITY OF SOUTHERN MINDANAO- KABACAN,50.00%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE ASSUMPTION,32.00%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),33.33%
UNIVERSITY OF THE EAST-CALOOCAN,26.19%
UNIVERSITY OF THE EAST-MANILA,52.00%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,11.11%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,97.65%
UNIVERSITY OF THE PHILIPPINES-LOS BAÑOS,100.00%
UNIVERSITY OF THE VISAYAS-CEBU CITY,11.11%
URDANETA CITY UNIVERSITY (CCU),100.00%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,20.00%
WEST NEGROS COLLEGE,42.86%
WESTERN INSTITUTE OF TECHNOLOGY,22.37%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,55.00%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)-ABORLAN,8.33%
WESTERN PHILIPPINES UNIVERSITY- PUERTO PRINCESA,0.00%
