SCHOOL,% PASSED
LAGUNA STATE POLYTECHNIC COLLEGE-STA. CRUZ (LCAT),28.57%
LEYTE INSTITUTE OF TECHNOLOGY- ORMOC CAMPUS,61.90%
LEYTE INSTITUTE OF TECHNOLOGY- TANAUAN CAMPUS,0.00%
LICEO DE CAGAYAN UNIVERSITY,9.52%
LYCEUM NORTHWESTERN-DAGUPAN CITY,0.00%
LYCEUM OF APARRI,0.00%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
"MAGSAYSAY MEMORIAL COLLEGE OF KORONADAL, INC.",100.00%
MANUEL L. QUEZON UNIVERSITY,0.00%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,66.67%
MAPUA INSTITUTE OF TECHNOLOGY,52.74%
MARIANO MARCOS STATE UNIVERSITY- BATAC,90.91%
MARINDUQUE STATE COLLEGE-BOAC,56.10%
MINDANAO POLYTECHNIC COLLEGE,0.00%
MINDANAO POLYTECHNIC STATE COLLEGE (DMMMPSC),33.33%
MINDANAO STATE UNIVERSITY-GEN. SANTOS CITY,22.22%
MINDANAO STATE UNIVERSITY-ILIGAN INSTITUTE OF TECHNOLOGY,70.00%
MINDANAO STATE UNIVERSITY-MARAWI CITY,58.33%
MISAMIS UNIVERSITY-OZAMIS CITY,40.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-BAUKO,0.00%
MOUNTAIN PROV. STATE POLYTECHNIC COLLEGE-TADIAN,8.33%
NAGA COLLEGE FOUNDATION,33.33%
NATIONAL UNIVERSITY-MANILA,0.00%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,50.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,66.67%
NEW ERA UNIVERSITY,39.29%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,66.67%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),40.00%
NORTHWESTERN UNIVERSITY,100.00%
NOTRE DAME OF DADIANGAS COLLEGE,28.57%
NOTRE DAME OF KIDAPAWAN COLLEGE,0.00%
NOTRE DAME OF MARBEL UNIVERSITY,44.44%
NOTRE DAME UNIVERSITY,9.68%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY-CABANATUAN),20.00%
NUEVA VIZCAYA STATE UNIVERSITY (NVSIT)-BAYOMBONG,30.77%
PALAWAN STATE UNIVERSITY-P. PRINCESA,48.48%
PALAWAN TEACHER'S COLLEGE,100.00%
PAMANTASAN NG LUNGSOD NG MAYNILA,50.00%
PAMANTASAN NG LUNGSOD NG PASAY,100.00%
PANGASINAN STATE UNIVERSITY- URDANETA,52.94%
PANPACIFIC UNIVERSITY NORTH PHILIPPINES (PANG.CST),0.00%
PARTIDO STATE UNIVERSITY-(GOA)GAO,0.00%
PARTIDO STATE UNIVERSITY-SAN JOSE(for.SN JOSE P.I),0.00%
POLYTECHNIC STATE COLLEGE OF ANTIQUE,50.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-LOPEZ,50.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,44.34%
QUIRINO POLYTECHNIC COLLEGE,100.00%
RAMON MAGSAYSAY MEMORIAL COLLEGES,9.09%
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,50.00%
REPUBLIC CENTRAL COLLEGES,50.00%
RIZAL MEMORIAL COLLEGE,0.00%
RIZAL TECHNOLOGICAL UNIVERSITY,33.33%
ROMBLON STATE COLLEGE-ODIONGAN,10.71%
ROOSEVELT COLLEGE-CAINTA,0.00%
SAINT ANTHONY'S COLLEGE-ANTIQUE,27.27%
SAINT FRANCIS COLLEGE-GUIHULNGAN,100.00%
SAINT FRANCIS INSTITUTE OF TECHNOLOGY,66.67%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,30.77%
SAINT JOSEPH'S COLLEGE-MAASIN,45.45%
SAINT LOUIS COLLEGE OF SAN FERNANDO,62.50%
SAINT LOUIS UNIVERSITY,42.25%
SAINT MARY'S COLLEGE OF STA. ANA- PAMPANGA,0.00%
SAINT MARY'S COLLEGE-TAGUM,23.81%
SAINT MARY'S UNIVERSITY,33.33%
SAINT PAUL UNIVERSITY-SURIGAO,50.00%
SAINT PAUL UNIVERSITY-TUGUEGARAO,33.33%
SAINT PETER'S COLLEGE-ILIGAN CITY,25.00%
SAMAR STATE UNIVERSITY (SAMAR S.P.C.),53.33%
SILLIMAN UNIVERSITY,42.86%
SORSOGON STATE COLLEGE- SORSOGON,25.00%
SOUTHERN BICOL COLLEGES,0.00%
SOUTHERN CITY COLLEGES,11.11%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,16.67%
SOUTHERN LUZON STATE UNIVERSITY- LUCBAN (SLPC),0.00%
SOUTHERN MINDANAO COLLEGES,21.62%
SOUTHWESTERN UNIVERSITY,0.00%
ST. PATRICK COLLEGE (for.BATAAN EDUC'L.INST.),0.00%
SULTAN KUDARAT POLYTECHNIC STATE COLLEGE-TACURONG,50.00%
SURIGAO DEL SUR POLYTECHNIC COLLEGE-TANDAG,50.00%
SURIGAO EDUCATION CENTER,25.00%
SURIGAO STATE COLLEGE OF TECHNOLOGY,56.25%
TARLAC STATE UNIVERSITY  (TARLAC COLLEGE OF TECH.),29.03%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,44.68%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,40.91%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,60.87%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,28.57%
UNIVERSIDAD DE ZAMBOANGA (for.ZAEC),36.84%
UNIVERSITY OF BAGUIO,46.15%
UNIVERSITY OF BATANGAS,58.33%
UNIVERSITY OF BOHOL,19.23%
UNIVERSITY OF CEBU,28.57%
UNIVERSITY OF EASTERN PHILIPPINES- CATARMAN,40.00%
UNIVERSITY OF ILOILO,25.00%
UNIVERSITY OF LA SALETTE-SANTIAGO,47.37%
UNIVERSITY OF LUZON (LUZON COLL.),21.05%
UNIVERSITY OF MANILA,33.33%
UNIVERSITY OF MINDANAO-DAVAO CITY,26.87%
UNIVERSITY OF NEGROS OCCIDENTAL- RECOLETOS,44.44%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,100.00%
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,24.00%
UNIVERSITY OF NUEVA CACERES,30.43%
UNIVERSITY OF PANGASINAN,22.73%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,0.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,14.29%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,33.33%
UNIVERSITY OF RIZAL SYSTEM-,100.00%
MORONG,
UNIVERSITY OF SAINT ANTHONY,100.00%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,50.00%
UNIVERSITY OF SAN AGUSTIN,20.00%
UNIVERSITY OF SAN CARLOS,76.00%
UNIVERSITY OF SAN JOSE-RECOLETOS,35.71%
UNIVERSITY OF SANTO TOMAS,72.00%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,50.00%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,48.48%
UNIVERSITY OF SOUTHERN MINDANAO- KABACAN,47.06%
UNIVERSITY OF THE ASSUMPTION,30.00%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),37.50%
UNIVERSITY OF THE EAST-CALOOCAN,26.67%
UNIVERSITY OF THE EAST-MANILA,25.00%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,50.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE PHILIPPINES-LOS BAÑOS,100.00%
UNIVERSITY OF THE PHILIPPINES- MINDANAO,0.00%
UNIVERSITY OF THE VISAYAS-CEBU CITY,27.59%
VICTORINO SALCEDO POLYTECHNIC COLLEGE,0.00%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
WEST NEGROS COLLEGE,28.57%
WESTERN INSTITUTE OF TECHNOLOGY,40.00%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,28.57%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)-ABORLAN,40.00%
WESTERN PHILIPPINES UNIVERSITY- PUERTO PRINCESA,0.00%
"WORLD CITI COLLEGES, QUEZON CITY(QUEZON CITY M.C.C)",100.00%
XAVIER UNIVERSITY,45.00%
