SCHOOL,% PASSED
AQUINAS UNIVERSITY,14.29%
ARAULLO UNIVERSITY,6.12%
ARELLANO UNIVERSITY-MALABON,10.00%
ARELLANO UNIVERSITY-MANILA,0.00%
ARELLANO UNIVERSITY-PASAY,14.29%
ARELLANO UNIVERSITY-PASIG,12.50%
"ARRIESGADO COLLEGE FOUNDATION, INC.",0.00%
ASBURRY COLLEGE,17.31%
"ASIA COLLEGE OF ADVANCE STUDIES IN ARTS, SCIENCES & TECH.",3.19%
ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,33.33%
ASIA SCHOOL OF ARTS & SCIENCES,16.67%
ASIAN COLLEGE OF TECHNOLOGY,33.33%
ASIAN COLLEGES AND TECHNOLOGICAL INST. INC- NORTH COTABATO,0.00%
ASIAN DEVELOPMENT FOUNDATION COLLEGE,6.06%
ASIAN POLYTECHNIC COLLEGE,0.00%
ASIAN SEMINARY OF CHRISTIAN MINISTRIES,0.00%
ASSUMPTION COLLEGE OF DAVAO,17.86%
ASSUMPTION COLLEGE OF NABUNTURAN,10.00%
ATENEO DE DAVAO UNIVERSITY,33.33%
ATENEO DE NAGA UNIVERSITY,45.45%
ATENEO DE ZAMBOANGA,66.67%
AURORA PIONEERS MEMORIAL COLLEGE,14.29%
AURORA STATE COLLEGE OF TECHNOLOGY,50.00%
"AVE MARIA COLLEGE - VALLESVILLE-FATIMA, LILOY ZDN",0.00%
BAAO COMMUNITY COLLEGE,15.38%
BACOLOD CITY COLLEGE,57.69%
BAGO CITY COLLEGE,13.98%
BAGUIO BENGUET CHRISTIAN COLLEGES METRO BAGUIO INC.(ICCMBI),100.00%
BAGUIO CENTRAL UNIVERSITY,24.14%
"BAGUIO CITY ACADEMY COLLEGES, INC-BAGUIO CITY,BENGUET",0.00%
BALABAGAN TRADE SCHOOL,0.00%
BALETE COMMUNITY COLLEGE,0.00%
BALITE INSTITUTE OF TECHNOLOGY,0.00%
BALIUAG UNIVERSITY (BALIUAG COLLEGES),13.04%
"BALIWAG POLYTECHNIC COLLEGE-BALIUAG, BULACAN",22.22%
"BALUD MUNICIPAL COLLEGE- BALUD, MASBATE",13.95%
BANTAYAN SOUTHERN INSTITUTE,17.50%
BAPTIST VOICE BIBLE COLLEGE,50.00%
BASILAN STATE COLLEGE,3.72%
BATAAN PENINSULA STATE U- ABUCAY(FOR BATAAN NAT'L AGR'L SCH),0.00%
"BATAAN PENINSULA STATE U- DINALUPIHAN-(FOR BATAAN SC,TC)",5.59%
BATAAN PENINSULA STATE U- MAIN CAMPUS(FOR BNSAT),0.00%
BATAAN PENINSULA STATE UNIVERSITY-BAGAC,11.11%
BATAAN PENINSULA STATE U- ORANI (FOR BPSC),12.50%
BATAN INTEGRATED COLLEGE OF TECH.(FOR.BATAN COMM.COLL),0.00%
BATANGAS COLLEGE OF ARTS AND SCIENCES,0.00%
BATANGAS EASTERN COLLEGES(FOR BATAGAS EASTERN ACA.),9.09%
BATANGAS STATE UNIVERSITY - ROSARIO,25.00%
BATANGAS STATE UNIVERSITY - ALANGILAN,0.00%
BATANGAS STATE UNIVERSITY (for. JPLPC)-MALVAR,17.65%
BATANGAS STATE UNIVERSITY- ARASOF-NASUGBU,13.33%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),10.71%
BATO INSTITUTE OF SCIENCE & TECHNOLOGY,25.00%
BATUAN COLLEGES INC.,0.00%
BAYAWAN COLLEGE,0.00%
BENGUET STATE UNIVERSITY- BOKOD,18.18%
BENGUET STATE UNIVERSITY- BUGUIAS-LOO,7.14%
BENGUET STATE UNIVERSITY-LA TRINIDAD,13.89%
BERNARDO COLLEGE,16.67%
BESTLINK COLLEGE OF THE PHILS(FOR BESTLINK INST OF IT),22.03%
BICOL COLLEGE,2.41%
BICOL INSTITUTE OF SCIENCE & TECHNOLOGY,0.00%
"BICOL MERCHANT MARINE COLLEGE, INC.",0.00%
BICOL STATE COLLEGE OF APPLIED SCIENCES AND TECH- (FOR CSPC),18.52%
BICOL UNIVERSITY-DARAGA,40.00%
BICOL UNIVERSITY-GUBAT,30.77%
BICOL UNIVERSITY-LEGAZPI,25.00%
BICOL UNIVERSITY-POLANGUI,15.38%
BICOL UNIVERSITY-TABACO,0.00%
BINALATONGAN COMMUNITY COLLEGE,8.11%
BINALBAGAN CATHOLIC COLLEGE,13.04%
BINANGONAN CATHOLIC COLLEGE,25.00%
"BLANCIA CARREON COLLEGE FOUNDATION, INC.",5.88%
"BLESSED MOTHER COLLEGE, INC",0.00%
BLESSED TRINITY COLLEGE,10.00%
BOHOL INSTITUTE OF TECHNOLOGY-JAGNA,19.05%
BOHOL INSTITUTE OF TECHNOLOGY-TAGBILARAN CITY,24.00%
BOHOL INSTITUTE OF TECHNOLOGY-TALIBON,7.69%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- BILAR,26.32%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CALAPE,33.33%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CANDIJAY,20.00%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- CLARIN,0.00%
BOHOL ISLAND STATE UNIVERSITY (FOR.CVSCAFT)- TAGBILARAN,61.54%
BOHOL NORTHERN STAR COLLEGE,6.06%
BOHOL NORTHWESTERN COLLEGE,12.50%
BOHOL WISDOM COLLEGE,100.00%
"BOTOLAN COMMUNITY COLLEGE - BOTOLAN, ZAMBALES",33.33%
BROKENSHIRE COLLEGE,22.22%
"BROKENSHIRE COLLEGE- SOCSKSARGEN, INC",50.00%
BUBONG MARZOK MEMORIAL COLLEGE FOUNDATION,0.00%
BUCAS GRANDE FOUNDATION COLLEGE,1.52%
BUENAVISTA COMMUNITY COLLEGE,18.18%
BUKIDNON MIDLAND COLLEGE,0.00%
BUKIDNON STATE COLLEGE (EXTERNAL STUDIES) TANDAG,9.09%
BUKIDNON STATE COLLEGE- MALAYBALAY,10.93%
BULACAN AGRICULTURAL STATE COLLEGE,4.35%
BULACAN STATE UNIVERSITY - HAGONOY,0.00%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,20.28%
BULACAN STATE UNIVERSITY- BUSTOS,9.09%
BUSCO ALUBIJID CENTER,0.00%
BUTUAN CITY COLLEGES,0.00%
"C.V.E. COLLEGES INC. - PAGBILAO, QUEZON",0.00%
CABARRUS CATHOLIC COLLEGE,6.90%
CAGAYAN DE ORO COLLEGE,11.67%
CAGAYAN STATE UNIVERSITY- ANDREWS CAMPUS(TUG),21.43%
CAGAYAN STATE UNIVERSITY- APARRI,2.70%
CAGAYAN STATE UNIVERSITY- CARITAN,11.11%
CAGAYAN STATE UNIVERSITY- GONZAGA,13.16%
CAGAYAN STATE UNIVERSITY- LAL-LO,15.38%
CAGAYAN STATE UNIVERSITY- LASAM,12.24%
CAGAYAN STATE UNIVERSITY- PIAT,4.48%
CAGAYAN STATE UNIVERSITY- SANCHEZ MIRA,20.78%
CAGAYAN STATE UNIVERSITY- TUGUEGARAO,11.11%
CAGAYAN VALLEY COLLEGES OF TUGUEGARAO,0.00%
CAINTA CATHOLIC COLLEGE,5.88%
CALABANGA POLYTECHNIC COLLEGE,22.58%
CALAUAG CENTRAL COLLEGE,1.32%
"CALAYAN EDUCATIONAL FOUNDATION INC.(for.
MED.CTR.LUCENA)",27.27%
"CALBIGA WESTERN SAMAR COLLEGE-POLANGUI, CALBIGA W. SAMAR",10.00%
CALI PARAMEDICAL COLLEGE FOUNDATION,0.00%
CAMARINES NORTE COLLEGE,8.00%
CAMARINES NORTE STATE COLLEGE-DAET,21.21%
CAMARINES NORTE STATE COLLEGE-LABO,0.00%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,8.33%
CAMARINES SUR STATE AGRICULTURAL COLLEGE- PASACAO,14.52%
CAMIGUIN POLYTECHNIC STATE COLLEGE,14.29%
CAMILING COLLEGES,20.00%
CANDON COMMUNITY COLLEGE,0.00%
CANOSSA COLLEGE,66.67%
CAPALONGA COLLEGE,0.00%
CAPITOL UNIVERSITY (for.CAGAYAN CAPITOL COLL.),7.32%
CAPIZ STATE UNIVERSITY - PILAR CAMPUS,7.89%
CAPIZ STATE UNIVERSITY - PONTEVEDRA CAMPUS,6.90%
CAPIZ STATE UNIVERSITY - SAPI- AN,16.67%
CAPIZ STATE UNIVERSITY - TAPAZ,1.72%
CAPIZ STATE UNIVERSITY (CIT)(PSPC)-MAIN CAMPUS,20.00%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DAYAO CAMPUS,8.57%
CAPIZ STATE UNIVERSITY (PANAY SPC)-DUMARAO,3.23%
CAPIZ STATE UNIVERSITY (PANAY SPC)-MAMBUSAO,0.00%
CAPIZ STATE UNIVERSITY(PANAY SPC)- BURIAS CAMPUS,16.67%
CARAGA INSTITUTE OF TECHNOLOGY,2.78%
CARAGA STATE UNIVERSITY- BUTUAN CITY,14.29%
CARAMOAN COMMUNITY COLLEGE -CARAMOAN CAMARINES SUR,3.48%
CARLOS A. HILADO MEMORIAL STATE COLLEGE-TALISAY,25.56%
CARLOS HILADO STATE COLLEGE OF FISHERIES-BINALBAGAN,43.48%
"CARTHEL SCIENCE EDUCATIONAL FOUNDATION,INC. (for.OLRA)",7.69%
CASA DEL NIÑO COLLEGE,0.00%
CATAINGAN MUNICIPAL COLLEGE,4.43%
CATANDUANES COLLEGE,3.06%
CATANDUANES STATE UNIVERSITY - VIRAC,26.09%
CATANDUANES STATE UNIVERSITY-PANGANIBAN,16.67%
CAVITE STATE UNIVERSITY - SILANG CAMPUS,75.00%
CAVITE STATE UNIVERSITY (CAVITE COLL. OF FISHERIES)- NAIC,14.29%
CAVITE STATE UNIVERSITY (DON SEVERINO AGR'L. COLL.),20.00%
CAVITE STATE UNIVERSITY- CAVITE CITY,33.33%
CAVITE WEST POINT COLLEGE,5.00%
CBD INSTITUTE OF LEARNING,0.00%
CEBU EASTERN COLLEGE,6.67%
CEBU INSTITUTE OF TECHNOLOGY,42.50%
CEBU MARY IMMACULATE COLLEGE,0.00%
CEBU NORMAL UNIVERSITY (CEBU STATE COLLEGE),26.62%
CEBU ROOSEVELT MEMORIAL COLLEGES,12.12%
CEBU STATE COLLEGE OF SCIENCE & TECHNOLOGY SYSTEM(for.CSAT),13.33%
CEBU TECHNOLOGICAL UNIVERSITY-ARGAO (for.CSCST),16.67%
CEBU TECHNOLOGICAL UNIVERSITY-BARILI (for.CSCST),6.06%
CEBU TECHNOLOGICAL UNIVERSITY-CARMEN (for.CSCST),23.64%
CEBU TECHNOLOGICAL UNIVERSITY-DAANBATAYAN (for.CSCST),5.08%
CEBU TECHNOLOGICAL UNIVERSITY-DANAO (for.CSCST),35.71%
CEBU TECHNOLOGICAL UNIVERSITY-MAIN (for.CSCST),15.72%
CEBU TECHNOLOGICAL UNIVERSITY-MOALBOAL (for.CSCST),13.51%
CEBU TECHNOLOGICAL UNIVERSITY-SAN FRANCISCO (for.CSCST),4.00%
CEBU TECHNOLOGICAL UNIVERSITY-TUBURAN (for.CSCST),16.67%
CEDAR COLLEGE - NEGROS OCCIDENTAL,25.00%
CENTER FOR EARLY CHILDHOOD CARE & DEVELOPMENT,50.00%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)-PILI,28.99%
CENTRAL BICOL STATE UNIV. OF AGRICULTURE-(for.CSSAC)- SIPOCOT,34.09%
CENTRAL ILOCANDIA COLLEGE OF SCIENCE & TECHNOLOGY,0.00%
CENTRAL INSTITUTE OF TECHNOLOGY-PANIQUI,14.02%
CENTRAL LUZON STATE UNIVERSITY,28.89%
CENTRAL MAGUINDANAO INSTITUTE,0.00%
CENTRAL MINDANAO ACADEMY OF ARTS FOUNDATION,16.67%
CENTRAL MINDANAO CHRISTIAN COLLEGE,100.00%
CENTRAL MINDANAO COLLEGES,3.30%
CENTRAL MINDANAO UNIVERSITY,25.00%
CENTRAL NEGROS COLLEGE,3.70%
CENTRAL PHILIPPINE ADVENTIST COLLEGE,13.33%
CENTRAL PHILIPPINE UNIVERSITY,34.38%
CENTRAL SULU COLLEGE,0.00%
CENTRAL VISAYAS STATE C.A.F.T.- BAYAWAN,0.00%
CENTRO ESCOLAR UNIVERSITY- MALOLOS,16.67%
CENTRO ESCOLAR UNIVERSITY- MANILA,27.27%
CHILD JESUS COLLEGES,0.00%
CHILDREN OF MARY IMMACULATE COLLEGE,0.00%
CHRIST THE KING COLLEGE OF MARANDING,15.22%
CHRIST THE KING COLLEGE OF SCIENCE  & TECHNOLOGY- MUNTINLUPA,5.00%
CHRIST THE KING COLLEGE- GINGOOG CITY,6.25%
CHRIST THE KING OF CALBAYOG,7.45%
CHRISTIAN COLLEGE OF TANAUAN,0.00%
CHRISTIAN COLLEGES OF SOUTHEAST ASIA,40.00%
CITY COLLEGE OF CALAMBA,66.67%
CITY COLLEGE OF CALAPAN,50.00%
"CITY COLLEGE OF SAN FERNANDO-SAN FERNANDO, PAMPANGA",25.00%
CITY OF MALABON UNIVERSITY (for.MALABON COM. COLL.),13.70%
CLARENDON COLLEGE,4.76%
CLARET COLLEGE OF ISABELA,0.60%
COLAND SYSTEMS TECHNOLOGY - COTABATO CITY,10.53%
COLEGIO DE DAGUPAN (for.COMPUTRONIX COLL),42.86%
COLEGIO DE KIDAPAWAN(for N.COTABATO IT),19.05%
COLEGIO DE LA PURISIMA CONCEPCION,10.53%
COLEGIO DE LAS NAVAS,2.44%
COLEGIO DE LOS BANOS,0.00%
COLEGIO DE MONTALBAN (FOR. PAMANTASAN NG MONTALBAN),19.12%
COLEGIO DE SAN ANTONIO DE PADUA,15.00%
COLEGIO DE SAN FRANCISCO JAVIER,8.70%
COLEGIO DE SAN GABRIEL ARCANGEL,24.00%
COLEGIO DE SAN JOSE,9.09%
COLEGIO DE SAN JUAN DE LETRAN-CALAMBA,33.33%
"COLEGIO DE SAN JUAN, INC.",0.00%
COLEGIO DE SAN LORENZO,40.00%
"COLEGIO DE SAN LORENZO RUIZ DE MANILA, INC.",6.98%
COLEGIO DE SAN PASCUAL BAYLON,33.33%
COLEGIO DE SAN SEBASTIAN- MINDORO,11.54%
"COLEGIO DE SANTA MONICA, INC",50.00%
COLEGIO DE STA. ANA DE VICTORIAS - NEGROS OCCIDENTAL,8.33%
COLEGIO DE STA. CATALINA DE ALEJANDRIA,50.00%
COLEGIO DE STA. RITA,14.29%
"COLEGIO DE STA. TERESA DE AVILA FOUNDATION,INC",35.71%
COLEGIO DE STO. NIÑO DE CABUYAO,10.00%
COLEGIO DE STO. NIÑO DE JASAAN,9.68%
COLEGIO DEL SAGRADO CORAZON DE JESUS,0.00%
COLEGIO NG LUNGSOD NG BATANGAS-BATANGAS CITY,8.51%
COLEGIO SAN AGUSTIN-BACOLOD CITY,11.11%
COLEGIO SAN JOSE DE ALAMINOS,0.00%
COLLEGE OF MAASIN,33.33%
COLLEGE OF MARY IMMACULATE,26.32%
COLLEGE OF ST. CATHERINE,0.00%
COLLEGE OF THE HOLY SPIRIT OF TARLAC,50.00%
COLLEGE OF THE IMMACULATE CONCEPTION-CABANATUAN,3.03%
COLUMBAN COLLEGE-OLONGAPO CITY,18.75%
COLUMBAN COLLEGE-ZAMBALES,0.00%
"COMMUNITY COLLEGE OF MANITO - MANITO , ALBAY",19.05%
CONCEPCION COLLEGE OF FISHERIES,10.00%
CONCEPCION HOLY CROSS COLLEGE,5.88%
CONCEPCION POLYTECHNIC COLLEGE-CONCEPCION,0.00%
CONCORDIA COLLEGE,100.00%
CONGRESS COLLEGE,0.00%
CONSOLACION COMMUNITY COLLEGE-CONSOLACION CEBU,30.00%
CONSOLATRIX COLLEGE OF TOLEDO CITY,5.88%
COR JESU COLLEGE (HOLY CROSS OF DIGOS),0.00%
CORDILLERA CAREER DEVELOPMENT COLLEGE,0.00%
"CORDOVA PUBLIC COLLEGE - CORDOVA, CEBU",31.25%
CORE GATEWAY COLLEGE (for.THE COLL.OF THE REP),10.81%
COTABATO CITY STATE POLYTECHNIC COLLEGE,16.67%
COTABATO FOUNDATION COLLEGE OF SCIENCE & TECHNOLOGY,7.14%
CRISTAL e-COLLEGE-PANGLAO CAMPUS,0.00%
"CULTURAL MISSION COLLEGE- KIBAWE, BUKIDNON",0.00%
DAGUPAN COLLEGES FOUNDATION (DAGUPAN C.C.S.T.),0.00%
DALUBHASAAN NG LUNGSOD NG SAN PABLO,20.41%
DANIEL B. PENA MEMORIAL COLLEGE FOUNDATION,8.89%
DANSALAN POLYTECHNIC COLLEGE,3.57%
DARAGA COMMUNITY COLLEGE,7.74%
DATA CENTER COLLEGE OF THE PHILIPPINES-LAOAG CITY,19.05%
DATU IBRAHIM PAGLAS MEMORIAL COLLEGE,2.94%
DATU MALA MUSLIM MINDANAO ISLAMIC COLLEGE FOUNDATION INC,1.79%
DAVAO CENTRAL COLLEGE,18.18%
DAVAO ORIENTAL STATE COLLEGE OF SCIENCE & TECHNOLOGY,7.96%
"DAVAO VISION COLLEGES, INC- CATALUNAN,DAVAO CITY",0.00%
DAVAO WINCHESTER COLLEGES,27.27%
"DE LA SALLE JOHN BOSCO COLLEGE-BISLIG,SURIGAO CITY",46.15%
DE LA SALLE UNIVERSITY- DASMARIÑAS,39.29%
DE LA SALLE UNIVERSITY-LIPA,50.00%
DE LA SALLE UNIVERSITY-MANILA,100.00%
"DE LA SALLE-ARANETA UNIVERSITY,INC (GAUF)",25.00%
DE LA VIDA COLLEGE,1.18%
DE PAUL COLLEGE,0.00%
DEAF EVANGELISTIC ALLIANCE FOUNDATION,7.69%
DEL SUR GOOD SHEPHERD COLLEGE,0.00%
DIAZ COLLEGE,15.79%
DILIMAN COLLEGE-(FOR DILIMAN COMP. TECH INST.)-DIL. QC,50.00%
DIPOLOG CITY INSTITUTE OF TECHNOLOGY,5.00%
"DIPOLOG MEDICAL CENTER COLLEGE FOUNDATION, INC",100.00%
DIVINA PASTORA COLLEGE,5.13%
"DIVINE MERCY COLLEGE FOUNDATION, INC",8.33%
DIVINE WORD COLLEGE OF BANGUED,3.03%
DIVINE WORD COLLEGE OF CALAPAN,10.53%
DIVINE WORD COLLEGE OF LAOAG,11.76%
DIVINE WORD COLLEGE OF LEGAZPI,2.27%
DIVINE WORD COLLEGE OF SAN JOSE,3.92%
DIVINE WORD COLLEGE OF URDANETA,0.00%
DIVINE WORD COLLEGE OF VIGAN,5.56%
DIVINE WORD UNIVERSITY- TACLOBAN,0.00%
DOMINICAN COLLEGE OF ILOILO,0.00%
DOMINICAN COLLEGE OF TARLAC,19.05%
DON CARLOS POLYTECHNIC COLLEGE,15.00%
DON HONORIO VENTURA TECHNOLOGICAL STATE UNIVERSITY,22.69%
DON JOSE ECLEO MEMORIAL EDUCATIONAL FOUNDATION,9.38%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- AGOO,12.31%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- BACNOTAN,12.50%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- ICHAMS,0.00%
DON MARIANO MARCOS MEMORIAL STATE UNIVERSITY- SAN FERNANDO,13.10%
DR. AURELIO MENDOZA MEMORIAL COLLEGES,6.45%
DR. CARLOS S. LANTING COLLEGE-ALBAY,16.67%
DR. CARLOS S. LANTING COLLEGE-Q. C.,18.18%
DR. EMILIO B. ESPINOSA SR. MEMORIAL AGRICULTURAL COLLEGE,10.68%
DR. GLORIA D. LACSON COLLEGES,50.00%
DR. NICANOR REYES MEMORIAL COLLEGES,0.00%
DR. P. OCAMPO COLLEGES,0.00%
"DR. YANGA'S COLLEGES, INC",25.00%
E. L. JOSON MEMORIAL COLLEGE,17.65%
"EAST COAST COLLEGE, INC",0.00%
EASTER COLLEGE INC,20.00%
"EASTERN KUTAWATO COLLEGE, INC",0.00%
EASTERN LAGUNA COLLEGES,8.00%
EASTERN MINDORO COLLEGE,0.00%
EASTERN MINDORO INSTITUTE OF TECHNOLOGY & SCIENCES,6.67%
EASTERN QUEZON COLLEGE,16.46%
EASTERN SAMAR STATE UNIVERISITY- CAN-AVID CAMPUS,3.72%
EASTERN SAMAR STATE UNIVERSITY - BORONGAN,9.49%
EASTERN SAMAR STATE UNIVERSITY - GUIUAN CAMPUS,10.00%
EASTERN SAMAR STATE UNIVERSITY - SALCEDO CAMPUS,8.55%
EASTERN SAMAR STATE UNIVERSITY-MAYDOLONG(for. MAYDOLONG NAS),2.35%
EASTERN VISAYAS CENTRAL COLLEGE,13.79%
EASTERN VISAYAS STATE UNIV. (for. L.I.T.)-TANAUAN CAMPUS,0.00%
EASTERN VISAYAS STATE UNIVERSITY (for.L.I.T.)TACLOBAN,8.33%
EBENEZER BIBLE COLLEGES & SEMINARY,40.00%
ECUMENICAL CHRISTIAN COLLEGE,0.00%
ECUMENICAL THEOLOGICAL SEMINARY,0.00%
EDENTON MISSION COLLEGE,5.67%
EDNOR COLLEGE OF TECHNOLOGY,0.00%
EMILIO AGUINALDO COLLEGE- DASMARIÑAS,0.00%
EMILIO AGUINALDO COLLEGE- MANILA,0.00%
EULOGIO (AMANG) RODRIGUEZ INSTITUTE OF SCIENCE & TECHNOLOGY,20.69%
FAR EASTERN COLLEGE - SILANG,0.00%
FAR EASTERN UNIVERSITY- MANILA,28.57%
FATHER SATURNINO URIOS UNIVERSITY (URIOS COLL),9.52%
FATIMA COLLEGE OF CAMIGUIN,4.88%
FELIPE R. VERALLO MEMORIAL FOUNDATION,6.06%
FELIX O. ALFELOR SR. FOUNDATION COLLEGE,8.33%
FELLOWSHIP BAPTIST COLLEGE,6.45%
FERNANDEZ COLLEGE OF ARTS & TECHNOLOGY,0.00%
FILAMER CHRISTIAN COLLEGE,2.17%
FIRST ASIA INSTITUTE OF TECHNOLOGY & HUMANITIES,7.69%
FIRST CITY PROVIDENTIAL COLLEGE (for.FRANCISCO H.C.),27.27%
FLORENCIO L. VARGAS COLLEGE- ABULUG,0.00%
FLORENCIO L. VARGAS COLLEGE- TUGUEGARAO,0.00%
FOUNDATION UNIVERSITY,18.18%
FRANCISCAN COLLEGE OF THE IMMACULATE CONCEPTION- BAYBAY,7.14%
FULLBRIGHT COLLEGE,6.82%
FUNDAMENTAL BAPTIST COLLEGE FOR ASIANS,27.27%
GABRIEL TABORIN COLLEGE OF DAVAO FOUND.-DAVAO CITY,0.00%
"GANI L. ABPI COLLEGES, INC.",2.08%
GENARO GONI MEMORIAL COLLEGE,0.00%
GENERAL DE JESUS COLLEGE,22.03%
GERONA JUNIOR COLLEGE,41.67%
GINGOOG CITY JUNIOR COLLEGE,0.00%
GINGOOG INSTITUTE,3.95%
GLAN SCHOOL OF ARTS & TRADE,0.00%
"GLOBAL RECIPROCAL COLLEGES,INC-CALOOCAN",35.29%
GOLDEN GATE COLLEGES,7.69%
GOLDEN HERITAGE POLYTECHNIC COLLEGE-CARMEN,15.38%
GOLDEN SUCCESS COLLEGE - CEBU CITY,0.00%
GOLDEN VALLEY COLLEGE,0.00%
GOLDEN WEST COLLEGES,10.00%
GORDON COLLEGE (for.OLONGAPO CITY COLL.),22.22%
GOV. ALFONSO D. TAN MEMORIAL COLLEGE,18.37%
GOV. ANDRES PASCUAL COLLEGE,5.56%
"GOV. BADO DANGWA AGRO- INDUSTRIAL SCHOOL-KAPANGAN, BENGUET",0.00%
"GOVERNOR GENEROSO COLLEGE OF ARTS, SCIENCES & TECHNOLOBY",13.64%
"GRANBY COLLEGE OF SCIENCE AND TECHNOLOGY-NAIC, CAVITE",0.00%
GREAT PLEBEIAN COLLEGE,19.35%
"GREEN VALLEY COLLEGE FOUNDATION, INC",4.17%
GREENVILLE COLLEGE,0.00%
GUAGUA NATIONAL COLLEGES,6.25%
GUIMARAS STATE COLLEGE (GUIMARAS POLY. COLL.),30.00%
GUIMARAS STATE COLLEGE- JORDAN-MOSQUEDA CAMPUS,8.33%
GUINAYANGAN COLLEGE FOUNDATION INC.- QUEZON,30.00%
H. G. BAQUIRAN COLLEGE,8.33%
"HADJI DATU SAIDONA PENDATON FOUNDATION COLLEGE,INC- MGUINDNAO",0.00%
"HARDAM FURIGAY COLLEGES FOUNDATION, INC",4.55%
HARRIS MEMORIAL COLLEGE- TAYTAY,14.29%
HARVARDIAN COLLEGE-OZAMIS CITY,0.00%
HARVARDIAN COLLEGE- PAMPANGA,0.00%
HEADSTART COLLEGE OF COTABATO,0.00%
HERCOR COLLEGE,7.69%
HEROES MEMORIAL COLLEGES,0.00%
"HINATUAN SOUTHERN COLLEGE
(for.USP)",0.00%
HMIJ-FOUNDATION PHILIPPINE ISLAMIC COLLEGE,1.67%
HOLY ANGEL UNIVERSITY,19.35%
HOLY CHILD COLLEGE OF BUTUAN,8.33%
HOLY CHILD JESUS COLLEGE,3.33%
HOLY CHILD SCHOOL OF DAVAO,0.00%
HOLY CROSS COLLEGE OF CARIGARA,12.00%
HOLY CROSS COLLEGE- PAMPANGA,12.50%
HOLY CROSS COLLEGE-STA. ROSA,12.50%
HOLY CROSS OF BANSALAN JUNIOR COLLEGE,2.04%
HOLY CROSS OF DAVAO COLLEGE,41.98%
HOLY CROSS OF DAVAO COLLEGE-BABAK,0.00%
