Time Date,School,Course,Passing Rate
30122014,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,5.88
30122016,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,11.11
30122017,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,0.0
30122015,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,16.67
31122016,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,36.36
31122013,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,7.14
31122011,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,0.0
31122015,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,30.0
30122012,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,4.55
30122019,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,14.29
31122017,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,9.09
30122011,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,5.56
31122014,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,20.0
31122010,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,23.4
30122010,AGO FOUNDATION COLLEGE,Bachelor of Science in Nursing,6.67
30122010,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,17.25
31122019,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,10.71
31122017,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,30.0
30122014,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,14.63
30122012,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,11.76
31122013,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,18.95
30122017,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,14.29
31122011,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,14.93
30122011,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,22.01
30122019,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,11.11
30122015,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,21.21
30122016,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,34.29
31122018,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,0.0
31122014,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,19.61
31122016,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,15.15
31122015,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,32.26
31122010,AGO MEDICAL & EDUCATIONAL CENTERBICOL CHRISTIAN COLL.OF MED,Bachelor of Science in Nursing,12.59
31122019,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,63.64
31122013,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,100.0
30122019,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,0.0
31122014,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,100.0
31122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,70.0
31122018,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,87.5
30122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,0.0
31122016,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Nursing,66.67
30122019,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,50.0
31122019,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,83.33
31122013,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,72.73
30122010,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,60.0
31122015,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,88.89
31122011,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,69.57
30122015,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,25.0
31122017,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,80.0
31122010,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,76.92
30122011,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,71.43
31122014,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,83.33
30122016,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,0.0
30122017,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,0.0
31122018,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,75.0
30122014,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,0.0
31122016,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,69.23
30122012,AKLAN POLYTECHNIC INSTITUTE,Bachelor of Science in Nursing,50.0
31122019,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,78.95
30122017,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,14.29
30122012,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,40.48
31122018,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,76.92
31122016,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,72.0
30122019,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,0.0
31122013,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,57.14
30122016,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,20.0
30122014,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,21.43
31122014,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,82.35
30122015,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,62.5
31122011,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,63.64
31122017,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,79.17
30122011,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,32.73
31122010,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,52.8
30122010,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,34.78
31122015,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Nursing,70.97
31122014,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,33.33
31122016,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,38.89
30122014,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,20.51
30122011,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,27.78
30122017,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,30.0
30122019,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,50.0
31122019,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,56.25
31122013,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,11.67
31122017,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,22.73
31122018,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,23.08
31122010,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,26.17
31122011,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,32.35
31122015,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,33.33
30122016,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,44.44
30122015,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,45.0
30122010,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,20.15
30122012,ALDERSGATE COLLEGE,Bachelor of Science in Nursing,29.76
31122016,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,20.0
31122019,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,0.00
30122015,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,0.0
31122017,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,33.33
31122018,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,33.33
31122014,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,63.64
31122013,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,15.38
30122016,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,0.0
30122019,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,66.67
30122014,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,12.5
31122015,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,18.18
30122017,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Nursing,25.0
31122018,AMA COMPUTER COLLEGE BATANGAS CITY,Bachelor of Science in Nursing,0.0
31122017,AMA COMPUTER COLLEGE LEGAZPI CAMPUS,Bachelor of Science in Nursing,100.0
31122019,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,0.00
30122014,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,0.0
31122016,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,0.0
31122017,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,33.33
31122014,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,87.5
31122015,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,60.0
31122013,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,20.0
30122017,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,0.0
31122018,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,0.0
30122016,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,50.0
30122019,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Nursing,50.0
31122018,AMA COMPUTER COLLEGE ZAMBOANGA CITY,Bachelor of Science in Nursing,0.0
30122012,AMA COMPUTER COLLEGEBAGUIO CITY,Bachelor of Science in Nursing,0.0
31122011,AMA COMPUTER COLLEGEBAGUIO CITY,Bachelor of Science in Nursing,16.67
31122016,"AMA COMPUTER COLLEGEBINAN, LAGUNA",Bachelor of Science in Nursing,0.0
31122019,AMA COMPUTER COLLEGEEAST RIZAL,Bachelor of Science in Nursing,25.00
30122011,AMA COMPUTER COLLEGEEAST RIZAL,Bachelor of Science in Nursing,22.22
30122019,AMA COMPUTER COLLEGEEAST RIZAL,Bachelor of Science in Nursing,0.0
31122018,AMA COMPUTER COLLEGEEAST RIZAL,Bachelor of Science in Nursing,20.0
30122011,AMA COMPUTER COLLEGEMAKATI CITY,Bachelor of Science in Nursing,50.0
30122012,AMA COMPUTER COLLEGEMAKATI CITY,Bachelor of Science in Nursing,33.33
31122011,AMA COMPUTER COLLEGEMAKATI CITY,Bachelor of Science in Nursing,33.33
30122010,AMA COMPUTER COLLEGEMAKATI CITY,Bachelor of Science in Nursing,20.0
31122010,AMA COMPUTER COLLEGEMAKATI CITY,Bachelor of Science in Nursing,47.06
31122019,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,66.67
30122017,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,60.0
30122012,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,23.08
31122011,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,27.4
30122016,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,25.0
31122010,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,45.92
31122017,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,100.0
30122011,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,41.38
31122013,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,41.18
31122015,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,62.5
31122014,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,41.18
30122010,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,29.41
30122015,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,33.33
30122014,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,44.44
31122016,AMA SCHOOL OF MEDICINEEAST RIZAL,Bachelor of Science in Nursing,33.33
30122014,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,21.21
31122019,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,47.37
30122016,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,40.0
31122017,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,8.33
31122013,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,12.5
31122014,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,57.89
30122019,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,41.67
30122015,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,42.86
31122015,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,5.88
30122011,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,27.5
31122016,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,28.57
30122012,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,30.77
31122018,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,16.67
31122010,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,16.36
30122010,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,28.36
30122017,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,14.29
31122011,AMANDO COPE COLLEGE,Bachelor of Science in Nursing,23.53
31122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,95.24
31122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,100.00
31122018,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,87.5
30122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,100.0
30122010,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,16.67
30122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,0.0
30122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,100.0
30122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,50.0
30122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,83.33
30122012,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,78.95
31122011,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,68.92
31122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,100.0
31122013,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,78.72
30122011,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,66.67
31122010,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,70.59
31122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,77.78
31122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Nursing,100.0
31122013,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,55.56
31122017,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,91.67
30122017,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,100.0
31122016,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,90.0
31122019,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,50.00
30122016,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,100.0
30122015,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,96.0
30122011,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,86.54
31122011,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,53.01
31122015,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,87.1
30122012,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,90.27
31122014,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,87.18
30122010,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,82.18
31122010,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,61.74
30122014,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,88.35
30122019,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,97.92
31122018,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Nursing,100.0
31122019,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,36.36
31122014,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,48.42
30122015,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,67.61
30122010,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,32.9
31122015,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,40.68
30122014,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,42.07
31122010,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,34.26
31122017,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,43.59
30122012,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,37.78
30122016,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,45.83
30122019,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,53.49
31122013,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,19.28
31122011,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,22.63
31122018,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,10.71
30122017,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,40.91
30122011,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,43.58
31122016,AQUINAS UNIVERSITY,Bachelor of Science in Nursing,24.39
31122019,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,33.33
31122016,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,37.5
31122011,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,26.61
30122010,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,19.87
31122013,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,24.44
30122011,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,36.92
30122016,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,38.46
31122017,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,17.65
31122010,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,21.18
31122015,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,32.0
30122015,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,65.38
30122014,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,39.53
30122012,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,24.04
31122014,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,37.93
30122017,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,27.78
30122019,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,53.33
31122018,ARAULLO UNIVERSITY,Bachelor of Science in Nursing,28.57
30122010,ARELLANO,Bachelor of Science in Nursing,29.89
31122017,ARELLANO UNIVERSITY  MANDALUYONG,Bachelor of Science in Nursing,100.0
30122010,ARELLANO UNIVERSITY MANILA,Bachelor of Science in Nursing,45.45
30122019,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,62.12
31122019,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,51.52
30122015,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,54.3
30122011,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,50.63
30122016,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,40.76
31122014,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,56.77
31122018,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,31.4
30122017,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,33.33
31122017,ARELLANO UNIVERSITYMANILA,Bachelor of Science in Nursing,39.33
