Time Date,School,Course,Passing Rate
31122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS RECTO,Bachelor of Science in Accountancy,100
31122019,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
30122012,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
30122010,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,33
30122011,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
30122014,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
31122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
31122012,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,60
31122010,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,60
31122011,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,25
31122018,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
31122016,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,25
31122014,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
31122017,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,23.08
30122015,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
30122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,50
30122017,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
30122018,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICS TACLOBAN,Bachelor of Science in Accountancy,0
31122010,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,33.33
31122012,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122019,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122012,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122014,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,100
30122010,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122018,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,8.33
31122014,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122015,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,50
30122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122015,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122016,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,20
30122017,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122011,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122017,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122018,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122011,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,33.33
31122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
31122016,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSLAS PIÑAS,Bachelor of Science in Accountancy,0
30122013,ABE INTERNATIONAL COLLEGE OF BUSINESS & ECONOMICSRECTO,Bachelor of Science in Accountancy,0
31122013,ABUBAKAR COMPUTER LEARNING CENTER,Bachelor of Science in Accountancy,0
30122018,"ACLC COLLEGE OF CALAPAN  CALAPAN,ORIENTAL MINDORO",Bachelor of Science in Accountancy,0
31122018,"ACLC COLLEGE OF CALAPAN  CALAPAN,ORIENTAL MINDORO",Bachelor of Science in Accountancy,0
31122016,"ACLC COLLEGE OF CALAPAN  CALAPAN,ORIENTAL MINDORO",Bachelor of Science in Accountancy,0
31122015,ACLC COLLEGE OF GENERAL SANTOS CITY,Bachelor of Science in Accountancy,0
31122019,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,0
31122016,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,0
30122018,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,100
31122018,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,0
31122013,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,0
31122017,"ACLC COLLEGE OF MANDAUE CITY, INC.  MANDAUE CITY",Bachelor of Science in Accountancy,0
31122019,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,8.08
31122011,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,44.23
31122015,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,37.88
30122010,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,12
31122016,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,9.38
30122018,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,20.27
30122015,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,50
30122016,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,38.46
30122014,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,12.5
30122017,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,26.83
30122012,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,27.78
31122017,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,18.98
31122012,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,64.1
30122013,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,26.09
31122018,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,14.55
31122010,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,49.15
30122011,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,62.96
31122013,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,40.32
31122014,ADAMSON UNIVERSITY,Bachelor of Science in Accountancy,42.37
31122010,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,0
31122012,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,0
30122018,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,81.48
30122017,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,86.96
30122014,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,58.82
30122015,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,78.57
31122013,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,33.33
30122012,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,63.16
31122016,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,0
30122011,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,57.14
30122013,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,55.56
30122010,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,44
31122014,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,100
30122016,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,100
31122015,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,0
31122011,ADVENTIST UNIVERSITY OF THE PHILIPPINES,Bachelor of Science in Accountancy,100
30122010,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122010,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122019,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122015,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122013,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122017,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122013,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122011,AGUSAN COLLEGES,Bachelor of Science in Accountancy,50
31122014,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122017,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122012,AGUSAN COLLEGES,Bachelor of Science in Accountancy,100
30122018,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122012,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122014,AGUSAN COLLEGES,Bachelor of Science in Accountancy,50
31122011,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
31122016,AGUSAN COLLEGES,Bachelor of Science in Accountancy,0
30122017,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122019,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122016,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122017,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122012,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122013,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
30122013,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122015,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Accountancy,0
31122013,AKLAN CATHOLIC COLLEGE KALIBO,Bachelor of Science in Accountancy,20
31122019,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,0
31122016,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,20
31122014,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,14.29
30122018,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,16.67
30122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,0
30122015,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,40
30122014,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,20
31122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,16.67
31122013,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,40
30122016,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,60
31122015,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,33.33
31122018,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Accountancy,25
31122010,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,63.64
31122012,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,40
30122011,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,25
30122010,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,20
30122012,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,35.29
31122011,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,42.86
30122013,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Accountancy,12.5
30122013,AKLAN COLLEGE,Bachelor of Science in Accountancy,0
30122011,AKLAN COLLEGE,Bachelor of Science in Accountancy,66.67
31122010,AKLAN COLLEGE,Bachelor of Science in Accountancy,20
30122012,AKLAN COLLEGE,Bachelor of Science in Accountancy,50
30122010,AKLAN COLLEGE,Bachelor of Science in Accountancy,40
31122012,AKLAN COLLEGE,Bachelor of Science in Accountancy,100
31122019,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,0
31122014,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,41.18
30122018,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,6.67
30122014,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,33.33
30122015,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,25
31122018,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,11.11
31122016,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,30
30122016,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,25
31122017,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,10
30122013,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,20
31122013,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,13.64
30122017,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,30
31122012,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,61.54
31122015,AKLAN STATE UNIVERSITY(AKLAN S.C.A.)BANGA,Bachelor of Science in Accountancy,16.67
31122018,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,2.78
31122019,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
31122014,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,8.89
30122018,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,11.54
30122010,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
31122012,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,10
30122014,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
30122015,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,17.14
31122013,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,3.03
30122016,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,20.59
30122013,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
30122017,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,9.09
31122017,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,4.62
31122011,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,33.33
31122016,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,5.45
31122010,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
30122012,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,14.29
30122011,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,0
31122015,ALDERSGATE COLLEGE,Bachelor of Science in Accountancy,4.65
31122011,ALEJANDRO COLLEGE,Bachelor of Science in Accountancy,0
30122018,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,33.33
31122019,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,0
31122018,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,14.29
31122016,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,0
30122016,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,0
31122015,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,0
31122017,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,0
30122017,AMA COMPUTER COLLEGE BAGUIO CITY,Bachelor of Science in Accountancy,16.67
31122016,AMA COMPUTER COLLEGE CALAMBA,Bachelor of Science in Accountancy,0
30122017,AMA COMPUTER COLLEGE CALAMBA,Bachelor of Science in Accountancy,0
31122019,AMA COMPUTER COLLEGE CALAMBA,Bachelor of Science in Accountancy,0
31122015,AMA COMPUTER COLLEGE CALAMBA,Bachelor of Science in Accountancy,0
30122018,AMA COMPUTER COLLEGE CALAMBA,Bachelor of Science in Accountancy,0
30122013,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,0
31122017,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,0
30122016,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,100
31122010,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,0
31122018,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,0
31122012,"AMA COMPUTER COLLEGE DASMARINAS, CAVITE, INC.",Bachelor of Science in Accountancy,0
31122017,"AMA COMPUTER COLLEGE FAIRVIEW, QC INC",Bachelor of Science in Accountancy,0
31122014,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122015,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122017,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122018,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122013,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
30122017,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122016,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
31122019,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
30122016,AMA COMPUTER COLLEGE LUCENA CITY,Bachelor of Science in Accountancy,0
30122017,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,11.11
31122019,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122018,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122013,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122016,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
30122018,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
30122010,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122015,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
30122016,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
30122011,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122014,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122017,AMA COMPUTER COLLEGE MAKATI CITY,Bachelor of Science in Accountancy,0
31122011,AMA COMPUTER COLLEGE TACLOBAN,Bachelor of Science in Accountancy,0
