Time Date,School,Course,Passing Rate
30122010,AGUSAN INSTITUTE OF TECHNOLOGY,Criminology,23.0
31122017,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Criminology,15.0
31122018,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Criminology,22.22
30122017,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Criminology,9.52
30122018,AGUSAN INSTITUTE OF TECHNOLOGY,Bachelor of Science in Criminology,23.08
31122019,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.00
31122016,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,20.0
30122011,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
31122018,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,16.67
30122016,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,33.33
30122019,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
31122017,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
30122013,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,100.0
30122018,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
30122017,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
31122015,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,33.33
30122014,AJUY POLYTECHNIC COLLEGE,Bachelor of Science in Criminology,0.0
30122014,AKLAN CATHOLIC COLLEGE KALIBO,Bachelor of Science in Criminology,0.0
31122019,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,23.53
31122018,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,15.38
31122013,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,62.96
30122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,60.0
30122015,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,23.08
31122014,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,42.11
30122014,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,33.33
31122015,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,42.31
30122018,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,40.43
30122016,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,25.0
31122016,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,32.0
30122019,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,14.29
31122017,AKLAN CATHOLIC COLLEGE(FOR AKLAN COLLEGE)KALIBO,Bachelor of Science in Criminology,37.5
30122010,AKLAN CATHOLIC COLLEGE-KALIBO,Criminology,30.0
30122010,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Criminology,30.0
30122012,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Criminology,0.0
30122013,AKLAN CATHOLIC COLLEGEKALIBO,Bachelor of Science in Criminology,46.15
30122010,AKLAN COLLEGE,Criminology,0.0
30122013,AKLAN COLLEGE,Bachelor of Science in Criminology,100.0
30122010,AKLAN COLLEGE,Bachelor of Science in Criminology,0.0
30122012,AKLAN COLLEGE,Bachelor of Science in Criminology,0.0
30122011,AKLAN COLLEGE,Bachelor of Science in Criminology,0.0
30122019,AKLAN STATE UNIVERSITY KALIBO,Bachelor of Science in Criminology,0.0
31122019,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,54.55
30122017,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,20.0
31122015,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,75.0
30122018,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,28.0
30122016,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,0.0
31122017,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,0.0
30122019,AKLAN STATE UNIVERSITY NATIONAL COLLEGE OF FISHERIES,Bachelor of Science in Criminology,40.0
31122018,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,50.0
30122018,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,48.0
31122013,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,83.33
31122017,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,50.0
30122015,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,80.0
30122017,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,0.0
30122019,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,14.29
31122019,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,54.90
30122016,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,25.0
31122016,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,53.13
31122014,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,85.71
30122014,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,77.78
31122015,AKLAN STATE UNIVERSITYNEW WASHINGTON,Bachelor of Science in Criminology,53.85
30122011,ALANGALANG AGRO INDUSTRIAL SCHOOL,Bachelor of Science in Criminology,100.0
30122017,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,35.29
30122019,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,27.27
30122016,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,60.0
31122017,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,36.0
31122016,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,20.0
30122011,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,0.0
31122013,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,58.33
31122018,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,46.15
31122019,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,56.52
30122014,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,66.67
30122013,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,60.0
31122015,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,33.33
31122014,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,39.13
30122018,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,33.33
30122012,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,50.0
30122015,ALDERSGATE COLLEGE,Bachelor of Science in Criminology,20.0
31122019,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,34.88
31122014,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,37.04
30122013,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,12.5
30122019,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,47.06
30122017,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,10.0
31122018,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,25.0
30122014,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,33.33
30122016,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,15.38
31122013,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,35.71
30122018,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,28.95
31122017,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,16.67
30122012,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,25.0
31122016,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,9.76
31122015,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,30.0
30122015,ALFELOR SR. MEMORIAL COLLEGE,Bachelor of Science in Criminology,23.08
31122019,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA",Bachelor of Science in Criminology,46.67
30122019,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,28.57
30122018,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,45.16
30122017,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,25.0
31122017,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,63.64
31122015,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,90.91
31122016,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,53.85
31122018,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,16.67
30122016,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,0.0
31122014,"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.LUCENA CITY",Bachelor of Science in Criminology,100.0
31122019,ALTAVAS COLLEGE,Bachelor of Science in Criminology,24.14
31122015,ALTAVAS COLLEGE,Bachelor of Science in Criminology,10.0
31122017,ALTAVAS COLLEGE,Bachelor of Science in Criminology,22.73
31122014,ALTAVAS COLLEGE,Bachelor of Science in Criminology,61.9
30122014,ALTAVAS COLLEGE,Bachelor of Science in Criminology,50.0
31122016,ALTAVAS COLLEGE,Bachelor of Science in Criminology,26.83
31122013,ALTAVAS COLLEGE,Bachelor of Science in Criminology,84.62
30122018,ALTAVAS COLLEGE,Bachelor of Science in Criminology,35.42
30122015,ALTAVAS COLLEGE,Bachelor of Science in Criminology,0.0
31122018,ALTAVAS COLLEGE,Bachelor of Science in Criminology,20.0
30122019,ALTAVAS COLLEGE,Bachelor of Science in Criminology,26.67
30122017,ALTAVAS COLLEGE,Bachelor of Science in Criminology,0.0
30122016,ALTAVAS COLLEGE,Bachelor of Science in Criminology,0.0
30122018,AMA COMPUTER COLLEGE BATANGAS CITY,Bachelor of Science in Criminology,0.0
30122016,AMA COMPUTER COLLEGE MALOLOS,Bachelor of Science in Criminology,100.0
31122014,AMA COMPUTER COLLEGE TUGUEGARAO CITY,Bachelor of Science in Criminology,50.0
31122013,AMA COMPUTER COLLEGE TUGUEGARAO CITY,Bachelor of Science in Criminology,0.0
30122015,AMA COMPUTER COLLEGE TUGUEGARAO CITY,Bachelor of Science in Criminology,0.0
30122016,AMA COMPUTER COLLEGE TUGUEGARAO CITY,Bachelor of Science in Criminology,0.0
30122019,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,100.0
31122016,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,84.21
31122017,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,42.86
30122016,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,33.33
31122019,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,88.00
31122015,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,90.91
30122018,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,77.78
30122017,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,0.0
31122018,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,60.0
31122014,AMANDO COPE COLLEGE,Bachelor of Science in Criminology,100.0
30122013,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,21.55
31122018,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,21.28
30122018,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,37.23
31122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,31.18
30122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,16.67
31122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,27.45
31122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,26.4
31122013,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,38.61
31122017,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,32.89
30122012,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,18.58
30122010,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,23.0
30122014,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,26.88
30122015,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,13.33
30122019,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,19.35
30122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,11.63
30122010,ANDRES BONIFACIO COLLEGE,Criminology,23.0
30122011,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,12.41
31122016,ANDRES BONIFACIO COLLEGE,Bachelor of Science in Criminology,29.67
30122011,ANDRES SORIANO COLLEGE,Bachelor of Science in Criminology,0.0
31122019,ANDRES SORIANO COLLEGE,Bachelor of Science in Criminology,100.00
30122019,ANDRES SORIANO MEMORIAL COLLEGE,Bachelor of Science in Criminology,0.0
30122018,ANDRES SORIANO MEMORIAL COLLEGE,Bachelor of Science in Criminology,62.5
31122019,ANDRES SORIANO MEMORIAL COLLEGE,Bachelor of Science in Criminology,41.67
30122017,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,36.36
30122014,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,66.67
31122017,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,76.6
30122018,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,63.89
31122018,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,54.55
31122019,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,85.71
30122010,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,50.0
30122015,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,22.22
30122011,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,16.67
30122016,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,16.67
30122019,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,55.56
30122012,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,35.71
30122013,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,50.0
30122010,ANGELES UNIVERSITY FOUNDATION,Criminology,50.0
31122013,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,87.69
31122016,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,77.78
31122015,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,76.36
31122014,ANGELES UNIVERSITY FOUNDATION,Bachelor of Science in Criminology,75.0
30122017,ANTIQUE SCHOOL OF ARTS & TRADES,Bachelor of Science in Criminology,0.0
30122010,ANTIQUE SCHOOL OF ARTS & TRADES,Bachelor of Science in Criminology,0.0
30122010,ANTIQUE SCHOOL OF ARTS & TRADES,Criminology,0.0
31122017,ANTIQUE SCHOOL OF ARTS & TRADES,Bachelor of Science in Criminology,100.0
30122012,ANTIQUE SCHOOL OF ARTS & TRADES,Bachelor of Science in Criminology,0.0
31122015,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,0.0
31122019,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,16.67
31122013,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,33.33
30122014,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,33.33
30122016,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,14.29
30122017,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,0.0
31122017,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,20.0
30122015,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,40.0
31122018,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,22.22
30122018,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,18.18
30122019,"ANTONIO R. PACHECO COLLEGE, INC",Bachelor of Science in Criminology,45.0
