SCHOOL,% PASSED
UNIVERSITY OF NORTHERN PHILIPPINES-VIGAN,26.32%
UNIVERSITY OF NUEVA CACERES,75.00%
UNIVERSITY OF PANGASINAN,46.15%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,40.00%
UNIVERSITY OF SAINT ANTHONY,33.33%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,50.00%
UNIVERSITY OF SAN AGUSTIN,57.89%
UNIVERSITY OF SAN CARLOS,74.07%
UNIVERSITY OF SANTO TOMAS,85.71%
UNIVERSITY OF SOUTHERN PHILIPPINES,33.33%
UNIVERSITY OF THE ASSUMPTION,44.44%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),81.82%
UNIVERSITY OF THE EAST- CALOOCAN,100.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE PHILIPPINES- MINDANAO,100.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,27.27%
URDANETA CITY UNIVERSITY (CCU),0.00%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,69.23%
