SCHOOL,% PASSED
RAMON MAGSAYSAY TECHNOLOGICAL UNIVERSITY-IBA,70.59%
RIZAL TECHNOLOGICAL UNIVERSITY,43.84%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,37.84%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,44.44%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,27.27%
SAINT LOUIS UNIVERSITY,86.47%
SAINT PETER'S COLLEGE-ILIGAN CITY,50.00%
SILLIMAN UNIVERSITY,88.89%
SORSOGON STATE COLLEGE- SORSOGON,72.50%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,94.74%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),82.41%
SURIGAO EDUCATION CENTER,0.00%
TAGUIG CITY UNIVERSITY,0.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),77.27%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,69.64%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,57.41%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,91.28%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,59.15%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,92.77%
UNIVERSITY OF ANTIQUE-SIBALOM,70.00%
UNIVERSITY OF BATANGAS,88.89%
UNIVERSITY OF BOHOL,45.45%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),23.81%
UNIVERSITY OF CEBU,67.65%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,62.50%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,76.92%
UNIVERSITY OF ILOILO,0.00%
UNIVERSITY OF LUZON (LUZON COLL.),28.57%
UNIVERSITY OF MINDANAO- DAVAO CITY,70.45%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,59.09%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NUEVA CACERES,71.74%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,30.77%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,100.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,65.38%
UNIVERSITY OF RIZAL SYSTEM- MORONG,55.88%
UNIVERSITY OF SAN AGUSTIN,61.11%
UNIVERSITY OF SAN CARLOS,90.91%
UNIVERSITY OF SAN JOSE- RECOLETOS,70.00%
UNIVERSITY OF SANTO TOMAS,88.24%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,51.85%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,85.19%
UNIVERSITY OF SOUTHERN MINDANAO-KIDAPAWAN,0.00%
UNIVERSITY OF SOUTHERN PHILIPPINES,25.00%
UNIVERSITY OF THE EAST- CALOOCAN,67.57%
UNIVERSITY OF THE EAST-MANILA,100.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,96.15%
UNIVERSITY OF THE VISAYAS- CEBU CITY,52.94%
URDANETA CITY UNIVERSITY (CCU),83.33%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",87.50%
"VISAYAS STATE UNIVERSITY(FOR VISCA,LSU)-ISABEL",69.57%
WEST BAY COLLEGE,0.00%
WEST NEGROS COLLEGE,41.67%
WESTERN INSTITUTE OF TECHNOLOGY,69.77%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,47.93%
WESTERN PHILIPPINE COLLEGES,0.00%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,42.86%
WESTERN VISAYAS STATE COLLEGE,0.00%
WESTMEAD INTERNATIONAL SCHOOL,100.00%
XAVIER UNIVERSITY,71.43%
ZAMBOANGA DEL SUR MARITIME INSTITUTE OF TECHNOLOGY,33.33%
