SCHOOL,% PASSED
ILOILO SCIENCE & TECH. UNIV.(FOR WVCST)-MAIN CAMPUS,62.50%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),36.36%
"LAGUNA UNIVERSITY-STA CRUZ, LAGUNA",100.00%
LYCEUM NORTHWESTERN UNIV- DAGUPAN CITY,50.00%
"LYCEUM OF THE PHILIPPINES - GEN TRIAS, CAVITE",80.00%
"LYCEUM OF THE PHILIPPINES UNIVERSITY-BATANGAS,INC",100.00%
LYCEUM OF THE PHILIPPINES UNIVERSITY-MANILA,0.00%
MALAYAN COLLEGES LAGUNA,100.00%
MANUEL L. QUEZON UNIVERSITY,33.33%
MANUEL S. ENVERGA UNIV. FOUNDATION-LUCENA CITY,38.46%
MAPUA INSTITUTE OF TECHNOLOGY-MANILA,97.26%
MARIANO MARCOS STATE UNIVERSITY-BATAC,66.67%
MARINERS POLYTECHNIC COLLEGE FOUNDATION-RAWIS,50.00%
MATS COLLEGE OF TECHNOLOGY,18.18%
MINDANAO POLYTECHNIC COLLEGE,50.00%
MINDANAO STATE UNIVERSITY- (MAIGO SAT),100.00%
MINDANAO STATE UNIVERSITY- GEN. SANTOS CITY,100.00%
MINDANAO STATE UNIVERSITY- ILIGAN INSTITUTE OF TECHNOLOGY,100.00%
MINDANAO STATE UNIVERSITY- MARAWI CITY,91.67%
MISAMIS UNIVERSITY-OZAMIS CITY,50.00%
NATIONAL UNIVERSITY-MANILA,17.65%
NAVAL STATE UNIVERSITY (for.NAVAL INST)-NAVAL,0.00%
NEGROS ORIENTAL STATE UNIVERSITY (CVPC)-DUMAGUETE,100.00%
NEW ERA UNIVERSITY,9.09%
NORTHERN ILOILO POLYTECHNIC STATE COLLEGE-ESTANCIA,50.00%
NORTHERN PHILS. COLL. FOR MARITIME & TECHNOLOGICAL STUDIES,0.00%
NORTHWEST SAMAR STATE UNIVERSITY (FOR.TIBURCIO TANCINCO),0.00%
NORTHWEST SAMAR STATE U-SN JORGE CAMPUS(FOR.SSCAF),100.00%
NORTHWESTERN UNIVERSITY,100.00%
NOTRE DAME UNIVERSITY,83.33%
NUEVA ECIJA UNIVERSITY OF SCIENCE & TECHNOLOGY- CABANATUAN),50.00%
NUEVA VIZCAYA STATE UNIVERSITY (NVPC)-BAMBANG,100.00%
"PALAWAN POLYTECHNIC COLLEGE, INC.",0.00%
PALAWAN STATE UNIVERSITY-P. PRINCESA,38.10%
PALOMPON INSTITUTE OF TECHNOLOGY-PALOMPON,50.00%
PANGASINAN STATE UNIVERSITY- URDANETA,100.00%
PHILIPPINE COLLEGE OF SCIENCE & TECHNOLOGY- CALASIAO,40.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MAIN-STA. MESA,76.32%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,7.69%
RIZAL TECHNOLOGICAL UNIVERSITY,38.46%
ROMBLON STATE UNIV.( FOR ROMBLON S.C.)- ODIONGAN,33.33%
SAINT JOHN TECHNOLOGICAL COLLEGE OF THE PHILIPPINES,0.00%
SAINT JOSEPH INSTITUTE OF TECHNOLOGY,16.67%
SAINT LOUIS UNIVERSITY,85.11%
SAINT PETER'S COLLEGE-ILIGAN CITY,41.18%
SILLIMAN UNIVERSITY,66.67%
SORSOGON STATE COLLEGE- SORSOGON,50.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,0.00%
SOUTHERN LUZON STATE UNIVERSITY-LUCBAN (SLPC),57.14%
SOUTHWESTERN UNIVERSITY,100.00%
SURIGAO EDUCATION CENTER,14.29%
TAGUIG CITY UNIVERSITY,0.00%
TARLAC STATE UNIVERSITY (TARLAC COLLEGE OF TECH.),61.54%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,71.15%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,61.29%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,55.56%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-TAGUIG,54.55%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,80.00%
UNIVERSITY OF ANTIQUE-SIBALOM,0.00%
UNIVERSITY OF BATANGAS,62.50%
UNIVERSITY OF BOHOL,25.00%
UNIVERSITY OF CAGAYAN VALLEY (for. CAGAYAN COLL OF TUG.),16.67%
UNIVERSITY OF CEBU,33.96%
UNIVERSITY OF CEBU IN LAPULAPU & MANDAUE,100.00%
UNIVERSITY OF EASTERN PHILIPPINES-CATARMAN,43.75%
UNIVERSITY OF LUZON (LUZON COLL.),48.57%
UNIVERSITY OF MINDANAO- DAVAO CITY,50.00%
UNIVERSITY OF NEGROS OCCIDENTAL-RECOLETOS,36.36%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF NUEVA CACERES,66.67%
UNIVERSITY OF PERPETUAL HELP RIZAL-CALAMBA CAMPUS,50.00%
UNIVERSITY OF PERPETUAL HELP SYSTEM DALTA-LAS PINAS,33.33%
UNIVERSITY OF PERPETUAL HELP SYSTEM-LAGUNA,38.46%
UNIVERSITY OF SAN AGUSTIN,0.00%
UNIVERSITY OF SAN CARLOS,66.67%
UNIVERSITY OF SAN JOSE- RECOLETOS,27.78%
UNIVERSITY OF SANTO TOMAS,72.73%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-BISLIG CAMPUS,40.00%
UNIVERSITY OF SOUTHEASTERN PHILIPPINES-DAVAO CITY,72.22%
UNIVERSITY OF SOUTHERN MINDANAO-KIDAPAWAN,36.36%
UNIVERSITY OF SOUTHERN PHILIPPINES,0.00%
UNIVERSITY OF THE EAST- CALOOCAN,46.67%
UNIVERSITY OF THE EAST-MANILA,100.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,100.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,33.33%
URDANETA CITY UNIVERSITY (CCU),60.00%
VIRGEN MILAGROSA UNIVERSITY FOUNDATION,0.00%
"VISAYAS STATE UNIVERSITY (for.VISCA,LSU.)-BAYBAY",100.00%
"VISAYAS STATE UNIVERSITY(FOR VISCA,LSU)-ISABEL",100.00%
WEST NEGROS COLLEGE,33.33%
WESTERN INSTITUTE OF TECHNOLOGY,66.67%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,46.15%
WESTERN PHILIPPINES UNIV.(for.PALAWAN N.A.C)- ABORLAN,0.00%
WESTERN PHILIPPINES UNIVERSITY-PUERTO PRINCESA,100.00%
XAVIER UNIVERSITY,85.71%
ZAMBOANGA DEL SUR MARITIME INSTITUTE OF TECHNOLOGY,0.00%
,56.88%
BATANGAS STATE UNIVERSITY- BATANGAS CITY (PBMIT),100.00%
BULACAN STATE UNIVERSITY (for.BCAT)-MALOLOS,100.00%
CAMARINES SUR POLYTECHNIC COLLEGE-NABUA,100.00%
DON BOSCO COLLEGE-MAKATI,50.00%
DON BOSCO TECHNICAL COLLEGE-MANDALUYONG,50.00%
FAR EASTERN UNIVERSITY- MANILA,0.00%
LAGUNA STATE POLYTECHNIC UNIV-STA CRUZ (LSPC),0.00%
MARIKINA POLYTECHNIC COLLEGE(for.MARIKINA INST. OF SCI&TECH),0.00%
MARINERS POLYTECHNIC COLLEGE FOUNDATION-BARAS,100.00%
MINDANAO UNIVERSITY OF SCIENCE & TECHNOLOGY-CDO,100.00%
PALOMPON INSTITUTE OF TECHNOLOGY-PALOMPON,100.00%
POLYTECHNIC UNIVERSITY OF THE PHILIPPINES-MARAGONDON,0.00%
RIZAL TECHNOLOGICAL UNIVERSITY,0.00%
SAINT PETER'S COLLEGE-ILIGAN CITY,0.00%
SOUTHERN LEYTE STATE UNIVERSITY (SLSCST)-SOGOD,0.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-MANILA,50.00%
TECHNOLOGICAL INSTITUTE OF THE PHILIPPINES-QUEZON CITY,0.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-CAVITE,50.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-MANILA,75.00%
TECHNOLOGICAL UNIVERSITY OF THE PHILIPPINES-VISAYAS,100.00%
UNIVERSITY OF CEBU,50.00%
UNIVERSITY OF NORTHEASTERN PHILIPPINES,0.00%
UNIVERSITY OF THE VISAYAS- CEBU CITY,0.00%
VOCATIONAL SCHOOL,66.67%
XAVIER UNIVERSITY,0.00%
ZAMBOANGA CITY STATE POLYTECHNIC COLLEGE,50.00%
,
