SCHOOL,% PASSED
UNIVERSITY OF SAINT LA SALLE,64.29%
UNIVERSITY OF SAINT LOUIS- TUGUEGARAO,35.29%
UNIVERSITY OF SAN AGUSTIN,61.82%
UNIVERSITY OF SAN CARLOS,67.03%
UNIVERSITY OF SAN JOSE- RECOLETOS,56.57%
UNIVERSITY OF SANTO TOMAS,91.86%
UNIVERSITY OF SOUTHERN MINDANAO-KABACAN,32.00%
UNIVERSITY OF SOUTHERN PHILIPPINES,75.00%
UNIVERSITY OF THE ASSUMPTION,56.10%
UNIVERSITY OF THE CORDILLERAS (for.BAGUIO C.F.),56.00%
UNIVERSITY OF THE EAST-MANILA,45.79%
UNIVERSITY OF THE IMMACULATE CONCEPTION-DAVAO,57.14%
UNIVERSITY OF THE PHILIPPINES- ANGELES CITY,95.24%
UNIVERSITY OF THE PHILIPPINES- BAGUIO CITY,50.00%
UNIVERSITY OF THE PHILIPPINES- DILIMAN,98.39%
UNIVERSITY OF THE PHILIPPINES- MANILA,100.00%
UNIVERSITY OF THE PHILIPPINES- VISAYAS-CEBU CITY,93.33%
UNIVERSITY OF THE PHILIPPINES- VISAYAS-ILOILO CITY,87.18%
UNIVERSITY OF THE PHILIPPINES- VISAYAS-TACLOBAN CITY,95.83%
URDANETA CITY UNIVERSITY (CCU),66.67%
WESLEYAN UNIVERSITY- PHILIPPINES-CABANATUAN CITY,38.89%
WEST NEGROS COLLEGE,40.00%
WESTERN MINDANAO STATE U- ZAMBOANGA CITY,38.33%
"WORLD CITI COLLEGES, QUEZON CITY(QUEZON CITY M.C.C)",50.00%
XAVIER UNIVERSITY,55.65%
,
